Base index,ATMi4_2#TOP,ATMi4_2#BOT
195,0,3
196,0,3
197,1,0
198,1,2
199,2,0
200,1,1
201,2,2
202,4,7
203,5,4
204,1,3
205,1,9
206,3,0
207,1,3
208,0,3
210,8,1
211,2,0
212,1,1
213,3,2
214,2,2
215,1,4
216,0,2
217,3,4
218,3,2
219,0,3
220,1,2
221,2,2
222,1,0
223,0,1
224,3,0
225,1,1
226,1,0
227,0,1
228,4,2
229,0,2
230,1,2
231,1,1
232,0,1
233,2,0
234,2,1
235,1,3
237,1,0
238,1,1
239,2,1
240,4,1
241,2,1
243,2,0
245,4,1
246,2,0
247,0,1
249,1,1
250,0,2
252,0,1
253,1,1
254,2,2
256,0,2
257,0,1
258,2,0
260,1,0
262,1,0
265,1,0
267,1,0
269,0,2
271,1,0
272,0,1
276,2,0
282,1,1
284,0,1
286,1,0
289,0,1
290,0,1
296,1,0
297,1,0
299,1,0
300,1,0
302,2,1
308,0,1
309,1,0
310,0,1
312,0,1
314,1,0
315,0,1
317,1,1
321,3,0
322,0,2
323,1,0
324,0,1
325,3,1
326,0,1
327,7,1
328,5,1
329,3,3
330,6,3
331,8,1
332,6,2
333,22,0
334,3,4
335,9,1
336,13,2
337,9,3
338,8,3
339,11,5
340,8,3
341,35,4
342,50,4
343,88,4
344,354,3
345,376,40
346,402,11
347,517,10
348,528,13
349,696,15
350,562,10
351,813,13
352,675,40
353,1213,108154
354,776,1476
355,600,76
356,755,176
357,461,68
358,526,61
359,533,21
360,250,119
361,369,42
362,255,47
363,135,37
364,76,26
365,45,30
366,38,24
367,19,15
368,24,54
369,27,62
370,18,25
371,9,33
372,12,23
373,14,27
374,12,33
375,12,10
376,18,45
377,7,15
378,5,12
379,5,90
380,6,24
381,1,9
382,6,11
383,2,45
384,5,24
385,3,27
386,2,9
387,3,18
388,2,15
389,7,14
390,6,15
391,7,21
392,3,6
393,4,20
394,3,16
395,2,71
396,0,44
397,1,17
398,3,10
399,1,16
400,0,13
401,2,23
402,2,17
403,2,23
404,1,15
405,1,17
406,0,14
407,0,14
408,1,14
409,0,20
410,0,18
411,1,8
412,2,21
413,1,16
414,0,20
415,0,5
416,0,12
417,1,6
418,1,6
419,1,12
420,1,8
421,1,7
422,1,18
423,0,17
424,1,8
425,0,19
426,1,21
427,2,19
428,1,20
429,1,14
430,0,10
431,2,6
432,0,16
433,1,4
434,0,10
435,2,13
436,0,15
437,1,14
438,0,20
439,1,23
440,1,8
441,4,14
442,1,20
443,0,13
444,1,11
445,2,16
446,3,10
447,2,22
448,2,16
449,1,12
450,1,19
451,3,30
452,3,9
453,3,17
454,1,10
455,1,9
456,2,19
457,1,17
458,6,16
459,0,14
460,1,21
461,0,41
462,1,25
463,1,18
464,2,25
465,0,32
466,1,38
467,0,34
468,0,31
469,0,23
470,0,13
471,1,20
472,1,28
473,1,26
474,0,25
475,1,28
476,1,26
477,3,31
478,3,30
479,1,40
480,2,41
481,2,30
482,0,48
483,1,63
484,0,33
485,1,38
486,0,16
487,2,47
488,2,42
489,4,29
490,1,43
491,3,37
492,0,23
493,0,28
494,0,32
495,1,33
496,1,24
497,2,40
498,0,28
499,4,16
500,1,10
501,1,21
502,1,31
503,1,12
504,2,11
505,1,24
506,2,23
507,0,6
508,0,18
509,1,24
510,5,32
511,1,16
512,3,4
513,5,16
514,1,15
515,1,9
516,1,13
517,1,5
518,3,13
519,0,9
520,1,10
521,3,12
522,2,15
523,1,6
524,3,7
525,1,4
526,3,5
527,0,5
528,1,7
529,4,4
530,1,3
531,1,3
532,3,2
533,2,0
534,0,3
535,3,6
536,2,7
537,1,1
538,2,2
539,1,3
540,0,10
541,3,2
542,2,3
543,2,1
544,1,1
545,1,3
546,4,0
547,4,8
548,1,4
549,0,4
550,0,4
551,4,4
552,1,3
553,0,1
554,1,2
555,3,4
556,1,3
557,1,0
558,0,2
559,0,4
560,1,3
561,0,2
562,1,6
563,3,4
564,0,3
565,1,4
566,0,1
567,1,3
568,1,0
569,1,1
570,0,4
571,1,3
572,1,0
573,0,2
575,1,1
576,0,1
577,2,1
578,3,3
579,3,0
580,0,1
581,2,1
582,0,3
583,0,1
585,0,1
586,5,4
587,6,2
588,0,1
591,0,1
593,0,1
595,0,1
596,1,0
599,2,0
600,0,2
601,0,1
602,0,1
603,0,2
604,0,1
605,0,1
608,1,0
610,0,1
613,1,0
618,0,1
620,0,1
623,0,1
625,0,1
