Base index,ATMi4_1#TOP,ATMi4_1#BOT
230,1,3
231,0,5
232,0,1
233,0,1
234,3,2
235,2,0
236,1,1
237,0,3
238,2,0
240,0,3
241,1,1
242,2,0
243,1,0
244,0,1
245,1,0
246,2,0
249,2,2
250,2,0
251,1,1
252,1,2
255,1,1
256,0,1
258,2,0
261,0,2
265,2,1
266,1,0
268,1,0
275,1,0
283,1,0
286,2,0
291,1,1
292,0,1
299,0,1
300,2,0
302,4,0
304,1,1
305,1,0
306,1,0
308,1,0
309,1,0
310,1,0
312,4,1
313,2,0
314,1,0
315,1,1
316,2,0
317,1,0
318,1,0
319,4,0
320,2,2
321,3,0
322,3,1
323,9,0
324,4,4
325,5,0
326,8,3
327,6,1
328,11,4
329,5,2
330,26,1
331,15,0
332,29,0
333,51,0
334,28,2
335,51,4
336,37,0
337,45,1
338,19,0
339,39,2
340,38,3
341,93,4
342,209,6
343,333,3
344,1496,2
345,1263,30
346,1321,13
347,1633,13
348,1764,7
349,1842,5
350,1835,7
351,2520,12
352,2159,21
353,4382,63607
354,2552,1012
355,1743,38
356,1929,123
357,1067,44
358,1338,37
359,1552,19
360,587,70
361,1070,18
362,770,34
363,320,22
364,144,14
365,140,14
366,104,8
367,72,8
368,81,26
369,54,29
370,47,21
371,22,18
372,102,12
373,45,16
374,70,9
375,41,7
376,36,27
377,25,5
378,23,6
379,26,47
380,24,9
381,4,8
382,29,5
383,8,9
384,9,4
385,12,8
386,10,5
387,13,10
388,5,4
389,14,8
390,22,6
391,12,9
392,11,3
393,5,5
394,4,7
395,2,22
396,1,20
397,0,5
398,1,6
399,0,4
400,1,3
401,2,6
402,1,6
403,0,9
404,1,4
405,0,5
406,1,2
407,0,10
408,0,4
409,0,7
410,1,10
411,3,1
412,3,6
413,1,2
414,2,9
415,2,1
416,0,6
417,0,3
418,0,4
419,1,1
420,0,2
421,4,7
422,1,6
423,0,5
424,1,1
425,3,6
426,3,3
427,0,6
428,1,7
429,0,6
430,0,1
431,1,3
432,2,5
433,1,1
434,1,2
435,0,3
436,4,4
437,1,4
438,2,2
439,1,5
440,1,5
441,4,8
442,5,6
443,1,4
444,2,7
445,1,7
446,0,1
447,2,7
448,2,7
449,1,3
450,0,7
451,0,10
452,2,10
453,2,7
454,2,3
455,2,4
456,2,6
457,1,7
458,2,7
459,2,10
460,1,5
461,0,15
462,6,7
463,2,7
464,1,11
465,0,22
466,4,17
467,0,9
468,1,9
469,0,11
470,1,8
471,3,12
472,2,18
473,7,5
474,3,5
475,2,13
476,3,9
477,3,14
478,5,11
479,0,19
480,2,20
481,2,14
482,6,35
483,2,22
484,0,21
485,1,25
486,3,7
487,4,16
488,6,26
489,4,19
490,2,17
491,0,27
492,4,20
493,1,10
494,4,14
495,0,10
496,7,15
497,3,16
498,0,17
499,2,8
500,1,7
501,0,8
502,2,12
503,2,12
504,4,3
505,1,14
506,3,10
507,0,1
508,1,7
509,5,8
510,2,18
511,2,8
512,6,4
513,3,3
514,1,8
515,4,6
516,1,8
517,1,6
518,2,11
519,2,7
520,5,2
521,2,11
522,2,13
523,2,1
524,0,6
525,0,5
526,5,6
527,2,14
528,3,6
529,4,1
530,2,3
531,4,5
532,3,2
533,3,1
535,1,8
536,3,5
537,7,4
538,3,5
539,7,2
540,7,8
541,1,2
542,4,3
543,4,1
544,6,0
545,2,2
546,3,5
547,1,6
548,5,2
549,1,4
550,5,0
551,3,2
552,2,6
553,1,4
554,3,5
555,2,2
556,3,1
557,1,7
558,1,1
559,3,4
560,2,1
561,0,2
562,2,2
563,2,20
564,0,3
565,1,3
566,2,6
567,1,2
568,1,1
569,0,3
570,2,3
571,3,1
572,1,2
573,3,1
574,3,0
575,1,2
576,2,0
577,0,2
578,3,1
579,5,1
580,2,1
581,0,1
582,0,3
583,0,1
586,1,0
587,1,2
588,2,2
589,1,0
591,1,0
592,0,3
597,0,1
599,0,1
602,0,1
605,0,1
606,0,1
607,1,0
608,0,1
609,0,1
617,1,0
620,0,2
