Base index,ATMi2_2#TOP,ATMi2_2#BOT
390,15,11
391,4,12
392,3,7
393,1,14
394,2,9
395,0,66
396,2,18
397,2,6
398,1,7
399,1,4
400,3,8
401,0,12
402,0,8
403,0,9
404,0,5
405,1,13
406,2,11
407,1,7
408,1,15
409,0,7
410,1,11
411,1,3
412,0,15
413,1,7
414,0,7
415,0,7
416,0,4
417,1,6
418,1,4
419,3,14
420,0,9
421,5,12
422,0,7
423,0,13
424,0,5
425,1,10
426,1,9
427,0,9
428,1,6
429,0,6
430,0,7
431,2,3
432,2,8
433,1,4
434,1,10
435,0,6
436,2,15
437,2,3
438,1,10
439,2,29
440,1,9
441,0,6
442,5,5
443,1,7
444,2,12
445,0,7
446,0,8
447,1,25
448,1,7
449,0,7
450,0,10
451,1,14
452,2,6
453,4,15
454,5,6
455,2,10
456,4,7
457,2,7
458,4,5
459,4,8
460,5,10
461,0,38
462,1,18
463,3,7
464,2,18
465,5,26
466,3,22
467,2,24
468,1,20
469,1,20
470,0,8
471,0,22
472,3,23
473,2,19
474,2,10
475,2,10
476,3,20
477,2,19
478,9,29
479,5,34
480,6,37
481,3,15
482,5,48
483,5,53
484,7,27
485,4,32
486,6,12
487,4,28
488,9,45
489,4,44
490,2,49
491,3,46
492,2,23
493,3,18
494,9,28
495,4,24
496,5,31
497,3,30
498,1,39
499,2,16
500,1,4
501,1,31
502,2,26
503,5,4
504,4,10
505,4,25
506,6,13
507,1,3
508,4,27
509,0,19
510,4,28
511,4,21
512,3,15
513,4,24
514,3,12
515,11,14
516,6,3
517,5,8
518,4,15
519,10,18
520,7,9
521,5,14
522,3,18
523,6,6
524,4,7
525,4,4
526,10,14
527,2,21
528,6,12
529,9,4
530,12,4
531,6,6
532,10,4
533,9,3
534,7,4
535,6,12
536,7,9
537,14,2
538,4,8
539,14,8
540,4,16
541,4,5
542,9,13
543,4,6
544,7,3
545,5,8
546,9,5
547,5,14
548,6,8
549,1,5
550,9,1
551,7,3
552,3,5
553,3,7
554,6,4
555,4,6
556,2,10
557,0,9
558,7,0
559,3,11
560,3,2
561,3,9
562,3,1
563,2,10
564,2,4
565,11,6
566,4,11
567,1,3
568,5,5
569,7,3
570,3,3
571,9,0
572,3,1
573,7,7
574,2,1
575,6,2
576,4,3
577,7,1
578,5,1
579,10,1
580,7,1
581,2,0
582,4,2
583,0,1
585,1,0
586,4,0
587,3,2
588,2,3
589,1,1
590,1,1
591,2,0
592,2,1
593,1,0
594,1,0
595,2,1
596,3,0
597,0,2
599,0,1
600,1,2
602,0,1
603,1,3
604,2,0
605,0,2
606,1,0
607,2,0
608,0,1
609,0,1
611,1,0
616,3,1
617,0,1
618,1,0
622,1,1
629,1,0
