Base index,ATMi2_1#TOP,ATMi2_1#BOT
237,0,1
238,2,5
239,3,0
240,2,1
241,2,8
242,3,0
243,6,1
244,1,2
245,3,0
246,2,3
247,2,3
248,3,0
249,4,2
250,1,2
251,3,1
252,0,1
253,2,0
254,0,4
255,2,0
257,2,0
259,0,2
260,0,2
262,0,3
263,0,1
264,1,0
265,1,0
266,0,1
267,1,0
268,0,1
270,0,1
273,0,1
275,1,0
276,1,0
283,0,1
292,0,2
294,0,1
295,0,1
297,1,1
298,0,1
299,1,2
301,2,2
302,2,1
303,3,2
304,0,4
305,0,1
306,0,1
307,1,5
308,0,1
309,1,1
310,2,1
311,0,2
312,0,2
313,2,3
314,2,1
315,0,6
316,2,3
317,0,2
318,0,2
319,2,4
320,4,2
321,1,4
322,2,5
323,9,1
324,5,6
325,7,1
326,6,9
327,7,3
328,2,3
329,2,24
330,6,8
331,8,2
332,5,9
333,14,1
334,4,11
335,10,11
336,9,5
337,17,6
338,9,3
339,12,13
340,29,9
341,67,10
342,83,15
343,97,16
344,263,8
345,287,67
346,432,36
347,575,43
348,204,47
349,1255,32
350,730,48
351,876,47
352,1110,102
353,1302,142280
354,712,2188
355,339,159
356,1430,167
357,784,149
358,604,85
359,702,43
360,325,189
361,488,67
362,257,91
363,217,107
364,89,72
365,82,48
366,62,61
367,35,42
368,33,86
369,28,69
370,22,35
371,11,58
372,54,38
373,22,46
374,36,36
375,17,28
376,23,56
377,10,24
378,15,17
379,12,75
380,14,28
381,6,20
382,12,20
383,4,60
384,4,13
385,6,20
386,7,16
387,7,20
388,2,18
389,9,11
390,17,17
391,8,15
392,6,12
393,3,13
394,2,13
395,1,101
396,1,36
397,1,15
398,0,9
399,1,10
400,0,16
401,0,27
402,1,13
403,1,20
404,0,9
405,0,10
406,0,6
407,1,18
408,0,8
409,1,8
410,1,18
411,0,6
412,0,14
413,0,15
414,2,11
415,1,15
416,0,6
417,0,10
418,0,15
419,0,13
420,1,12
421,0,8
422,1,20
423,0,19
424,0,8
425,1,9
426,0,18
427,0,14
428,0,21
429,0,21
430,0,15
431,2,12
432,0,19
433,0,5
434,0,10
435,1,8
436,1,22
437,1,19
438,3,20
439,1,43
440,1,22
441,1,16
442,2,18
443,1,9
444,1,13
445,4,13
446,4,18
447,3,23
448,0,12
449,0,24
450,0,22
451,1,37
452,1,18
453,1,15
454,0,13
455,3,12
456,3,20
457,2,23
458,1,15
459,3,16
460,5,23
461,3,77
462,2,39
463,0,32
464,3,30
465,0,57
466,1,52
467,2,39
468,1,31
469,7,38
470,0,11
471,2,28
472,3,38
473,1,27
474,4,18
475,4,28
476,2,40
477,3,27
478,7,43
479,3,50
480,2,62
481,9,38
482,8,76
483,2,79
484,4,50
485,4,44
486,4,17
487,4,62
488,4,87
489,4,73
490,5,71
491,1,68
492,5,42
493,4,33
494,4,67
495,2,55
496,3,47
497,3,64
498,1,79
499,6,29
500,1,14
501,7,50
502,7,39
503,4,24
504,4,21
505,0,54
506,2,26
507,3,12
508,5,42
509,3,40
510,8,49
511,2,40
512,4,20
513,8,51
514,6,33
515,3,34
516,6,21
517,2,36
518,2,45
519,6,41
520,10,20
521,6,57
522,3,50
523,1,15
524,3,21
525,4,11
526,7,54
527,6,62
528,4,34
529,12,16
530,5,17
531,6,33
532,13,18
533,8,4
534,3,3
535,6,25
536,7,10
537,8,7
538,8,7
539,9,6
540,10,11
541,3,7
542,10,8
543,4,6
544,5,5
545,8,4
546,5,4
547,8,13
548,1,3
549,4,5
550,7,5
551,9,5
552,4,11
553,13,14
554,8,13
555,6,5
556,8,5
557,2,8
558,8,4
559,4,9
560,6,4
561,4,2
562,3,4
563,3,10
564,0,9
565,8,7
566,1,8
567,2,4
568,6,2
569,2,7
570,2,0
571,3,2
572,4,1
573,6,4
574,3,1
575,6,0
576,7,1
577,2,1
578,3,5
579,4,4
580,8,1
581,5,3
582,4,1
583,2,2
584,1,2
586,5,1
587,2,0
588,1,1
589,2,1
590,0,1
591,0,2
592,2,0
593,2,1
595,0,3
596,5,1
597,0,2
598,0,4
599,0,1
600,0,1
601,2,1
602,1,1
604,0,2
607,0,1
608,2,1
610,0,1
612,1,0
617,1,0
620,0,2
628,1,0
