Base index,ATMi1_3#TOP,ATMi1_3#BOT
552,41,8
553,30,14
554,33,12
555,6,4
556,18,7
557,13,9
558,28,6
559,17,20
560,26,2
561,14,19
562,9,15
563,14,70
564,5,4
565,32,8
566,15,2
567,12,6
568,24,3
569,9,5
570,11,3
571,10,3
572,25,3
573,16,3
574,4,2
575,25,2
576,17,0
577,22,1
578,15,5
579,25,1
580,14,3
581,9,3
582,11,3
583,5,5
584,10,2
585,7,1
586,15,3
587,14,2
588,7,5
589,5,1
590,3,3
591,10,2
592,13,1
593,7,0
594,7,0
595,5,0
596,9,0
597,2,0
598,1,2
599,5,2
600,2,1
601,1,1
602,4,3
603,0,1
604,3,4
605,1,3
606,3,2
607,1,0
608,2,1
609,1,1
610,4,0
611,1,0
613,1,1
614,1,0
616,5,0
617,1,0
619,2,0
621,2,0
623,1,0
624,2,0
625,2,1
626,0,3
627,2,0
628,1,1
629,1,1
