Base index,1500_1#TOP,1500_1#BOT
902,0,1
903,0,1
904,0,1
906,0,2
907,0,1
908,0,3
909,0,2
913,0,2
915,0,2
916,0,1
917,0,4
919,0,2
920,0,2
921,0,3
922,0,1
924,0,4
925,0,2
926,0,1
928,0,1
929,0,3
930,0,1
933,0,3
934,0,1
935,0,1
936,0,1
937,0,3
938,0,5
939,2,1
940,0,2
942,0,2
943,2,1
944,0,1
945,0,9
946,0,1
951,0,4
952,0,1
953,0,3
954,0,1
955,0,4
956,0,2
957,0,3
958,0,1
959,0,2
960,0,1
961,0,6
962,0,3
963,0,3
964,0,7
965,0,1
967,0,3
968,0,1
969,0,4
970,1,4
971,0,4
972,0,2
973,0,1
974,0,6
975,0,2
976,0,3
977,0,2
978,0,1
979,1,5
980,0,1
981,0,2
982,0,1
984,0,5
985,0,4
986,1,7
987,0,4
988,0,1
989,0,1
990,0,6
991,0,2
993,0,1
995,0,2
996,0,4
997,0,2
998,0,3
999,0,1
1000,0,3
1001,0,6
1002,0,10
1003,0,7
1004,0,3
1006,0,4
1007,0,2
1008,0,3
1009,0,5
1010,0,1
1011,0,6
1012,0,2
1013,0,4
1014,0,2
1015,0,8
1016,0,2
1017,0,5
1018,0,2
1019,0,3
1020,0,6
1021,0,7
1022,0,3
1023,0,8
1024,0,3
1025,0,4
1026,0,2
1027,0,3
1028,0,9
1029,0,3
1030,0,4
1031,0,7
1032,0,1
1033,0,2
1034,0,10
1035,0,11
1036,0,3
1037,0,6
1038,0,9
1039,0,6
1040,0,6
1041,0,6
1042,0,3
1043,0,9
1044,0,6
1045,0,7
1046,0,12
1047,0,8
1048,0,7
1049,0,8
1050,0,7
1051,0,6
1052,0,2
1053,0,3
1054,0,9
1055,0,11
1056,0,3
1057,0,1
1058,0,4
1059,0,8
1060,0,6
1061,0,1
1062,0,10
1063,0,8
1064,0,10
1065,0,8
1066,0,3
1067,0,5
1068,0,2
1069,0,4
1070,0,6
1071,0,6
1072,0,9
1073,0,8
1074,0,9
1075,0,7
1076,0,13
1077,1,10
1078,0,4
1079,0,6
1080,0,4
1081,1,6
1082,0,3
1083,1,9
1084,0,13
1085,1,9
1086,0,15
1087,0,16
1088,1,6
1089,0,13
1090,0,9
1091,0,4
1092,0,8
1093,0,18
1094,0,4
1095,0,5
1096,0,8
1097,0,5
1098,1,9
1099,0,4
1100,0,17
1101,0,7
1102,0,11
1103,0,7
1104,0,12
1105,0,5
1106,0,7
1107,0,12
1108,0,5
1109,0,5
1110,0,12
1111,0,4
1112,0,11
1113,0,8
1114,0,5
1115,0,9
1116,0,11
1117,0,8
1118,0,5
1119,0,12
1120,0,6
1121,1,7
1122,0,8
1123,0,10
1124,0,6
1125,1,12
1126,0,17
1127,0,10
1128,0,15
1129,0,5
1130,0,6
1131,0,12
1132,0,9
1133,0,4
1134,0,5
1135,0,7
1136,0,2
1137,0,8
1138,0,5
1139,0,11
1140,0,6
1141,0,10
1142,0,3
1143,0,11
1144,0,9
1145,0,9
1146,0,6
1147,0,9
1148,0,12
1149,0,1
1150,0,7
1151,0,10
1152,0,25
1153,0,5
1154,0,2
1155,0,2
1156,0,7
1157,0,15
1158,0,11
1159,0,6
1160,0,15
1161,0,26
1162,0,15
1163,0,5
1164,0,6
1165,0,4
1166,0,10
1167,0,12
1168,0,13
1169,0,9
1170,0,2
1171,0,12
1172,0,8
1173,0,11
1174,0,10
1175,0,7
1176,0,9
1177,0,4
1178,0,2
1179,0,7
1180,0,5
1181,0,9
1182,0,6
1183,0,8
1184,0,1
1185,0,4
1186,0,3
1187,0,2
1188,0,3
1189,1,6
1190,0,14
1191,0,7
1192,0,6
1193,0,10
1194,0,4
1195,0,3
1196,0,6
1197,0,10
1198,0,14
1199,1,1
1200,0,13
1201,0,14
1202,0,4
1203,1,2
1204,0,9
1205,0,9
1206,0,7
1207,0,7
1208,0,11
1209,0,7
1210,0,3
1211,0,3
1212,0,7
1213,0,11
1214,0,2
1216,0,2
1217,0,7
1218,0,8
1219,0,9
1220,0,5
1221,0,5
1222,0,10
1223,0,6
1224,0,5
1225,0,4
1226,0,2
1227,0,3
1228,0,1
1229,0,1
1231,0,1
1232,0,1
1233,0,1
1235,1,0
1242,0,1
1249,1,0
1285,1,0
1291,0,1
1295,1,0
1298,0,2
1299,0,2
1302,0,1
1304,0,1
1314,0,1
1317,0,1
1342,1,1
1355,1,0
1370,0,1
