Base index,ATMi3_1#TOP,ATMi3_1#BOT
456,0,14
457,1,9
458,3,6
459,1,19
460,3,18
461,3,50
462,0,24
463,0,14
464,1,23
465,3,34
466,0,35
467,2,34
468,2,27
469,1,26
470,2,18
471,4,21
472,3,24
473,4,15
474,2,15
475,0,12
476,3,28
477,2,27
478,3,34
479,3,34
480,2,25
481,3,27
482,2,51
483,4,42
484,1,27
485,1,23
486,1,10
487,3,31
488,9,43
489,3,36
490,1,48
491,2,44
492,2,31
493,4,21
494,3,31
495,5,19
496,5,48
497,2,36
498,1,49
499,6,20
500,2,12
501,4,27
502,4,27
503,1,11
504,4,13
505,5,28
506,2,16
507,4,6
508,2,16
509,5,23
510,3,36
511,3,35
512,3,14
513,3,22
514,3,21
515,4,17
516,3,15
517,1,19
518,2,32
519,2,19
520,8,15
521,4,24
522,3,37
523,6,15
524,3,11
525,2,9
526,2,39
527,1,50
528,0,39
529,1,9
530,4,26
531,8,31
532,3,24
533,7,9
534,2,7
535,5,21
536,4,23
537,5,13
538,3,10
539,6,18
540,1,54
541,4,10
542,2,20
543,3,16
544,4,6
545,2,18
546,3,7
547,3,31
548,1,21
549,3,16
550,5,11
551,3,7
552,6,22
553,3,17
554,4,10
555,3,12
556,2,16
557,2,14
558,7,2
559,1,20
560,4,0
561,2,9
562,1,3
563,2,16
564,0,9
565,3,14
566,1,11
567,1,9
568,3,9
569,3,13
570,1,7
571,2,2
572,5,3
573,2,7
574,3,4
575,1,6
576,2,1
577,5,2
578,2,5
579,3,0
580,3,1
581,2,3
582,1,4
583,3,4
584,2,1
585,0,1
586,6,2
587,0,3
588,1,1
589,0,1
590,1,3
591,0,1
592,0,2
593,0,1
594,2,1
595,2,1
596,0,1
597,0,1
598,0,2
600,1,0
601,1,1
602,0,1
603,0,3
604,2,3
605,0,3
606,1,0
607,0,3
612,1,0
614,0,2
615,1,0
617,0,1
619,0,1
623,0,1
625,1,0
