Base index,ATMi1_2#TOP,ATMi1_2#BOT
521,6,2
522,0,1
523,4,1
524,2,0
525,0,4
526,1,5
527,4,2
528,2,5
529,5,1
530,1,2
531,1,3
532,13,4
533,4,0
534,2,0
535,3,2
536,5,5
537,5,0
538,1,1
539,4,3
540,3,9
541,3,0
542,1,2
543,1,3
544,8,0
545,7,0
546,7,1
547,0,7
548,3,0
549,2,3
550,4,1
551,3,2
552,2,4
553,2,6
554,4,4
555,2,1
556,1,2
557,0,1
558,2,0
559,1,2
560,1,2
561,1,6
562,0,4
563,0,11
564,1,2
565,2,1
566,0,3
567,3,4
568,1,1
569,1,2
570,1,2
571,4,1
572,1,1
573,4,1
575,2,0
576,3,1
577,1,0
578,5,2
579,5,0
580,3,0
581,1,3
582,1,3
583,1,1
584,1,1
585,0,4
586,5,3
587,4,0
588,1,1
589,0,1
591,3,0
594,2,0
595,1,0
596,1,0
601,1,0
603,0,4
604,1,3
605,0,1
606,1,0
607,0,1
608,0,1
609,1,1
610,1,0
611,0,1
613,0,1
615,1,1
619,1,0
