Base index,ATMi3_2#TOP,ATMi3_2#BOT
227,1,1
228,1,3
230,1,3
231,3,2
233,2,0
235,2,1
236,1,1
238,1,2
239,1,1
240,1,0
241,1,0
242,2,0
243,2,1
244,2,0
245,2,0
246,3,1
247,0,1
248,2,0
249,1,1
250,0,2
251,3,0
252,1,0
254,0,2
256,1,0
259,1,0
261,1,1
262,0,1
263,1,0
265,0,1
266,0,1
267,2,0
268,0,1
274,0,1
276,1,2
278,0,1
280,0,1
286,0,1
290,1,0
292,0,1
293,0,1
296,0,2
297,0,1
302,0,1
308,1,0
309,0,1
311,0,1
312,1,2
313,0,2
314,1,1
315,0,1
316,1,1
317,0,1
318,0,1
319,3,1
321,0,1
322,2,1
323,4,1
324,1,1
325,4,0
326,5,1
327,11,2
328,4,2
329,4,14
330,5,0
331,1,3
332,4,3
333,5,1
334,9,5
335,14,4
336,5,2
337,11,0
338,7,2
339,12,4
340,12,6
341,42,5
342,59,3
343,98,8
344,291,9
345,271,55
346,310,20
347,571,15
348,253,28
349,861,15
350,560,15
351,717,16
352,480,35
353,761,119436
354,535,1481
355,408,120
356,860,120
357,485,111
358,492,77
359,519,22
360,210,159
361,395,56
362,278,87
363,142,81
364,62,59
365,65,44
366,54,40
367,34,26
368,33,67
369,17,75
370,19,31
371,8,48
372,33,30
373,20,26
374,24,40
375,20,29
376,13,71
377,15,18
378,18,20
379,10,103
380,17,47
381,4,17
382,9,24
383,2,74
384,2,28
385,7,23
386,4,9
387,5,28
388,5,25
389,4,19
390,11,18
391,2,20
392,1,13
393,2,14
394,3,8
395,0,172
396,0,49
397,2,13
398,0,9
399,2,12
400,2,12
401,0,27
402,1,14
403,0,19
404,1,23
405,0,14
406,0,13
407,0,11
408,0,19
409,0,11
410,1,19
411,0,13
412,0,22
413,0,13
414,1,13
415,2,11
416,1,5
417,0,6
418,1,8
419,1,15
420,0,12
421,1,13
422,0,25
423,0,14
424,0,14
425,1,14
426,1,18
427,0,19
428,0,11
429,0,16
430,0,16
431,3,10
432,1,15
433,1,7
434,0,9
435,1,6
436,0,9
437,0,12
438,1,15
439,0,50
440,0,17
441,2,18
442,1,15
443,1,13
444,0,17
445,1,14
446,0,7
447,0,20
448,0,9
449,0,12
450,0,17
451,0,22
452,0,9
453,2,19
454,0,14
455,0,10
456,1,22
457,0,7
458,2,8
459,0,18
460,1,22
461,2,58
462,2,18
463,1,12
464,0,26
465,0,33
466,0,28
467,2,31
468,0,32
469,3,26
470,0,10
471,1,15
472,1,28
473,0,22
474,1,7
475,0,27
476,1,19
477,0,22
478,0,34
479,1,27
480,0,48
481,1,22
482,3,50
483,1,44
484,0,30
485,1,32
486,0,6
487,2,35
488,1,37
489,0,32
490,2,43
491,0,48
492,0,19
493,0,14
494,0,32
495,2,33
496,1,27
497,0,46
498,0,49
499,2,16
500,0,19
501,0,29
502,1,32
503,2,17
504,2,10
505,0,31
506,2,18
507,1,8
508,0,25
509,2,22
510,0,41
511,0,27
512,1,13
513,1,29
514,0,18
515,1,13
516,1,19
517,0,21
518,2,30
519,1,26
520,2,9
521,3,16
522,0,31
523,0,15
524,0,12
525,1,11
526,1,34
527,1,48
528,0,31
529,1,10
530,0,17
531,2,26
532,4,14
533,1,11
534,0,9
535,0,24
536,0,20
537,5,12
538,0,8
539,5,14
540,1,34
541,0,6
542,0,13
543,1,16
544,4,5
545,0,19
546,2,12
547,2,30
548,2,22
549,0,17
550,5,13
551,0,13
552,1,16
553,2,13
554,2,5
555,1,23
556,3,16
557,0,4
558,0,2
559,0,9
560,1,0
561,1,8
562,0,8
563,0,8
564,0,6
565,1,11
566,1,11
567,0,14
568,3,6
569,0,4
570,2,1
571,1,5
572,0,4
573,1,1
574,0,1
575,1,1
576,1,1
577,1,4
578,0,1
579,2,1
580,2,2
581,0,2
582,0,3
583,1,2
584,0,1
585,1,0
586,0,5
587,1,0
588,2,4
589,1,1
590,0,1
591,0,4
592,0,3
593,0,1
595,1,1
596,1,2
597,0,1
602,0,1
604,0,3
607,1,0
621,1,0
627,1,0
