Base index,ATMi4_3#TOP,ATMi4_3#BOT
186,7,4
187,4,3
188,2,3
189,1,11
190,4,9
191,5,5
192,1,3
193,3,6
194,1,5
195,4,13
196,2,4
197,2,3
198,0,7
199,5,9
200,5,9
201,3,9
202,2,6
203,3,10
204,7,1
205,2,9
206,4,6
207,1,6
208,2,6
209,2,5
210,2,9
211,3,3
212,0,6
213,3,2
214,0,4
215,3,2
216,2,6
217,3,5
218,2,7
219,5,3
220,2,4
221,2,1
222,2,7
223,5,1
224,8,1
225,7,3
226,1,1
227,2,6
229,1,4
230,2,7
231,0,8
232,0,2
233,0,5
234,4,3
235,3,1
236,2,1
237,3,0
238,2,3
239,3,3
240,2,0
241,4,2
242,3,2
244,0,1
245,5,1
246,2,1
247,0,1
248,2,1
249,1,0
250,1,0
251,5,2
252,2,2
253,0,1
254,0,2
255,0,2
258,1,1
260,1,0
261,3,1
262,0,2
263,0,1
264,1,0
265,1,1
266,2,0
267,1,1
269,1,0
271,0,1
274,1,0
276,2,0
277,2,1
278,1,1
279,0,1
282,1,0
287,0,3
290,1,0
291,1,1
292,1,0
295,1,0
297,1,0
300,1,0
302,4,0
304,0,1
306,1,0
308,2,0
309,0,1
310,1,1
312,6,0
314,1,1
315,1,1
316,1,0
317,1,1
318,3,1
319,2,2
320,3,1
321,3,1
322,2,0
323,4,0
324,2,1
325,5,0
326,2,1
327,9,2
328,8,2
329,5,1
330,26,2
331,7,0
332,12,2
333,31,3
334,28,5
335,43,0
336,29,1
337,34,1
338,20,4
339,29,1
340,48,4
341,94,3
342,170,4
343,267,8
344,1252,2
345,1243,34
346,1376,7
347,1687,13
348,1695,11
349,1853,11
350,1849,10
351,2405,17
352,2084,32
353,3901,85671
354,2375,1560
355,1828,64
356,2102,148
357,1288,61
358,1535,48
359,1714,25
360,770,104
361,1154,38
362,759,44
363,381,32
364,170,30
365,130,19
366,132,17
367,72,22
368,81,41
369,64,61
370,57,21
371,27,35
372,90,22
373,41,26
374,49,22
375,19,12
376,23,38
377,22,15
378,21,6
379,17,52
380,20,11
381,8,7
382,18,5
383,5,21
384,11,10
385,8,11
386,10,9
387,14,14
388,7,11
389,10,7
390,18,11
391,8,8
392,6,8
393,5,16
394,3,5
395,4,41
396,5,42
397,1,10
398,2,9
399,2,6
400,1,2
401,0,12
402,3,12
403,2,6
404,0,7
405,1,8
406,2,6
407,1,10
408,3,6
409,1,11
410,3,5
411,2,2
412,4,14
413,1,8
414,2,8
415,2,2
416,1,5
417,1,3
418,1,3
419,2,6
420,4,8
421,1,8
422,2,7
423,2,8
424,5,3
425,6,6
426,2,9
427,3,14
428,1,7
429,2,6
430,0,10
431,8,7
432,3,7
433,2,5
434,3,9
435,3,5
436,1,10
437,4,9
438,0,9
439,1,16
440,0,10
441,11,6
442,5,7
443,1,8
444,4,4
445,7,10
446,2,9
447,2,12
448,1,5
449,5,5
450,2,12
451,0,13
452,5,8
453,5,11
454,3,7
455,6,5
456,1,20
457,5,12
458,11,8
459,5,17
460,5,15
461,2,18
462,5,10
463,4,11
464,2,17
465,2,26
466,5,25
467,8,30
468,2,16
469,2,21
470,2,11
471,6,11
472,3,14
473,7,9
474,3,18
475,4,25
476,5,24
477,4,25
478,9,27
479,2,23
480,2,37
481,8,28
482,12,41
483,6,30
484,9,31
485,3,40
486,5,21
487,5,28
488,16,64
489,5,31
490,4,33
491,1,42
492,7,24
493,5,22
494,4,31
495,10,28
496,14,21
497,5,31
498,5,36
499,6,16
500,2,12
501,11,17
502,6,29
503,2,14
504,7,12
505,4,27
506,5,20
507,7,13
508,7,21
509,4,11
510,5,24
511,8,28
512,8,4
513,13,15
514,13,13
515,5,10
516,12,11
517,7,16
518,6,22
519,9,18
520,13,8
521,6,27
522,1,17
523,14,6
524,11,7
525,8,7
526,10,15
527,9,33
528,8,24
529,10,6
530,16,9
531,14,14
532,14,11
533,10,10
534,2,5
535,14,11
536,9,14
537,12,10
538,5,8
539,6,6
540,18,14
541,8,1
542,6,7
543,4,2
544,10,6
545,17,5
546,13,10
547,12,26
548,8,11
549,4,8
550,8,8
551,7,6
552,12,9
553,9,11
554,11,4
555,10,2
556,3,6
557,7,5
558,5,2
559,5,5
560,9,5
561,7,9
562,5,9
563,4,39
564,3,7
565,9,5
566,8,2
567,10,6
568,7,3
569,3,6
570,4,4
571,7,3
572,4,1
573,2,3
574,4,0
575,12,1
576,8,1
577,7,0
578,4,6
579,3,5
580,6,0
581,5,2
582,7,2
583,2,0
584,2,4
585,4,0
586,6,2
587,2,0
588,1,2
591,0,1
592,3,0
594,4,0
595,1,0
596,3,1
597,0,2
598,0,1
599,3,0
602,1,0
605,0,1
606,0,2
607,1,0
609,0,2
611,1,0
613,1,0
614,0,1
624,1,0
