Base index shifted,HP5.6.4_2#TOP,HP5.6.4_2#BOT
-292.5,54,0
-292.0,0,12
-291.5,30,0
-291.0,0,25
-290.5,85,0
-290.0,0,39
-289.5,33,0
-289.0,0,45
-288.5,42,0
-288.0,0,23
-287.5,49,0
-287.0,0,15
-286.5,45,0
-286.0,0,15
-285.5,48,0
-285.0,0,48
-284.5,41,0
-284.0,0,64
-283.5,42,0
-283.0,0,21
-282.5,327,0
-282.0,0,24
-281.5,64,0
-281.0,0,27
-280.5,23,0
-280.0,0,19
-279.5,62,0
-279.0,0,48
-278.5,65,0
-278.0,0,24
-277.5,48,0
-277.0,0,61
-276.5,44,0
-276.0,0,49
-275.5,190,0
-275.0,0,37
-274.5,60,0
-274.0,0,21
-273.5,49,0
-273.0,0,16
-272.5,59,0
-272.0,0,178
-271.5,180,0
-271.0,0,27
-270.5,70,0
-270.0,0,9
-269.5,40,0
-269.0,0,59
-268.5,22,0
-268.0,0,26
-267.5,69,0
-267.0,0,41
-266.5,50,0
-266.0,0,23
-265.5,44,0
-265.0,0,32
-264.5,41,0
-264.0,0,46
-263.5,35,0
-263.0,0,21
-262.5,48,0
-262.0,0,17
-261.5,35,0
-261.0,0,24
-260.5,91,0
-260.0,0,18
-259.5,45,0
-259.0,0,17
-258.5,46,0
-258.0,0,37
-257.5,47,0
-257.0,0,25
-256.5,59,0
-256.0,0,44
-255.5,32,0
-255.0,0,22
-254.5,45,0
-254.0,0,28
-253.5,37,0
-253.0,0,14
-252.5,34,0
-252.0,0,14
-251.5,30,0
-251.0,0,62
-250.5,25,0
-250.0,0,20
-249.5,30,0
-249.0,0,15
-248.5,26,0
-248.0,0,13
-247.5,27,0
-247.0,0,15
-246.5,18,0
-246.0,0,9
-245.5,40,0
-245.0,0,28
-244.5,32,0
-244.0,0,9
-243.5,13,0
-243.0,0,17
-242.5,30,0
-242.0,0,25
-241.5,25,0
-241.0,0,16
-240.5,35,0
-240.0,0,28
-239.5,38,0
-239.0,0,73
-238.5,38,0
-238.0,0,26
-237.5,173,0
-237.0,0,4
-236.5,38,0
-236.0,0,18
-235.5,42,0
-235.0,0,14
-234.5,33,0
-234.0,0,15
-233.5,42,0
-233.0,0,42
-232.5,36,0
-232.0,0,17
-231.5,42,0
-231.0,0,20
-230.5,41,0
-230.0,0,25
-229.5,29,0
-229.0,0,19
-228.5,34,0
-228.0,0,14
-227.5,43,0
-227.0,0,17
-226.5,33,0
-226.0,0,16
-225.5,22,0
-225.0,0,40
-224.5,37,0
-224.0,0,23
-223.5,24,0
-223.0,0,14
-222.5,27,0
-222.0,0,19
-221.5,27,0
-221.0,0,13
-220.5,66,0
-220.0,0,23
-219.5,36,0
-219.0,0,36
-218.5,46,0
-218.0,0,34
-217.5,45,0
-217.0,0,23
-216.5,40,0
-216.0,0,32
-215.5,41,0
-215.0,0,26
-214.5,48,0
-214.0,0,42
-213.5,60,0
-213.0,0,27
-212.5,42,0
-212.0,0,19
-211.5,36,0
-211.0,0,13
-210.5,52,0
-210.0,0,16
-209.5,42,0
-209.0,0,21
-208.5,29,0
-208.0,0,31
-207.5,32,0
-207.0,0,27
-206.5,48,0
-206.0,0,70
-205.5,39,0
-205.0,0,37
-204.5,44,0
-204.0,0,19
-203.5,34,0
-203.0,0,37
-202.5,42,0
-202.0,0,24
-201.5,32,0
-201.0,0,27
-200.5,38,0
-200.0,0,31
-199.5,41,0
-199.0,0,36
-198.5,52,0
-198.0,0,36
-197.5,27,0
-197.0,0,33
-196.5,20,0
-196.0,0,44
-195.5,49,0
-195.0,0,27
-194.5,34,0
-194.0,0,21
-193.5,24,0
-193.0,0,29
-192.5,31,0
-192.0,0,39
-191.5,52,0
-191.0,0,34
-190.5,41,0
-190.0,0,31
-189.5,51,0
-189.0,0,13
-188.5,52,0
-188.0,0,57
-187.5,17,0
-187.0,0,26
-186.5,25,0
-186.0,0,38
-185.5,30,0
-185.0,0,15
-184.5,30,0
-184.0,0,11
-183.5,29,0
-183.0,0,28
-182.5,36,0
-182.0,0,33
-181.5,30,0
-181.0,0,37
-180.5,24,0
-180.0,0,29
-179.5,54,0
-179.0,0,32
-178.5,33,0
-178.0,0,23
-177.5,31,0
-177.0,0,23
-176.5,29,0
-176.0,0,65
-175.5,18,0
-175.0,0,32
-174.5,64,0
-174.0,0,36
-173.5,26,0
-173.0,0,19
-172.5,41,0
-172.0,0,26
-171.5,23,0
-171.0,0,18
-170.5,19,0
-170.0,0,26
-169.5,19,0
-169.0,0,27
-168.5,23,0
-168.0,0,17
-167.5,34,0
-167.0,0,15
-166.5,28,0
-166.0,0,19
-165.5,53,0
-165.0,0,32
-164.5,24,0
-164.0,0,21
-163.5,23,0
-163.0,0,25
-162.5,44,0
-162.0,0,20
-161.5,40,0
-161.0,0,23
-160.5,28,0
-160.0,0,34
-159.5,38,0
-159.0,0,18
-158.5,27,0
-158.0,0,18
-157.5,21,0
-157.0,0,14
-156.5,30,0
-156.0,0,34
-155.5,31,0
-155.0,0,38
-154.5,32,0
-154.0,0,25
-153.5,29,0
-153.0,0,12
-152.5,17,0
-152.0,0,23
-151.5,29,0
-151.0,0,20
-150.5,21,0
-150.0,0,36
-149.5,15,0
-149.0,0,25
-148.5,83,0
-148.0,0,36
-147.5,23,0
-147.0,0,22
-146.5,27,0
-146.0,0,12
-145.5,15,0
-145.0,0,54
-144.5,31,0
-144.0,0,28
-143.5,20,0
-143.0,0,27
-142.5,18,0
-142.0,0,23
-141.5,29,0
-141.0,0,27
-140.5,21,0
-140.0,0,16
-139.5,9,0
-139.0,0,20
-138.5,30,0
-138.0,0,18
-137.5,30,0
-137.0,0,29
-136.5,27,0
-136.0,0,19
-135.5,16,0
-135.0,0,27
-134.5,16,0
-134.0,0,32
-133.5,33,0
-133.0,0,23
-132.5,22,0
-132.0,0,18
-131.5,37,0
-131.0,0,17
-130.5,19,0
-130.0,0,24
-129.5,13,0
-129.0,0,40
-128.5,33,0
-128.0,0,18
-127.5,27,0
-127.0,0,16
-126.5,22,0
-126.0,0,26
-125.5,17,0
-125.0,0,24
-124.5,23,0
-124.0,0,18
-123.5,23,0
-123.0,0,64
-122.5,16,0
-122.0,0,25
-121.5,17,0
-121.0,0,12
-120.5,21,0
-120.0,0,27
-119.5,14,0
-119.0,0,17
-118.5,24,0
-118.0,0,21
-117.5,18,0
-117.0,0,21
-116.5,17,0
-116.0,0,12
-115.5,14,0
-115.0,0,16
-114.5,29,0
-114.0,0,19
-113.5,42,0
-113.0,0,48
-112.5,15,0
-112.0,0,12
-111.5,16,0
-111.0,0,18
-110.5,15,0
-110.0,0,19
-109.5,11,0
-109.0,0,15
-108.5,35,0
-108.0,0,17
-107.5,16,0
-107.0,0,14
-106.5,17,0
-106.0,0,18
-105.5,15,0
-105.0,0,25
-104.5,9,0
-104.0,0,20
-103.5,20,0
-103.0,0,17
-102.5,27,0
-102.0,0,19
-101.5,16,0
-101.0,0,26
-100.5,31,0
-100.0,0,48
-99.5,15,0
-99.0,0,19
-98.5,15,0
-98.0,0,20
-97.5,12,0
-97.0,0,30
-96.5,12,0
-96.0,0,22
-95.5,16,0
-95.0,0,19
-94.5,23,0
-94.0,0,13
-93.5,24,0
-93.0,0,14
-92.5,22,0
-92.0,0,36
-91.5,13,0
-91.0,0,48
-90.5,22,0
-90.0,0,14
-89.5,23,0
-89.0,0,19
-88.5,17,0
-88.0,0,17
-87.5,12,0
-87.0,0,14
-86.5,17,0
-86.0,0,21
-85.5,13,0
-85.0,0,10
-84.5,25,0
-84.0,0,13
-83.5,12,0
-83.0,0,32
-82.5,7,0
-82.0,0,54
-81.5,19,0
-81.0,0,25
-80.5,8,0
-80.0,0,20
-79.5,7,0
-79.0,0,17
-78.5,7,0
-78.0,0,32
-77.5,15,0
-77.0,0,12
-76.5,7,0
-76.0,0,36
-75.5,9,0
-75.0,0,15
-74.5,12,0
-74.0,0,9
-73.5,4,0
-73.0,0,20
-72.5,6,0
-72.0,0,14
-71.5,17,0
-71.0,0,10
-70.5,8,0
-70.0,0,8
-69.5,15,0
-69.0,0,13
-68.5,17,0
-68.0,0,23
-67.5,10,0
-67.0,0,17
-66.5,10,0
-66.0,0,9
-65.5,13,0
-65.0,0,10
-64.5,5,0
-64.0,0,12
-63.5,13,0
-63.0,0,20
-62.5,9,0
-62.0,0,11
-61.5,6,0
-61.0,0,19
-60.5,45,0
-60.0,0,13
-59.5,13,0
-59.0,0,30
-58.5,12,0
-58.0,0,13
-57.5,26,0
-57.0,0,18
-56.5,31,0
-56.0,0,15
-55.5,11,0
-55.0,0,35
-54.5,4,0
-54.0,0,18
-53.5,10,0
-53.0,0,15
-52.5,14,0
-52.0,0,33
-51.5,3,0
-51.0,0,32
-50.5,9,0
-50.0,0,15
-49.5,13,0
-49.0,0,12
-48.5,8,0
-48.0,0,16
-47.5,13,0
-47.0,0,46
-46.5,8,0
-46.0,0,32
-45.5,22,0
-45.0,0,27
-44.5,14,0
-44.0,0,29
-43.5,13,0
-43.0,0,45
-42.5,11,0
-42.0,0,22
-41.5,16,0
-41.0,0,35
-40.5,19,0
-40.0,0,25
-39.5,8,0
-39.0,0,40
-38.5,16,0
-38.0,0,35
-37.5,15,0
-37.0,0,34
-36.5,19,0
-36.0,0,28
-35.5,12,0
-35.0,0,36
-34.5,449,0
-34.0,0,89
-33.5,33,0
-33.0,0,792
-32.5,26,0
-32.0,0,152
-31.5,60,0
-31.0,0,59
-30.5,25,0
-30.0,0,93
-29.5,17,0
-29.0,0,69
-28.5,63,0
-28.0,0,81
-27.5,30,0
-27.0,0,76
-26.5,51,0
-26.0,0,132
-25.5,48,0
-25.0,0,105
-24.5,55,0
-24.0,0,80
-23.5,50,0
-23.0,0,139
-22.5,56,0
-22.0,0,142
-21.5,39,0
-21.0,0,100
-20.5,55,0
-20.0,0,78
-19.5,46,0
-19.0,0,69
-18.5,85,0
-18.0,0,139
-17.5,79,0
-17.0,0,139
-16.5,102,0
-16.0,0,147
-15.5,117,0
-15.0,0,118
-14.5,122,0
-14.0,0,191
-13.5,160,0
-13.0,0,105
-12.5,176,0
-12.0,0,139
-11.5,175,0
-11.0,0,136
-10.5,309,0
-10.0,0,146
-9.5,239,0
-9.0,0,317
-8.5,461,0
-8.0,0,243
-7.5,490,0
-7.0,0,302
-6.5,604,0
-6.0,0,450
-5.5,801,0
-5.0,0,572
-4.5,557,0
-4.0,0,867
-3.5,910,0
-3.0,0,1383
-2.5,782,0
-2.0,0,2003
-1.5,661,0
-1.0,0,3140
-0.5,694,0
0.0,0,4133
0.5,894,0
1.0,0,4706
1.5,1085,0
2.0,0,3717
2.5,1432,0
3.0,0,2777
3.5,1075,0
4.0,0,1761
4.5,2182,0
5.0,0,812
5.5,1274,0
6.0,0,735
6.5,2159,0
7.0,0,436
7.5,1597,0
8.0,0,381
8.5,1661,0
9.0,0,235
9.5,1129,0
10.0,0,247
10.5,1236,0
11.0,0,507
11.5,833,0
12.0,0,262
12.5,661,0
13.0,0,128
13.5,725,0
14.0,0,249
14.5,475,0
15.0,0,142
15.5,535,0
16.0,0,189
16.5,436,0
17.0,0,233
17.5,338,0
18.0,0,209
18.5,238,0
19.0,0,96
19.5,240,0
20.0,0,207
20.5,330,0
21.0,0,167
21.5,297,0
22.0,0,185
22.5,355,0
23.0,0,126
23.5,271,0
24.0,0,198
24.5,157,0
25.0,0,153
25.5,289,0
26.0,0,125
26.5,322,0
27.0,0,111
27.5,224,0
28.0,0,162
28.5,100,0
29.0,0,172
29.5,209,0
30.0,0,118
30.5,163,0
31.0,0,138
31.5,245,0
32.0,0,152
32.5,136,0
33.0,0,158
33.5,101,0
34.0,0,731
34.5,154,0
35.0,0,110
35.5,2334,0
36.0,0,113
36.5,352,0
37.0,0,174
37.5,150,0
38.0,0,137
38.5,180,0
39.0,0,92
39.5,118,0
40.0,0,185
40.5,98,0
41.0,0,116
41.5,268,0
42.0,0,73
42.5,129,0
43.0,0,151
43.5,169,0
44.0,0,75
44.5,127,0
45.0,0,105
45.5,83,0
46.0,0,169
46.5,88,0
47.0,0,116
47.5,110,0
48.0,0,107
48.5,70,0
49.0,0,98
49.5,113,0
50.0,0,134
50.5,73,0
51.0,0,136
51.5,185,0
52.0,0,78
52.5,113,0
53.0,0,98
53.5,61,0
54.0,0,111
54.5,83,0
55.0,0,183
55.5,96,0
56.0,0,94
56.5,61,0
57.0,0,127
57.5,56,0
58.0,0,311
58.5,69,0
59.0,0,211
59.5,47,0
60.0,0,108
60.5,122,0
61.0,0,83
61.5,42,0
62.0,0,81
62.5,41,0
63.0,0,109
63.5,146,0
64.0,0,79
64.5,48,0
65.0,0,125
65.5,50,0
66.0,0,124
66.5,56,0
67.0,0,212
67.5,134,0
68.0,0,84
68.5,168,0
69.0,0,311
69.5,64,0
70.0,0,246
70.5,52,0
71.0,0,169
71.5,140,0
72.0,0,156
72.5,78,0
73.0,0,151
73.5,77,0
74.0,0,102
74.5,51,0
75.0,0,118
75.5,62,0
76.0,0,133
76.5,56,0
77.0,0,120
77.5,83,0
78.0,0,119
78.5,57,0
79.0,0,327
79.5,63,0
80.0,0,157
80.5,119,0
81.0,0,136
81.5,130,0
82.0,0,254
82.5,69,0
83.0,0,261
83.5,78,0
84.0,0,116
84.5,177,0
85.0,0,115
85.5,59,0
86.0,0,151
86.5,47,0
87.0,0,481
87.5,62,0
88.0,0,153
88.5,111,0
89.0,0,138
89.5,72,0
90.0,0,160
90.5,62,0
91.0,0,230
91.5,298,0
92.0,0,126
92.5,78,0
93.0,0,203
93.5,71,0
94.0,0,136
94.5,137,0
95.0,0,105
95.5,232,0
96.0,0,127
96.5,78,0
97.0,0,162
97.5,89,0
98.0,0,141
98.5,89,0
99.0,0,259
99.5,85,0
100.0,0,260
100.5,188,0
101.0,0,210
101.5,96,0
102.0,0,217
102.5,49,0
103.0,0,205
103.5,101,0
104.0,0,155
104.5,65,0
105.0,0,146
105.5,50,0
106.0,0,182
106.5,100,0
107.0,0,198
107.5,62,0
108.0,0,199
108.5,64,0
109.0,0,107
109.5,71,0
110.0,0,153
110.5,41,0
111.0,0,700
111.5,89,0
112.0,0,175
112.5,61,0
113.0,0,129
113.5,178,0
114.0,0,186
114.5,101,0
115.0,0,145
115.5,49,0
116.0,0,146
116.5,68,0
117.0,0,226
117.5,68,0
118.0,0,119
118.5,61,0
119.0,0,128
119.5,49,0
120.0,0,193
120.5,55,0
121.0,0,164
121.5,64,0
122.0,0,115
122.5,119,0
123.0,0,137
123.5,48,0
124.0,0,139
124.5,37,0
125.0,0,171
125.5,49,0
126.0,0,75
126.5,32,0
127.0,0,72
127.5,40,0
128.0,0,204
128.5,59,0
129.0,0,176
129.5,30,0
130.0,0,130
130.5,33,0
131.0,0,159
131.5,44,0
132.0,0,122
132.5,159,0
133.0,0,118
133.5,38,0
134.0,0,110
134.5,35,0
135.0,0,139
135.5,50,0
136.0,0,93
136.5,55,0
137.0,0,120
137.5,47,0
138.0,0,104
138.5,61,0
139.0,0,68
139.5,41,0
140.0,0,104
140.5,12,0
141.0,0,88
141.5,57,0
142.0,0,76
142.5,24,0
143.0,0,101
143.5,60,0
144.0,0,87
144.5,33,0
145.0,0,98
145.5,30,0
146.0,0,178
146.5,48,0
147.0,0,107
147.5,44,0
148.0,0,70
148.5,32,0
149.0,0,102
149.5,37,0
150.0,0,89
150.5,117,0
151.0,0,172
151.5,51,0
152.0,0,122
152.5,37,0
153.0,0,121
153.5,90,0
154.0,0,112
154.5,46,0
155.0,0,123
155.5,26,0
156.0,0,96
156.5,36,0
157.0,0,91
157.5,41,0
158.0,0,139
158.5,77,0
159.0,0,127
159.5,60,0
160.0,0,104
160.5,64,0
161.0,0,115
161.5,60,0
162.0,0,173
162.5,52,0
163.0,0,77
163.5,87,0
164.0,0,85
164.5,41,0
165.0,0,108
165.5,54,0
166.0,0,85
166.5,38,0
167.0,0,57
167.5,28,0
168.0,0,53
168.5,52,0
169.0,0,101
169.5,98,0
170.0,0,81
170.5,52,0
171.0,0,69
171.5,29,0
172.0,0,96
172.5,65,0
173.0,0,80
173.5,58,0
174.0,0,60
174.5,44,0
175.0,0,78
175.5,37,0
176.0,0,115
176.5,40,0
177.0,0,111
177.5,47,0
178.0,0,120
178.5,47,0
179.0,0,100
179.5,65,0
180.0,0,69
180.5,59,0
181.0,0,71
181.5,31,0
182.0,0,113
182.5,45,0
183.0,0,49
183.5,91,0
184.0,0,68
184.5,62,0
185.0,0,90
185.5,56,0
186.0,0,95
186.5,46,0
187.0,0,90
187.5,92,0
188.0,0,82
188.5,64,0
189.0,0,63
189.5,28,0
190.0,0,75
190.5,142,0
191.0,0,79
191.5,38,0
192.0,0,87
192.5,24,0
193.0,0,62
193.5,68,0
194.0,0,55
194.5,44,0
195.0,0,64
195.5,46,0
196.0,0,91
196.5,57,0
197.0,0,82
197.5,33,0
198.0,0,72
198.5,32,0
199.0,0,69
199.5,38,0
200.0,0,64
200.5,95,0
201.0,0,82
201.5,31,0
202.0,0,63
202.5,34,0
203.0,0,93
203.5,39,0
204.0,0,37
204.5,65,0
205.0,0,95
205.5,40,0
206.0,0,91
206.5,27,0
207.0,0,48
207.5,128,0
208.0,0,37
208.5,42,0
209.0,0,60
209.5,33,0
210.0,0,48
210.5,48,0
211.0,0,100
211.5,33,0
212.0,0,54
212.5,20,0
213.0,0,63
213.5,30,0
214.0,0,72
214.5,79,0
215.0,0,76
215.5,44,0
216.0,0,73
216.5,35,0
217.0,0,63
217.5,42,0
218.0,0,106
218.5,26,0
219.0,0,67
219.5,25,0
220.0,0,34
220.5,28,0
221.0,0,90
221.5,28,0
222.0,0,48
222.5,44,0
223.0,0,46
223.5,40,0
224.0,0,30
224.5,32,0
225.0,0,60
225.5,18,0
226.0,0,27
226.5,15,0
227.0,0,34
227.5,55,0
228.0,0,49
228.5,24,0
229.0,0,37
229.5,26,0
230.0,0,37
230.5,31,0
231.0,0,39
231.5,14,0
232.0,0,69
232.5,27,0
233.0,0,50
233.5,39,0
234.0,0,60
234.5,42,0
235.0,0,57
235.5,48,0
236.0,0,48
236.5,16,0
237.0,0,40
237.5,35,0
238.0,0,80
238.5,52,0
239.0,0,23
239.5,35,0
240.0,0,22
240.5,34,0
241.0,0,34
241.5,17,0
242.0,0,45
242.5,45,0
243.0,0,33
243.5,21,0
244.0,0,42
244.5,17,0
245.0,0,31
245.5,29,0
246.0,0,46
246.5,20,0
247.0,0,35
247.5,15,0
248.0,0,23
248.5,31,0
249.0,0,42
249.5,20,0
250.0,0,28
250.5,27,0
251.0,0,27
251.5,19,0
252.0,0,31
252.5,16,0
253.0,0,40
253.5,20,0
254.0,0,30
254.5,13,0
255.0,0,20
255.5,21,0
256.0,0,20
256.5,11,0
257.0,0,16
257.5,11,0
258.0,0,30
258.5,16,0
259.0,0,21
259.5,23,0
260.0,0,22
260.5,13,0
261.0,0,19
261.5,6,0
262.0,0,20
262.5,7,0
263.0,0,11
263.5,8,0
264.0,0,18
264.5,5,0
265.0,0,8
265.5,9,0
266.0,0,14
266.5,5,0
267.0,0,20
267.5,12,0
268.0,0,16
268.5,10,0
269.0,0,45
269.5,5,0
270.0,0,19
270.5,7,0
271.0,0,18
272.0,0,8
272.5,5,0
273.0,0,9
273.5,5,0
274.0,0,20
275.0,0,19
275.5,2,0
276.0,0,16
276.5,3,0
277.0,0,9
277.5,2,0
278.0,0,10
278.5,3,0
279.0,0,10
279.5,4,0
280.0,0,22
280.5,2,0
281.0,0,7
281.5,6,0
282.0,0,11
282.5,1,0
283.0,0,8
283.5,1,0
284.0,0,9
284.5,4,0
285.0,0,12
285.5,1,0
286.0,0,8
286.5,2,0
287.0,0,11
287.5,1,0
288.0,0,6
288.5,4,0
289.0,0,9
289.5,1,0
290.0,0,7
290.5,1,0
291.0,0,2
291.5,2,0
292.0,0,6
292.5,4,0
293.0,0,6
293.5,2,0
294.0,0,4
294.5,1,0
295.5,2,0
296.5,1,0
297.5,4,0
298.5,2,0
299.5,3,0
