Base index shifted,HP0.6.0_3#TOP,HP0.6.0_3#BOT
7.5,598,275
8.5,707,477
9.5,531,278
10.5,324,139
11.5,440,288
12.5,241,141
13.5,336,195
14.5,248,302
15.5,162,214
16.5,104,86
17.5,140,202
18.5,179,175
19.5,118,213
20.5,126,122
21.5,79,198
22.5,88,178
23.5,83,119
24.5,83,137
25.5,61,165
26.5,41,142
27.5,50,161
28.5,32,152
29.5,54,147
30.5,50,155
31.5,21,949
32.5,44,137
33.5,674,109
34.5,127,124
35.5,36,135
36.5,37,82
37.5,23,141
38.5,21,108
39.5,61,72
40.5,38,115
41.5,50,94
42.5,28,100
43.5,20,147
44.5,26,81
45.5,27,108
46.5,25,85
47.5,42,87
48.5,22,99
49.5,39,59
50.5,27,81
51.5,20,104
52.5,31,136
53.5,29,67
54.5,18,80
55.5,8,213
56.5,24,172
57.5,10,68
58.5,22,47
59.5,15,95
60.5,13,83
61.5,22,78
62.5,10,99
63.5,18,99
64.5,19,150
65.5,37,86
66.5,49,234
67.5,30,158
68.5,18,122
69.5,36,107
70.5,17,102
71.5,17,95
72.5,16,100
73.5,12,94
74.5,14,86
75.5,11,78
76.5,19,158
77.5,29,125
78.5,26,120
79.5,35,190
80.5,31,190
81.5,19,84
82.5,48,85
83.5,32,96
84.5,8,316
85.5,23,123
86.5,35,116
87.5,18,155
88.5,28,178
89.5,106,115
90.5,20,145
91.5,24,106
92.5,40,93
93.5,82,143
94.5,26,110
95.5,17,141
96.5,23,225
97.5,24,198
98.5,58,174
99.5,18,188
100.5,13,164
101.5,33,158
102.5,9,116
103.5,25,193
104.5,40,213
105.5,20,181
106.5,18,123
107.5,29,143
108.5,15,536
109.5,46,152
110.5,18,148
111.5,87,210
112.5,31,202
113.5,23,152
114.5,31,250
115.5,29,138
116.5,27,117
117.5,19,173
118.5,29,149
119.5,31,158
120.5,49,153
121.5,16,210
122.5,10,200
123.5,13,84
124.5,17,118
125.5,11,193
126.5,35,175
127.5,21,191
128.5,19,158
129.5,18,140
130.5,61,149
131.5,19,118
132.5,8,160
133.5,15,99
134.5,21,158
135.5,13,150
136.5,19,97
137.5,6,106
138.5,4,104
139.5,17,99
140.5,8,132
141.5,22,98
142.5,7,116
143.5,13,213
144.5,9,119
145.5,14,80
146.5,11,101
147.5,9,110
148.5,28,172
149.5,20,122
150.5,11,146
151.5,47,140
152.5,26,131
153.5,9,109
154.5,9,99
155.5,12,156
156.5,25,135
157.5,21,124
158.5,20,134
159.5,16,184
160.5,13,96
161.5,37,146
162.5,18,101
163.5,17,107
164.5,12,87
165.5,15,77
166.5,19,94
167.5,43,75
168.5,10,81
169.5,10,116
170.5,21,105
171.5,18,57
172.5,13,84
173.5,10,157
174.5,10,118
175.5,13,121
176.5,9,81
177.5,19,104
178.5,22,72
179.5,14,119
180.5,21,66
181.5,29,68
182.5,30,93
183.5,17,115
184.5,27,100
185.5,27,88
186.5,12,70
187.5,10,58
188.5,66,89
189.5,10,103
190.5,8,67
191.5,16,74
192.5,11,82
193.5,27,113
194.5,14,126
195.5,15,75
196.5,8,78
197.5,12,104
198.5,39,125
199.5,11,63
200.5,12,105
201.5,9,54
202.5,18,98
203.5,20,107
204.5,7,62
205.5,35,69
206.5,10,64
207.5,10,59
208.5,19,119
209.5,12,57
210.5,11,59
211.5,13,84
212.5,40,74
213.5,16,72
214.5,4,70
215.5,15,91
216.5,13,88
217.5,7,44
218.5,19,96
219.5,6,63
220.5,17,67
221.5,11,50
222.5,4,56
223.5,9,55
224.5,11,57
225.5,20,80
226.5,7,65
227.5,8,44
228.5,7,65
229.5,6,48
230.5,13,73
231.5,23,69
232.5,13,98
233.5,17,56
234.5,7,58
235.5,9,87
236.5,19,33
237.5,16,34
238.5,11,56
239.5,12,57
240.5,22,35
241.5,8,57
242.5,7,29
243.5,9,57
244.5,8,34
245.5,12,20
246.5,14,50
247.5,4,39
248.5,12,34
249.5,7,34
250.5,8,51
251.5,4,33
252.5,4,21
253.5,8,29
254.5,0,23
255.5,10,40
256.5,4,25
257.5,15,34
258.5,1,25
259.5,6,21
260.5,4,27
261.5,2,24
262.5,3,17
263.5,2,7
264.5,5,11
265.5,6,19
266.5,2,52
267.5,1,20
268.5,3,15
269.5,5,11
270.5,3,13
271.5,6,29
272.5,2,17
273.5,4,17
274.5,8,13
275.5,0,12
276.5,2,13
277.5,0,24
278.5,4,10
279.5,6,25
280.5,2,9
281.5,3,10
282.5,4,12
283.5,2,7
284.5,4,9
285.5,5,10
286.5,8,6
287.5,2,10
288.5,0,6
289.5,0,5
290.5,2,3
291.5,3,6
292.5,1,0
293.5,2,0
295.5,4,0
296.5,1,0
297.5,1,0
