Base index shifted,HP0.6.8_1#TOP,HP0.6.8_1#BOT
-199.5,36,13
-198.5,23,15
-197.5,41,18
-196.5,31,14
-195.5,20,32
-194.5,24,26
-193.5,34,19
-192.5,44,17
-191.5,32,17
-190.5,42,7
-189.5,22,15
-188.5,31,7
-187.5,33,10
-186.5,26,15
-185.5,17,31
-184.5,29,13
-183.5,32,26
-182.5,25,10
-181.5,42,18
-180.5,17,18
-179.5,29,14
-178.5,29,23
-177.5,17,15
-176.5,35,15
-175.5,22,16
-174.5,13,19
-173.5,22,24
-172.5,11,21
-171.5,24,11
-170.5,42,10
-169.5,14,11
-168.5,26,9
-167.5,28,5
-166.5,14,10
-165.5,35,9
-164.5,41,6
-163.5,31,8
-162.5,36,15
-161.5,17,8
-160.5,28,12
-159.5,22,10
-158.5,21,9
-157.5,20,16
-156.5,21,9
-155.5,15,9
-154.5,21,10
-153.5,17,18
-152.5,9,20
-151.5,17,11
-150.5,32,14
-149.5,16,14
-148.5,17,13
-147.5,7,16
-146.5,17,17
-145.5,7,31
-144.5,8,18
-143.5,16,12
-142.5,14,28
-141.5,19,24
-140.5,26,14
-139.5,21,13
-138.5,17,13
-137.5,10,10
-136.5,9,14
-135.5,22,9
-134.5,19,14
-133.5,19,12
-132.5,9,13
-131.5,8,22
-130.5,20,6
-129.5,14,9
-128.5,14,15
-127.5,13,10
-126.5,10,14
-125.5,14,7
-124.5,12,7
-123.5,12,13
-122.5,9,10
-121.5,9,12
-120.5,12,22
-119.5,21,11
-118.5,8,11
-117.5,11,14
-116.5,14,11
-115.5,3,4
-114.5,9,10
-113.5,13,9
-112.5,15,10
-111.5,8,6
-110.5,19,25
-109.5,9,17
-108.5,9,13
-107.5,10,14
-106.5,23,7
-105.5,8,24
-104.5,17,10
-103.5,7,5
-102.5,16,16
-101.5,11,17
-100.5,13,16
-99.5,8,7
-98.5,13,17
-97.5,13,25
-96.5,21,14
-95.5,18,13
-94.5,10,15
-93.5,12,9
-92.5,10,11
-91.5,13,15
-90.5,12,8
-89.5,11,21
-88.5,17,25
-87.5,5,10
-86.5,12,8
-85.5,11,5
-84.5,2,17
-83.5,10,21
-82.5,3,13
-81.5,3,24
-80.5,4,19
-79.5,5,27
-78.5,6,9
-77.5,3,20
-76.5,3,18
-75.5,6,25
-74.5,4,11
-73.5,7,17
-72.5,3,20
-71.5,5,8
-70.5,6,15
-69.5,6,12
-68.5,7,10
-67.5,7,1
-66.5,5,6
-65.5,3,8
-64.5,6,15
-63.5,11,10
-62.5,11,9
-61.5,2,20
-60.5,7,16
-59.5,9,12
-58.5,13,8
-57.5,7,7
-56.5,3,17
-55.5,8,12
-54.5,8,17
-53.5,4,7
-52.5,6,25
-51.5,5,18
-50.5,6,7
-49.5,7,31
-48.5,6,31
-47.5,9,9
-46.5,6,9
-45.5,10,10
-44.5,9,33
-43.5,15,16
-42.5,12,19
-41.5,7,20
-40.5,8,27
-39.5,8,14
-38.5,7,29
-37.5,7,13
-36.5,321,42
-35.5,29,25
-34.5,12,22
-33.5,45,23
-32.5,18,11
-31.5,8,46
-30.5,36,668
-29.5,25,93
-28.5,47,40
-27.5,42,52
-26.5,36,41
-25.5,50,57
-24.5,46,40
-23.5,27,74
-22.5,34,95
-21.5,46,69
-20.5,70,127
-19.5,68,137
-18.5,108,116
-17.5,119,60
-16.5,133,71
-15.5,149,184
-14.5,265,178
-13.5,236,141
-12.5,444,130
-11.5,352,266
-10.5,539,159
-9.5,470,221
-8.5,472,282
-7.5,655,254
-6.5,384,663
-5.5,565,648
-4.5,394,958
-3.5,82,1425
-2.5,225,2390
-1.5,394,5436
-0.5,514,7838
0.5,653,7589
1.5,760,6443
2.5,603,3413
3.5,622,2110
4.5,654,1044
5.5,472,667
6.5,1086,383
7.5,726,338
8.5,1484,469
9.5,1224,366
10.5,1412,170
11.5,1040,410
12.5,1234,185
13.5,966,220
14.5,698,345
15.5,711,248
16.5,472,121
17.5,499,338
18.5,431,209
19.5,328,274
20.5,250,119
21.5,200,202
22.5,263,162
23.5,185,120
24.5,203,118
25.5,165,129
26.5,122,152
27.5,155,140
28.5,171,146
29.5,132,127
30.5,76,149
31.5,77,669
32.5,59,113
33.5,91,79
34.5,66,156
35.5,37,126
36.5,77,78
37.5,321,110
38.5,70,126
39.5,57,85
40.5,74,144
41.5,43,78
42.5,44,76
43.5,96,124
44.5,41,90
45.5,66,89
46.5,46,88
47.5,33,84
48.5,44,91
49.5,40,68
50.5,24,79
51.5,48,89
52.5,25,139
53.5,48,62
54.5,36,98
55.5,22,182
56.5,35,134
57.5,36,79
58.5,19,50
59.5,17,87
60.5,26,72
61.5,21,101
62.5,37,107
63.5,14,94
64.5,15,167
65.5,23,79
66.5,10,154
67.5,10,146
68.5,13,124
69.5,27,89
70.5,40,85
71.5,24,97
72.5,21,94
73.5,37,104
74.5,26,92
75.5,25,73
76.5,20,154
77.5,16,101
78.5,18,107
79.5,21,147
80.5,22,141
81.5,20,76
82.5,21,87
83.5,35,89
84.5,23,212
85.5,20,90
86.5,43,103
87.5,14,117
88.5,12,154
89.5,14,99
90.5,18,95
91.5,9,100
92.5,12,66
93.5,47,75
94.5,24,62
95.5,28,79
96.5,29,142
97.5,48,148
98.5,22,120
99.5,10,120
100.5,18,84
101.5,26,88
102.5,32,81
103.5,15,101
104.5,14,97
105.5,25,107
106.5,13,67
107.5,13,65
108.5,16,248
109.5,12,100
110.5,16,52
111.5,12,88
112.5,8,71
113.5,19,69
114.5,22,98
115.5,28,64
116.5,25,65
117.5,13,74
118.5,16,65
119.5,13,69
120.5,17,65
121.5,15,76
122.5,19,66
123.5,23,35
124.5,24,49
125.5,15,95
126.5,9,101
127.5,13,72
128.5,8,84
129.5,4,58
130.5,10,68
131.5,10,63
132.5,10,92
133.5,7,45
134.5,18,80
135.5,11,79
136.5,5,44
137.5,19,62
138.5,15,70
139.5,8,45
140.5,18,68
141.5,4,70
142.5,5,55
143.5,14,101
144.5,7,65
145.5,14,48
146.5,8,76
147.5,4,79
148.5,6,105
149.5,6,65
150.5,11,75
151.5,9,75
152.5,17,75
153.5,14,54
154.5,8,60
155.5,23,85
156.5,17,70
157.5,9,75
158.5,10,71
159.5,9,80
160.5,17,67
161.5,14,78
162.5,14,86
163.5,19,54
164.5,10,49
165.5,19,50
166.5,15,73
167.5,12,64
168.5,14,42
169.5,13,75
170.5,16,76
171.5,34,35
172.5,14,64
173.5,12,94
174.5,16,84
175.5,14,83
176.5,12,59
177.5,15,70
178.5,7,51
179.5,15,82
180.5,15,27
181.5,11,74
182.5,25,71
183.5,9,70
184.5,15,74
185.5,24,79
186.5,16,43
187.5,18,57
188.5,20,70
189.5,20,75
190.5,16,42
191.5,3,55
192.5,24,51
193.5,9,71
194.5,5,103
195.5,20,55
196.5,11,70
197.5,11,77
198.5,13,80
199.5,16,40
200.5,8,77
201.5,6,38
202.5,33,61
203.5,11,79
204.5,13,48
205.5,12,31
206.5,16,52
207.5,6,59
208.5,4,68
209.5,20,53
210.5,14,58
211.5,7,53
212.5,12,87
213.5,12,65
214.5,5,54
215.5,9,66
216.5,14,56
217.5,9,35
218.5,10,52
219.5,15,58
220.5,13,56
221.5,10,39
222.5,8,44
223.5,4,35
224.5,7,28
225.5,11,47
226.5,3,52
227.5,9,33
228.5,9,42
229.5,12,46
230.5,17,54
231.5,5,60
232.5,6,68
233.5,7,46
234.5,10,49
235.5,14,62
236.5,20,25
237.5,13,17
238.5,6,45
239.5,5,44
240.5,10,39
241.5,12,55
242.5,10,34
243.5,11,34
244.5,6,36
245.5,5,31
246.5,6,35
247.5,9,41
248.5,5,22
249.5,5,19
250.5,4,44
251.5,2,36
252.5,4,21
253.5,7,23
254.5,5,14
255.5,7,28
256.5,2,18
257.5,7,20
258.5,2,10
259.5,5,21
260.5,2,13
261.5,4,23
262.5,6,11
263.5,2,17
264.5,2,19
265.5,0,13
266.5,2,36
267.5,0,17
268.5,2,13
269.5,6,10
270.5,2,13
271.5,2,16
272.5,0,12
273.5,6,7
274.5,1,6
275.5,3,6
276.5,1,9
277.5,0,11
278.5,2,15
279.5,3,20
280.5,3,10
281.5,1,12
282.5,2,14
283.5,5,16
284.5,0,9
285.5,0,8
286.5,2,14
287.5,1,7
288.5,2,8
289.5,1,6
290.5,4,3
291.5,1,7
292.5,3,0
294.5,1,0
296.5,2,0
297.5,2,0
298.5,1,0
299.5,1,0
300.5,2,0
