Base index shifted,HP0.10.4_3#TOP,HP0.10.4_3#BOT
-202.5,35,36
-201.5,21,39
-200.5,20,54
-199.5,48,26
-198.5,44,34
-197.5,21,42
-196.5,20,51
-195.5,61,51
-194.5,47,43
-193.5,28,89
-192.5,46,40
-191.5,24,48
-190.5,31,39
-189.5,28,58
-188.5,31,70
-187.5,24,47
-186.5,39,26
-185.5,20,91
-184.5,24,57
-183.5,79,38
-182.5,22,24
-181.5,41,28
-180.5,34,55
-179.5,24,72
-178.5,61,62
-177.5,33,31
-176.5,36,54
-175.5,25,27
-174.5,22,35
-173.5,28,86
-172.5,38,51
-171.5,15,43
-170.5,26,32
-169.5,44,30
-168.5,21,45
-167.5,35,26
-166.5,47,35
-165.5,40,23
-164.5,49,38
-163.5,30,35
-162.5,36,60
-161.5,38,20
-160.5,28,34
-159.5,33,27
-158.5,40,37
-157.5,25,38
-156.5,25,20
-155.5,31,22
-154.5,20,30
-153.5,27,63
-152.5,100,58
-151.5,21,45
-150.5,27,26
-149.5,7,35
-148.5,67,22
-147.5,14,56
-146.5,20,46
-145.5,37,66
-144.5,18,43
-143.5,27,22
-142.5,33,72
-141.5,41,35
-140.5,43,44
-139.5,15,38
-138.5,23,38
-137.5,35,28
-136.5,30,38
-135.5,36,36
-134.5,16,41
-133.5,8,30
-132.5,39,50
-131.5,28,35
-130.5,27,28
-129.5,28,12
-128.5,26,45
-127.5,26,37
-126.5,16,40
-125.5,24,31
-124.5,20,24
-123.5,21,22
-122.5,37,29
-121.5,23,45
-120.5,27,89
-119.5,33,45
-118.5,26,16
-117.5,38,59
-116.5,33,29
-115.5,32,15
-114.5,22,32
-113.5,17,24
-112.5,40,20
-111.5,29,15
-110.5,15,66
-109.5,16,24
-108.5,33,25
-107.5,22,31
-106.5,41,17
-105.5,23,33
-104.5,38,17
-103.5,26,25
-102.5,28,35
-101.5,21,34
-100.5,25,25
-99.5,32,18
-98.5,32,26
-97.5,42,61
-96.5,28,26
-95.5,28,31
-94.5,35,33
-93.5,37,19
-92.5,24,13
-91.5,17,15
-90.5,26,19
-89.5,22,42
-88.5,58,45
-87.5,17,12
-86.5,11,16
-85.5,30,19
-84.5,9,30
-83.5,5,18
-82.5,3,24
-81.5,17,22
-80.5,7,38
-79.5,9,44
-78.5,14,21
-77.5,15,14
-76.5,8,15
-75.5,19,33
-74.5,8,9
-73.5,25,33
-72.5,15,20
-71.5,11,5
-70.5,20,16
-69.5,10,13
-68.5,10,8
-67.5,8,7
-66.5,12,16
-65.5,4,9
-64.5,47,13
-63.5,10,11
-62.5,13,11
-61.5,19,20
-60.5,32,18
-59.5,20,9
-58.5,7,11
-57.5,10,9
-56.5,27,29
-55.5,8,19
-54.5,13,19
-53.5,16,6
-52.5,5,28
-51.5,21,18
-50.5,10,15
-49.5,24,34
-48.5,17,36
-47.5,19,12
-46.5,23,15
-45.5,27,17
-44.5,19,52
-43.5,27,19
-42.5,17,13
-41.5,15,18
-40.5,13,19
-39.5,12,14
-38.5,487,15
-37.5,51,13
-36.5,28,31
-35.5,52,35
-34.5,40,28
-33.5,19,18
-32.5,67,21
-31.5,47,41
-30.5,64,914
-29.5,49,90
-28.5,48,39
-27.5,42,66
-26.5,58,63
-25.5,32,68
-24.5,59,44
-23.5,44,91
-22.5,81,79
-21.5,79,54
-20.5,117,109
-19.5,141,124
-18.5,110,64
-17.5,128,58
-16.5,209,59
-15.5,133,164
-14.5,213,108
-13.5,183,97
-12.5,209,100
-11.5,240,188
-10.5,323,105
-9.5,1316,212
-8.5,358,192
-7.5,588,193
-6.5,393,528
-5.5,580,480
-4.5,342,741
-3.5,673,1078
-2.5,600,1523
-1.5,641,2615
-0.5,581,3075
0.5,602,2955
1.5,626,2822
2.5,699,1816
3.5,530,1451
4.5,917,846
5.5,572,551
6.5,1008,372
7.5,555,325
8.5,1170,481
9.5,684,292
10.5,1384,161
11.5,1058,293
12.5,1349,153
13.5,985,218
14.5,1331,317
15.5,1092,189
16.5,922,85
17.5,947,254
18.5,639,175
19.5,817,213
20.5,592,113
21.5,566,203
22.5,304,151
23.5,369,119
24.5,446,101
25.5,352,161
26.5,465,109
27.5,394,96
28.5,222,103
29.5,303,114
30.5,415,111
31.5,260,509
32.5,162,100
33.5,211,76
34.5,225,144
35.5,278,109
36.5,174,70
37.5,108,148
38.5,189,95
39.5,823,59
40.5,171,142
41.5,175,71
42.5,193,114
43.5,121,120
44.5,124,94
45.5,345,97
46.5,154,77
47.5,196,98
48.5,149,110
49.5,93,66
50.5,105,72
51.5,115,104
52.5,81,167
53.5,145,64
54.5,113,101
55.5,162,274
56.5,117,179
57.5,80,88
58.5,101,65
59.5,114,82
60.5,74,93
61.5,71,71
62.5,83,121
63.5,58,94
64.5,135,162
65.5,56,57
66.5,67,218
67.5,133,164
68.5,37,100
69.5,44,113
70.5,51,91
71.5,159,79
72.5,168,104
73.5,68,100
74.5,50,75
75.5,126,94
76.5,89,197
77.5,84,97
78.5,58,70
79.5,56,152
80.5,71,155
81.5,89,57
82.5,55,61
83.5,68,70
84.5,105,269
85.5,101,91
86.5,50,59
87.5,62,76
88.5,152,103
89.5,51,56
90.5,38,90
91.5,64,60
92.5,90,65
93.5,49,71
94.5,39,59
95.5,208,62
96.5,44,102
97.5,45,111
98.5,89,66
99.5,179,98
100.5,55,80
101.5,41,62
102.5,38,56
103.5,56,79
104.5,151,80
105.5,48,67
106.5,40,47
107.5,67,66
108.5,30,311
109.5,36,53
110.5,73,36
111.5,49,69
112.5,48,46
113.5,58,58
114.5,48,79
115.5,76,53
116.5,51,30
117.5,150,92
118.5,79,66
119.5,50,52
120.5,55,51
121.5,54,75
122.5,61,61
123.5,51,24
124.5,52,35
125.5,76,51
126.5,113,66
127.5,64,44
128.5,39,56
129.5,48,69
130.5,30,60
131.5,36,37
132.5,63,65
133.5,48,23
134.5,37,67
135.5,42,59
136.5,191,36
137.5,42,52
138.5,43,57
139.5,33,42
140.5,53,68
141.5,54,44
142.5,56,50
143.5,49,151
144.5,24,73
145.5,87,26
146.5,32,60
147.5,72,39
148.5,42,112
149.5,41,80
150.5,61,91
151.5,55,68
152.5,46,74
153.5,37,60
154.5,213,58
155.5,73,69
156.5,44,67
157.5,139,74
158.5,91,57
159.5,52,81
160.5,41,43
161.5,60,66
162.5,136,75
163.5,90,52
164.5,83,43
165.5,86,48
166.5,75,45
167.5,154,61
168.5,91,54
169.5,87,67
170.5,70,58
171.5,54,39
172.5,115,60
173.5,149,76
174.5,43,90
175.5,52,77
176.5,90,65
177.5,80,64
178.5,60,63
179.5,50,99
180.5,45,30
181.5,55,65
182.5,50,69
183.5,73,91
184.5,86,51
185.5,37,56
186.5,59,67
187.5,117,62
188.5,91,63
189.5,95,48
190.5,96,51
191.5,157,57
192.5,79,54
193.5,81,123
194.5,257,79
195.5,49,44
196.5,35,56
197.5,69,83
198.5,62,83
199.5,46,53
200.5,102,82
201.5,59,39
202.5,60,88
203.5,58,73
204.5,242,20
205.5,53,37
206.5,63,47
207.5,75,39
208.5,122,90
209.5,45,66
210.5,43,61
211.5,187,76
212.5,53,57
213.5,42,66
214.5,109,49
215.5,38,105
216.5,27,71
217.5,52,43
218.5,170,84
219.5,81,63
220.5,53,49
221.5,69,43
222.5,52,44
223.5,44,36
224.5,40,30
225.5,54,66
226.5,68,52
227.5,82,40
228.5,42,45
229.5,35,58
230.5,39,41
231.5,109,44
232.5,45,96
233.5,41,51
234.5,48,43
235.5,46,77
236.5,40,22
237.5,81,14
238.5,47,57
239.5,64,34
240.5,32,39
241.5,40,48
242.5,88,43
243.5,67,57
244.5,58,35
245.5,41,24
246.5,104,55
247.5,40,43
248.5,42,23
249.5,54,33
250.5,40,50
251.5,33,49
252.5,70,31
253.5,43,37
254.5,52,21
255.5,46,57
256.5,40,35
257.5,49,43
258.5,26,23
259.5,54,50
260.5,22,30
261.5,38,49
262.5,53,30
263.5,62,40
264.5,54,41
265.5,27,34
266.5,27,117
267.5,16,57
268.5,17,42
269.5,6,35
270.5,13,37
271.5,34,74
272.5,28,48
273.5,18,44
274.5,19,62
275.5,16,53
276.5,24,29
277.5,58,60
278.5,18,47
279.5,19,60
280.5,39,24
281.5,14,26
282.5,15,32
283.5,29,34
284.5,34,17
285.5,43,19
286.5,8,28
287.5,25,24
288.5,32,15
289.5,20,14
290.5,9,8
291.5,35,15
292.5,38,0
293.5,5,0
294.5,34,0
295.5,10,0
296.5,27,0
297.5,30,0
298.5,13,0
299.5,19,0
300.5,9,0
301.5,22,0
302.5,20,0
303.5,18,0
