Base index shifted,HP0.6.4_2#TOP,HP0.6.4_2#BOT
-210.5,64,4
-209.5,74,4
-208.5,35,10
-207.5,47,11
-206.5,45,6
-205.5,57,12
-204.5,56,10
-203.5,47,20
-202.5,33,4
-201.5,55,3
-200.5,61,8
-199.5,62,4
-198.5,53,4
-197.5,47,17
-196.5,33,10
-195.5,67,15
-194.5,59,13
-193.5,40,14
-192.5,39,10
-191.5,52,8
-190.5,71,9
-189.5,56,11
-188.5,70,7
-187.5,43,13
-186.5,35,2
-185.5,51,17
-184.5,40,15
-183.5,45,8
-182.5,51,6
-181.5,35,5
-180.5,35,14
-179.5,95,13
-178.5,34,11
-177.5,55,15
-176.5,45,7
-175.5,24,9
-174.5,55,6
-173.5,40,14
-172.5,35,9
-171.5,20,12
-170.5,17,6
-169.5,33,3
-168.5,43,15
-167.5,26,8
-166.5,34,6
-165.5,50,8
-164.5,22,7
-163.5,36,9
-162.5,32,11
-161.5,40,7
-160.5,31,3
-159.5,33,8
-158.5,34,6
-157.5,28,12
-156.5,20,7
-155.5,19,6
-154.5,24,12
-153.5,18,9
-152.5,10,15
-151.5,26,10
-150.5,10,8
-149.5,5,5
-148.5,30,4
-147.5,15,15
-146.5,15,11
-145.5,12,15
-144.5,23,12
-143.5,6,8
-142.5,7,20
-141.5,11,12
-140.5,7,9
-139.5,7,4
-138.5,11,10
-137.5,8,12
-136.5,16,2
-135.5,4,13
-134.5,10,6
-133.5,15,11
-132.5,7,12
-131.5,10,7
-130.5,3,12
-129.5,5,8
-128.5,8,14
-127.5,7,11
-126.5,7,11
-125.5,10,12
-124.5,4,8
-123.5,9,6
-122.5,6,10
-121.5,3,9
-120.5,7,24
-119.5,3,14
-118.5,6,4
-117.5,6,9
-116.5,5,9
-115.5,7,4
-114.5,4,12
-113.5,5,11
-112.5,5,5
-111.5,9,9
-110.5,6,14
-109.5,4,6
-108.5,7,7
-107.5,5,20
-106.5,3,10
-105.5,5,14
-104.5,4,8
-103.5,4,7
-102.5,7,15
-101.5,7,8
-100.5,4,9
-99.5,5,4
-98.5,4,12
-97.5,2,28
-96.5,2,22
-95.5,7,9
-94.5,10,13
-93.5,11,11
-92.5,4,9
-91.5,2,12
-90.5,3,9
-89.5,4,36
-88.5,2,28
-87.5,3,21
-86.5,4,10
-85.5,3,17
-84.5,7,13
-83.5,3,25
-82.5,2,9
-81.5,2,23
-80.5,1,25
-79.5,0,29
-78.5,0,27
-77.5,5,6
-76.5,0,17
-75.5,3,37
-74.5,2,4
-73.5,3,39
-72.5,0,34
-71.5,4,13
-70.5,1,22
-69.5,3,12
-68.5,4,15
-67.5,2,9
-66.5,4,12
-65.5,4,18
-64.5,4,20
-63.5,3,6
-62.5,4,9
-61.5,2,19
-60.5,3,19
-59.5,1,18
-58.5,1,16
-57.5,7,9
-56.5,7,29
-55.5,5,21
-54.5,1,21
-53.5,0,10
-52.5,4,36
-51.5,1,32
-50.5,4,17
-49.5,5,48
-48.5,2,49
-47.5,1,17
-46.5,3,22
-45.5,6,17
-44.5,4,48
-43.5,2,19
-42.5,4,32
-41.5,5,31
-40.5,6,76
-39.5,7,22
-38.5,4,41
-37.5,5,22
-36.5,1,66
-35.5,0,46
-34.5,122,35
-33.5,12,30
-32.5,3,48
-31.5,9,55
-30.5,7,1439
-29.5,1,176
-28.5,14,61
-27.5,6,119
-26.5,23,75
-25.5,11,103
-24.5,9,63
-23.5,11,126
-22.5,23,171
-21.5,6,87
-20.5,19,191
-19.5,9,209
-18.5,20,143
-17.5,18,66
-16.5,29,83
-15.5,43,285
-14.5,43,208
-13.5,41,176
-12.5,67,183
-11.5,43,370
-10.5,86,186
-9.5,64,331
-8.5,98,281
-7.5,83,332
-6.5,102,991
-5.5,132,818
-4.5,80,1108
-3.5,165,1495
-2.5,147,2130
-1.5,144,4356
-0.5,122,5345
0.5,146,5392
1.5,145,4707
2.5,208,2675
3.5,154,2016
4.5,321,1108
5.5,156,733
6.5,342,473
7.5,268,433
8.5,348,690
9.5,259,442
10.5,267,236
11.5,220,486
12.5,177,209
13.5,216,317
14.5,111,439
15.5,162,326
16.5,120,149
17.5,107,422
18.5,75,303
19.5,60,387
20.5,78,183
21.5,69,284
22.5,62,220
23.5,55,182
24.5,27,145
25.5,62,219
26.5,53,283
27.5,42,137
28.5,27,186
29.5,22,191
30.5,21,228
31.5,38,870
32.5,21,140
33.5,16,93
34.5,32,217
35.5,145,189
36.5,23,101
37.5,18,215
38.5,22,180
39.5,12,92
40.5,12,228
41.5,19,98
42.5,9,168
43.5,15,208
44.5,18,109
45.5,13,165
46.5,9,109
47.5,16,165
48.5,9,178
49.5,20,75
50.5,8,103
51.5,15,128
52.5,14,223
53.5,8,93
54.5,13,111
55.5,11,300
56.5,6,206
57.5,4,98
58.5,3,59
59.5,8,74
60.5,20,100
61.5,4,82
62.5,2,105
63.5,10,105
64.5,6,212
65.5,6,85
66.5,4,223
67.5,12,181
68.5,15,127
69.5,9,134
70.5,4,111
71.5,9,91
72.5,9,102
73.5,7,92
74.5,4,110
75.5,2,72
76.5,8,167
77.5,9,127
78.5,4,71
79.5,5,152
80.5,6,139
81.5,6,69
82.5,5,73
83.5,2,57
84.5,14,232
85.5,2,84
86.5,5,65
87.5,6,85
88.5,8,138
89.5,5,72
90.5,7,84
91.5,24,72
92.5,9,50
93.5,9,62
94.5,13,52
95.5,12,48
96.5,9,114
97.5,2,137
98.5,4,67
99.5,12,99
100.5,13,100
101.5,7,87
102.5,3,64
103.5,4,101
104.5,2,90
105.5,3,97
106.5,6,52
107.5,5,72
108.5,6,335
109.5,4,94
110.5,3,47
111.5,10,116
112.5,3,63
113.5,17,72
114.5,2,117
115.5,3,60
116.5,7,62
117.5,6,101
118.5,3,83
119.5,5,104
120.5,9,55
121.5,13,106
122.5,11,75
123.5,5,42
124.5,4,49
125.5,5,83
126.5,4,117
127.5,1,73
128.5,6,102
129.5,0,75
130.5,5,69
131.5,2,60
132.5,14,124
133.5,4,66
134.5,2,108
135.5,4,78
136.5,5,56
137.5,3,87
138.5,3,98
139.5,4,51
140.5,2,107
141.5,3,99
142.5,3,90
143.5,9,144
144.5,1,102
145.5,4,57
146.5,2,85
147.5,2,82
148.5,4,171
149.5,4,110
150.5,20,110
151.5,6,122
152.5,3,107
153.5,11,94
154.5,5,96
155.5,2,144
156.5,6,116
157.5,4,100
158.5,9,106
159.5,9,151
160.5,5,109
161.5,2,122
162.5,7,121
163.5,8,106
164.5,1,84
165.5,7,79
166.5,7,115
167.5,5,81
168.5,5,72
169.5,4,121
170.5,4,121
171.5,1,78
172.5,9,101
173.5,10,144
174.5,2,130
175.5,6,124
176.5,5,89
177.5,3,83
178.5,5,90
179.5,10,137
180.5,5,40
181.5,2,93
182.5,3,80
183.5,12,117
184.5,8,95
185.5,6,126
186.5,6,64
187.5,14,75
188.5,8,107
189.5,4,108
190.5,9,60
191.5,3,71
192.5,3,77
193.5,7,88
194.5,8,104
195.5,5,60
196.5,7,71
197.5,3,108
198.5,2,109
199.5,2,64
200.5,17,105
201.5,4,62
202.5,2,81
203.5,0,133
204.5,11,54
205.5,6,62
206.5,2,61
207.5,5,59
208.5,3,123
209.5,1,71
210.5,7,83
211.5,4,77
212.5,2,87
213.5,4,72
214.5,8,80
215.5,5,101
216.5,4,90
217.5,6,45
218.5,3,96
219.5,4,83
220.5,5,85
221.5,3,50
222.5,2,62
223.5,2,46
224.5,7,48
225.5,3,73
226.5,5,56
227.5,9,47
228.5,5,55
229.5,4,65
230.5,4,81
231.5,0,63
232.5,6,69
233.5,5,58
234.5,6,55
235.5,5,72
236.5,3,35
237.5,0,34
238.5,3,55
239.5,7,43
240.5,3,51
241.5,5,59
242.5,6,46
243.5,2,45
244.5,4,38
245.5,6,43
246.5,1,51
247.5,0,43
248.5,5,17
249.5,4,35
250.5,2,46
251.5,2,48
252.5,2,20
253.5,1,21
254.5,0,18
255.5,5,40
256.5,0,28
257.5,1,22
258.5,2,12
259.5,5,30
260.5,2,13
261.5,0,19
262.5,1,9
263.5,0,13
264.5,1,6
265.5,1,8
266.5,1,28
267.5,1,7
268.5,2,8
269.5,1,8
270.5,0,6
271.5,1,8
272.5,1,7
273.5,4,2
274.5,0,6
275.5,2,12
276.5,3,10
277.5,0,5
278.5,0,5
279.5,0,10
280.5,1,6
281.5,2,6
282.5,0,5
283.5,1,10
284.5,1,4
285.5,1,2
286.5,1,3
287.5,1,3
288.5,1,3
289.5,1,3
290.5,2,1
291.5,1,1
295.5,2,0
296.5,1,0
297.5,1,0
298.5,1,0
299.5,3,0
