Base index,HP4.0.4_3#TOP,HP4.0.4_3#BOT
182,47,62
183,63,33
184,74,35
185,79,32
186,111,21
187,106,34
188,41,35
189,43,47
190,70,49
191,47,42
192,47,34
193,69,40
194,53,69
195,66,42
196,119,54
197,55,29
198,64,34
199,61,41
200,55,32
201,93,44
202,62,32
203,78,24
204,55,38
205,44,57
206,58,37
207,74,33
208,48,34
209,60,42
210,98,60
211,74,34
212,83,23
213,106,59
214,101,73
215,84,56
216,63,44
217,58,50
218,65,40
219,51,50
220,76,62
221,90,51
222,71,72
223,61,63
224,75,48
225,54,85
226,46,52
227,110,55
228,59,64
229,75,60
230,49,47
231,72,35
232,30,39
233,42,53
234,71,56
235,50,69
236,42,64
237,88,48
238,66,28
239,58,54
240,47,40
241,49,55
242,71,55
243,92,32
244,67,36
245,38,69
246,32,72
247,68,109
248,69,71
249,62,44
250,67,82
251,42,48
252,85,54
253,34,86
254,56,40
255,55,41
256,43,51
257,73,104
258,58,52
259,56,41
260,63,61
261,60,42
262,57,58
263,50,40
264,60,68
265,54,81
266,47,93
267,58,55
268,54,76
269,35,54
270,47,99
271,70,86
272,75,61
273,75,64
274,71,110
275,67,65
276,56,53
277,37,67
278,45,95
279,40,96
280,59,54
281,66,70
282,75,61
283,57,90
284,63,60
285,61,73
286,72,92
287,33,97
288,42,101
289,63,96
290,66,68
291,76,51
292,64,103
293,41,57
294,44,79
295,19,58
296,22,49
297,26,56
298,28,61
299,23,34
300,26,40
301,33,62
302,29,58
303,28,45
304,26,38
305,43,55
306,31,59
307,26,46
308,19,60
309,43,71
310,23,39
311,13,61
312,25,43
313,28,65
314,40,77
315,38,49
316,33,72
317,45,78
318,36,63
319,34,71
320,40,36
321,13,60
322,22,60
323,50,76
324,22,69
325,32,76
326,27,89
327,32,77
328,40,52
329,38,54
330,51,68
331,59,81
332,44,56
333,40,82
334,46,64
335,52,82
336,36,161
337,55,1278
338,64,158
339,52,153
340,37,168
341,770,99
342,78,126
343,56,123
344,92,114
345,62,206
346,33,181
347,98,207
348,86,207
349,119,167
350,86,131
351,75,153
352,107,250
353,87,228
354,81,238
355,76,223
356,80,259
357,139,191
358,103,265
359,202,255
360,211,211
361,184,553
362,208,364
363,221,350
364,181,396
365,210,270
366,118,338
367,176,433
368,118,489
369,149,282
370,129,366
371,159,297
372,192,357
373,157,549
374,261,310
375,189,525
376,138,355
377,213,409
378,133,258
379,246,244
380,187,591
381,150,388
382,96,229
383,96,423
384,122,329
385,219,358
386,152,483
387,89,351
388,102,211
389,178,344
390,132,247
391,75,349
392,68,352
393,103,351
394,97,427
395,83,158
396,91,259
397,66,475
398,70,288
399,168,299
400,59,291
401,65,233
402,74,230
403,64,962
404,63,228
405,100,221
406,53,241
407,64,248
408,56,153
409,60,183
410,55,237
411,42,272
412,31,274
413,35,225
414,50,185
415,75,235
416,47,175
417,50,230
418,48,218
419,44,153
420,37,165
421,23,153
422,34,209
423,40,236
424,47,211
425,37,205
426,42,332
427,43,329
428,31,294
429,30,200
430,37,142
431,45,190
432,65,156
433,35,146
434,40,205
435,67,269
436,38,303
437,51,214
438,39,323
439,33,263
440,37,261
441,40,202
442,32,254
443,36,240
444,47,184
445,52,145
446,38,189
447,42,249
448,92,187
449,65,304
450,29,348
451,38,312
452,59,283
453,45,168
454,38,202
455,123,213
456,47,416
457,58,240
458,78,234
459,107,313
460,45,387
461,60,283
462,52,307
463,53,215
464,76,197
465,40,251
466,48,211
467,69,259
468,38,435
469,43,302
470,71,338
471,40,264
472,38,292
473,39,257
474,33,188
475,45,288
476,52,388
477,90,303
478,44,218
479,46,231
480,66,753
481,70,325
482,39,256
483,49,337
484,62,328
485,53,266
486,76,413
487,44,237
488,23,242
489,38,296
490,32,196
491,35,323
492,39,343
493,41,392
494,41,453
495,32,190
496,99,261
497,34,507
498,22,458
499,49,428
500,36,319
501,30,278
502,34,381
503,15,324
504,15,401
505,38,303
506,14,429
507,34,415
508,21,233
509,21,322
510,23,266
511,17,213
512,23,310
513,17,241
514,33,267
515,17,421
516,13,254
517,23,215
518,34,237
519,22,243
520,4,367
521,8,240
522,19,220
523,17,244
524,22,237
525,22,181
526,15,208
527,24,335
528,9,190
529,20,231
530,10,236
531,10,233
532,11,140
533,22,200
534,10,205
535,2,139
536,20,142
537,18,99
538,8,149
539,8,112
540,5,85
541,8,127
542,9,134
543,11,76
544,14,104
545,8,138
546,8,143
547,17,130
548,17,105
549,13,83
550,14,52
551,33,95
552,7,48
553,8,78
554,24,86
555,12,94
556,7,106
557,7,83
558,6,55
559,14,55
560,14,71
561,8,59
562,6,56
563,5,63
564,24,73
565,10,85
566,4,103
567,5,52
568,11,63
569,16,88
570,10,81
571,22,57
572,6,68
573,5,50
574,6,78
575,6,90
576,4,53
577,4,49
578,14,61
579,11,50
580,8,67
581,10,53
582,10,59
583,4,67
584,5,71
585,9,67
586,7,49
587,7,80
588,4,50
589,4,44
590,3,79
591,13,57
592,10,48
593,9,49
594,5,56
595,7,33
596,4,42
597,8,49
598,8,42
599,6,24
600,5,58
601,4,49
602,8,49
603,8,50
604,3,82
605,3,49
606,10,38
607,5,69
608,4,31
609,3,20
610,3,41
611,8,44
612,11,56
613,4,54
614,6,32
615,5,49
616,2,36
617,6,31
618,4,42
619,3,32
620,1,28
621,2,38
622,3,42
623,7,30
624,5,19
625,1,22
626,4,35
627,1,33
628,2,28
629,0,31
630,0,13
631,5,29
632,3,17
633,2,29
634,1,14
635,4,29
636,0,16
637,0,16
638,2,53
639,2,37
640,3,18
641,2,23
642,2,18
643,0,31
644,0,20
645,3,17
646,0,16
647,3,18
648,4,13
649,1,17
650,1,9
651,3,24
652,0,12
653,3,15
654,1,11
655,0,15
656,2,15
657,1,12
658,1,12
659,1,15
660,2,7
661,3,8
662,1,7
663,0,9
