Base index,HP0.6.8_1#TOP,HP0.6.8_1#BOT
552,16,74
553,14,79
554,12,43
555,15,57
556,7,70
557,15,75
558,15,42
559,11,55
560,25,51
561,9,71
562,15,103
563,24,55
564,16,70
565,18,77
566,20,80
567,20,40
568,16,77
569,3,38
570,24,61
571,9,79
572,5,48
573,20,31
574,11,52
575,11,59
576,13,68
577,16,53
578,8,58
579,6,53
580,33,87
581,11,65
582,13,54
583,12,66
584,16,56
585,6,35
586,4,52
587,20,58
588,14,56
589,7,39
590,12,44
591,12,35
592,5,28
593,9,47
594,14,52
595,9,33
596,10,42
597,15,46
598,13,54
599,10,60
600,8,68
601,4,46
602,7,49
603,11,62
604,3,25
605,9,17
606,9,45
607,12,44
608,17,39
609,5,55
610,6,34
611,7,34
612,10,36
613,14,31
614,20,35
615,13,41
616,6,22
617,5,19
618,10,44
619,12,36
620,10,21
621,11,23
622,6,14
623,5,28
624,6,18
625,9,20
626,5,10
627,5,21
628,4,13
629,2,23
630,4,11
631,7,17
632,5,19
633,7,13
634,2,36
635,7,17
636,2,13
637,5,10
638,2,13
639,4,16
640,6,12
641,2,7
642,2,6
643,0,6
644,2,9
645,0,11
646,2,15
647,6,20
648,2,10
649,2,12
650,0,14
651,6,16
652,1,9
653,3,8
654,1,14
655,0,7
656,2,8
657,3,6
658,3,3
659,1,7
660,2,0
661,5,0
664,2,0
665,1,0
666,2,0
667,1,0
668,4,0
669,1,0
670,3,0
672,1,0
674,2,0
675,2,0
676,1,0
677,1,0
678,2,0
