Base index,HP0.10.4_2#TOP,HP0.10.4_2#BOT
383,550,180
384,1126,87
385,654,276
386,1197,188
387,633,221
388,1403,107
389,773,215
390,1790,126
391,1316,96
392,1594,95
393,1224,120
394,1576,142
395,1223,95
396,961,140
397,1024,121
398,718,133
399,854,566
400,659,103
401,542,69
402,358,151
403,372,124
404,552,91
405,443,146
406,547,125
407,450,79
408,259,147
409,363,92
410,589,121
411,399,117
412,206,97
413,238,112
414,213,88
415,375,114
416,204,133
417,173,83
418,281,108
419,944,109
420,201,159
421,223,73
422,296,135
423,180,283
424,129,189
425,466,93
426,197,75
427,303,92
428,191,94
429,159,71
430,142,109
431,163,98
432,87,170
433,216,91
434,147,240
435,282,141
436,171,119
437,106,111
438,131,115
439,181,86
440,92,88
441,86,125
442,126,89
443,90,61
444,196,221
445,69,118
446,83,87
447,187,178
448,53,171
449,56,58
450,82,66
451,215,77
452,241,311
453,99,96
454,61,85
455,197,99
456,125,140
457,109,72
458,101,105
459,74,64
460,82,54
461,115,56
462,69,57
463,91,62
464,147,114
465,143,100
466,76,85
467,87,105
468,199,84
469,78,70
470,56,57
471,82,90
472,143,87
473,83,89
474,62,43
475,289,54
476,53,383
477,60,78
478,146,39
479,248,97
480,74,59
481,77,68
482,87,109
483,71,44
484,230,42
485,71,105
486,49,65
487,124,62
488,48,47
489,62,82
490,90,45
491,68,26
492,57,35
493,76,53
494,55,60
495,111,46
496,49,72
497,217,70
498,113,51
499,46,53
500,86,54
501,88,43
502,85,94
503,49,60
504,81,40
505,98,42
506,163,63
507,76,46
508,43,74
509,55,38
510,60,66
511,55,109
512,102,56
513,73,31
514,80,50
515,52,43
516,278,107
517,65,67
518,60,70
519,60,54
520,94,60
521,72,55
522,80,62
523,70,70
524,24,95
525,91,69
526,55,49
527,122,91
528,77,55
529,58,66
530,70,50
531,59,52
532,61,58
533,50,40
534,316,42
535,112,54
536,62,50
537,165,66
538,142,76
539,54,42
540,63,59
541,77,106
542,176,92
543,110,98
544,100,69
545,99,54
546,109,59
547,225,97
548,116,31
549,125,49
550,88,60
551,90,86
552,138,55
553,212,55
554,86,54
555,52,49
556,136,69
557,134,59
558,86,37
559,58,51
560,66,62
561,67,91
562,80,103
563,102,53
564,131,49
565,48,80
566,92,73
567,151,48
568,94,84
569,119,36
570,80,78
571,198,86
572,107,38
573,60,34
574,376,29
575,42,35
576,44,111
577,92,56
578,67,67
579,88,71
580,134,59
581,59,62
582,56,51
583,65,94
584,326,85
585,64,34
586,74,94
587,108,58
588,170,56
589,72,36
590,55,40
591,250,39
592,71,22
593,32,71
594,148,50
595,41,25
596,36,48
597,72,67
598,212,60
599,84,45
600,61,76
601,91,50
602,94,50
603,54,89
604,71,33
605,62,20
606,86,52
607,83,33
608,45,36
609,37,43
610,40,33
611,158,51
612,65,33
613,55,31
614,49,72
615,41,39
616,61,19
617,114,29
618,49,38
619,92,28
620,39,24
621,47,22
622,106,22
623,79,47
624,60,25
625,49,33
626,128,24
627,54,47
628,37,31
629,51,53
630,48,28
631,33,35
632,109,36
633,36,20
634,64,88
635,45,51
636,64,27
637,42,35
638,33,40
639,50,65
640,21,18
641,39,28
642,42,43
643,71,36
644,76,31
645,25,65
646,31,29
647,25,49
648,18,16
649,16,18
650,15,35
651,40,34
652,21,21
653,22,15
654,21,25
655,20,17
656,20,11
657,79,15
658,22,12
659,19,10
660,48,0
661,18,0
662,24,0
663,22,0
664,33,0
665,51,0
666,7,0
667,21,0
668,32,0
669,25,0
670,18,0
671,20,0
672,34,0
673,12,0
674,33,0
675,18,0
676,21,0
677,32,0
678,17,0
679,21,0
680,8,0
681,25,0
682,21,0
683,14,0
