Base index shifted,HP0.0.4_2#TOP,HP0.0.4_2#BOT
-182.5,8,3
-181.5,6,5
-180.5,4,1
-179.5,8,8
-178.5,10,10
-177.5,10,4
-176.5,3,12
-175.5,4,4
-174.5,9,1
-173.5,17,8
-172.5,5,10
-171.5,13,6
-170.5,12,4
-169.5,4,2
-168.5,16,4
-167.5,6,2
-166.5,9,5
-165.5,2,7
-164.5,4,1
-163.5,8,6
-162.5,7,6
-161.5,4,2
-160.5,8,5
-159.5,10,6
-158.5,5,7
-157.5,6,10
-156.5,10,8
-155.5,5,3
-154.5,9,6
-153.5,6,11
-152.5,8,8
-151.5,12,8
-150.5,5,8
-149.5,6,5
-148.5,6,3
-147.5,2,8
-146.5,7,8
-145.5,6,4
-144.5,3,6
-143.5,5,7
-142.5,17,13
-141.5,5,5
-140.5,1,6
-139.5,1,4
-138.5,6,3
-137.5,1,7
-136.5,3,4
-135.5,5,4
-134.5,3,5
-133.5,2,5
-132.5,3,7
-131.5,3,4
-130.5,3,2
-129.5,3,2
-128.5,5,4
-127.5,5,11
-126.5,7,9
-125.5,3,9
-124.5,3,7
-123.5,1,6
-122.5,5,7
-121.5,4,15
-120.5,6,22
-119.5,3,3
-118.5,3,2
-117.5,2,12
-116.5,1,7
-115.5,3,2
-114.5,2,9
-113.5,7,8
-112.5,5,7
-111.5,4,8
-110.5,6,21
-109.5,7,4
-108.5,3,4
-107.5,6,13
-106.5,4,6
-105.5,3,12
-104.5,5,5
-103.5,4,5
-102.5,11,15
-101.5,7,15
-100.5,4,6
-99.5,3,8
-98.5,9,14
-97.5,2,31
-96.5,5,19
-95.5,3,16
-94.5,6,9
-93.5,8,15
-92.5,1,14
-91.5,4,15
-90.5,5,16
-89.5,7,34
-88.5,6,20
-87.5,15,13
-86.5,7,24
-85.5,4,20
-84.5,2,26
-83.5,6,18
-82.5,3,10
-81.5,3,22
-80.5,3,33
-79.5,7,53
-78.5,12,31
-77.5,4,27
-76.5,3,14
-75.5,9,32
-74.5,3,17
-73.5,2,39
-72.5,1,24
-71.5,4,14
-70.5,1,37
-69.5,2,16
-68.5,4,18
-67.5,7,9
-66.5,1,19
-65.5,3,24
-64.5,2,16
-63.5,6,14
-62.5,8,10
-61.5,6,26
-60.5,7,18
-59.5,3,22
-58.5,2,18
-57.5,1,21
-56.5,2,34
-55.5,2,24
-54.5,8,31
-53.5,5,22
-52.5,1,50
-51.5,4,31
-50.5,11,24
-49.5,6,43
-48.5,0,42
-47.5,2,19
-46.5,6,36
-45.5,2,31
-44.5,4,83
-43.5,2,38
-42.5,2,33
-41.5,2,34
-40.5,4,48
-39.5,5,29
-38.5,5,62
-37.5,4,33
-36.5,7,67
-35.5,3,47
-34.5,8,44
-33.5,1,40
-32.5,4,64
-31.5,6,65
-30.5,5,1205
-29.5,10,123
-28.5,148,73
-27.5,16,123
-26.5,10,82
-25.5,16,84
-24.5,15,93
-23.5,8,141
-22.5,22,139
-21.5,17,84
-20.5,31,141
-19.5,31,175
-18.5,27,136
-17.5,27,66
-16.5,16,78
-15.5,27,223
-14.5,32,160
-13.5,36,121
-12.5,42,101
-11.5,54,235
-10.5,73,102
-9.5,99,191
-8.5,103,187
-7.5,89,142
-6.5,126,389
-5.5,104,296
-4.5,130,335
-3.5,132,468
-2.5,134,519
-1.5,131,929
-0.5,175,1555
0.5,173,2429
1.5,176,2922
2.5,169,2289
3.5,169,2078
4.5,138,1509
5.5,92,1565
6.5,77,1438
7.5,83,1391
8.5,47,1773
9.5,46,1286
10.5,40,835
11.5,47,1280
12.5,21,689
13.5,21,767
14.5,36,991
15.5,27,705
16.5,38,372
17.5,31,691
18.5,29,498
19.5,34,648
20.5,53,319
21.5,25,512
22.5,19,371
23.5,24,314
24.5,14,261
25.5,29,323
26.5,12,324
27.5,15,256
28.5,21,254
29.5,51,265
30.5,19,243
31.5,17,878
32.5,18,204
33.5,13,145
34.5,8,293
35.5,28,228
36.5,17,162
37.5,22,228
38.5,13,185
39.5,13,132
40.5,11,217
41.5,18,106
42.5,7,172
43.5,17,224
44.5,8,133
45.5,20,180
46.5,16,146
47.5,15,166
48.5,7,162
49.5,12,109
50.5,10,116
51.5,13,154
52.5,10,227
53.5,17,129
54.5,24,171
55.5,7,427
56.5,6,307
57.5,24,139
58.5,6,113
59.5,11,123
60.5,10,118
61.5,18,135
62.5,13,151
63.5,8,170
64.5,10,320
65.5,15,140
66.5,14,394
67.5,13,257
68.5,9,200
69.5,7,160
70.5,11,155
71.5,8,142
72.5,6,139
73.5,13,180
74.5,13,152
75.5,9,152
76.5,10,363
77.5,4,222
78.5,25,170
79.5,15,320
80.5,11,314
81.5,13,155
82.5,14,126
83.5,12,104
84.5,9,480
85.5,74,153
86.5,16,126
87.5,20,181
88.5,27,247
89.5,35,133
90.5,12,187
91.5,9,136
92.5,5,81
93.5,24,109
94.5,22,120
95.5,6,104
96.5,12,212
97.5,9,214
98.5,4,149
99.5,8,164
100.5,10,165
101.5,10,116
102.5,9,82
103.5,10,162
104.5,11,144
105.5,11,174
106.5,7,101
107.5,16,88
108.5,6,620
109.5,7,141
110.5,7,84
111.5,12,144
112.5,8,84
113.5,4,111
114.5,21,193
115.5,11,82
116.5,27,63
117.5,12,170
118.5,7,134
119.5,3,119
120.5,1,85
121.5,6,131
122.5,5,103
123.5,5,54
124.5,2,63
125.5,0,130
126.5,21,154
127.5,6,91
128.5,1,114
129.5,3,89
130.5,5,77
131.5,3,72
132.5,5,113
133.5,4,61
134.5,1,125
135.5,9,122
136.5,3,60
137.5,9,73
138.5,7,64
139.5,7,46
140.5,3,114
141.5,7,74
142.5,8,89
143.5,2,187
144.5,15,96
145.5,13,55
146.5,4,82
147.5,8,74
148.5,6,191
149.5,4,106
150.5,3,111
151.5,2,111
152.5,9,109
153.5,7,73
154.5,13,76
155.5,9,97
156.5,3,87
157.5,12,74
158.5,6,77
159.5,11,142
160.5,6,78
161.5,5,79
162.5,3,95
163.5,6,75
164.5,6,60
165.5,3,43
166.5,10,77
167.5,4,66
168.5,4,58
169.5,2,79
170.5,6,76
171.5,6,49
172.5,6,68
173.5,5,101
174.5,8,119
175.5,1,120
176.5,4,83
177.5,10,54
178.5,2,53
179.5,5,93
180.5,9,33
181.5,11,50
182.5,7,62
183.5,3,71
184.5,14,64
185.5,9,52
186.5,2,49
187.5,6,43
188.5,2,60
189.5,9,65
190.5,4,54
191.5,5,64
192.5,4,50
193.5,2,64
194.5,27,87
195.5,4,63
196.5,2,51
197.5,1,83
198.5,7,85
199.5,3,52
200.5,2,83
201.5,11,46
202.5,6,66
203.5,2,77
204.5,10,43
205.5,4,32
206.5,1,38
207.5,4,40
208.5,10,84
209.5,6,53
210.5,2,59
211.5,8,50
212.5,6,69
213.5,3,67
214.5,3,42
215.5,3,84
216.5,4,68
217.5,2,29
218.5,4,78
219.5,2,52
220.5,4,45
221.5,8,32
222.5,5,46
223.5,3,37
224.5,3,27
225.5,0,59
226.5,1,55
227.5,5,24
228.5,3,31
229.5,6,47
230.5,1,46
231.5,4,37
232.5,6,88
233.5,15,46
234.5,5,31
235.5,7,54
236.5,6,18
237.5,3,11
238.5,2,28
239.5,3,21
240.5,2,30
241.5,0,26
242.5,3,12
243.5,1,26
244.5,2,25
245.5,1,19
246.5,2,16
247.5,0,18
248.5,2,8
249.5,2,7
250.5,3,21
251.5,2,14
252.5,2,2
253.5,5,1
254.5,1,5
255.5,2,5
256.5,2,6
257.5,0,5
258.5,2,2
259.5,1,6
260.5,1,3
261.5,6,5
262.5,0,2
263.5,2,1
264.5,1,4
265.5,1,5
266.5,2,15
267.5,3,4
268.5,3,2
269.5,0,3
270.5,0,1
271.5,1,8
272.5,1,3
273.5,0,2
274.5,1,3
275.5,2,3
276.5,0,5
277.5,1,4
278.5,1,2
279.5,1,8
280.5,0,1
281.5,1,2
282.5,0,2
283.5,0,2
284.5,1,3
287.5,0,2
289.5,0,1
291.5,1,0
