Base index shifted,HP0.10.4_1#TOP,HP0.10.4_1#BOT
-253.5,19,70
-252.5,18,60
-251.5,26,44
-250.5,20,25
-249.5,31,16
-248.5,30,123
-247.5,22,38
-246.5,22,22
-245.5,46,23
-244.5,37,29
-243.5,20,12
-242.5,43,38
-241.5,159,22
-240.5,35,22
-239.5,48,40
-238.5,42,30
-237.5,46,40
-236.5,27,87
-235.5,42,46
-234.5,25,19
-233.5,36,39
-232.5,39,43
-231.5,42,21
-230.5,34,84
-229.5,21,29
-228.5,36,28
-227.5,27,57
-226.5,37,31
-225.5,34,36
-224.5,70,45
-223.5,36,29
-222.5,22,83
-221.5,53,38
-220.5,29,21
-219.5,29,38
-218.5,60,28
-217.5,54,35
-216.5,51,63
-215.5,33,47
-214.5,51,32
-213.5,27,107
-212.5,32,54
-211.5,28,63
-210.5,30,31
-209.5,30,29
-208.5,41,52
-207.5,35,39
-206.5,37,42
-205.5,35,41
-204.5,39,33
-203.5,33,127
-202.5,45,40
-201.5,20,38
-200.5,29,76
-199.5,62,45
-198.5,44,40
-197.5,25,61
-196.5,26,64
-195.5,64,49
-194.5,41,47
-193.5,40,67
-192.5,55,47
-191.5,21,32
-190.5,24,40
-189.5,31,73
-188.5,31,65
-187.5,27,53
-186.5,39,32
-185.5,30,86
-184.5,15,48
-183.5,72,63
-182.5,23,38
-181.5,43,29
-180.5,26,52
-179.5,26,64
-178.5,45,76
-177.5,19,61
-176.5,42,60
-175.5,22,24
-174.5,21,34
-173.5,20,91
-172.5,31,43
-171.5,21,52
-170.5,23,33
-169.5,39,26
-168.5,30,31
-167.5,26,19
-166.5,49,41
-165.5,40,28
-164.5,35,28
-163.5,32,35
-162.5,50,61
-161.5,32,21
-160.5,25,38
-159.5,37,46
-158.5,40,40
-157.5,14,39
-156.5,30,22
-155.5,42,19
-154.5,23,31
-153.5,20,73
-152.5,103,61
-151.5,32,40
-150.5,28,40
-149.5,24,31
-148.5,50,35
-147.5,10,75
-146.5,27,61
-145.5,32,71
-144.5,22,26
-143.5,28,33
-142.5,38,82
-141.5,42,33
-140.5,25,57
-139.5,15,40
-138.5,31,28
-137.5,35,38
-136.5,17,25
-135.5,40,45
-134.5,15,35
-133.5,11,47
-132.5,41,60
-131.5,36,39
-130.5,48,43
-129.5,33,13
-128.5,27,36
-127.5,41,30
-126.5,28,39
-125.5,32,30
-124.5,23,26
-123.5,24,30
-122.5,27,44
-121.5,40,54
-120.5,33,120
-119.5,26,41
-118.5,22,15
-117.5,55,43
-116.5,34,27
-115.5,32,22
-114.5,51,41
-113.5,22,20
-112.5,62,21
-111.5,34,11
-110.5,18,60
-109.5,26,18
-108.5,37,15
-107.5,26,46
-106.5,32,20
-105.5,26,29
-104.5,37,14
-103.5,32,22
-102.5,23,27
-101.5,17,18
-100.5,18,23
-99.5,38,18
-98.5,40,38
-97.5,55,57
-96.5,43,25
-95.5,25,28
-94.5,35,29
-93.5,54,30
-92.5,38,25
-91.5,31,22
-90.5,27,19
-89.5,35,58
-88.5,60,43
-87.5,22,21
-86.5,21,23
-85.5,36,22
-84.5,10,31
-83.5,7,25
-82.5,10,20
-81.5,20,20
-80.5,16,35
-79.5,11,60
-78.5,16,30
-77.5,12,19
-76.5,13,25
-75.5,27,34
-74.5,13,17
-73.5,32,41
-72.5,22,18
-71.5,19,9
-70.5,31,29
-69.5,15,20
-68.5,14,9
-67.5,14,9
-66.5,26,18
-65.5,16,33
-64.5,57,19
-63.5,16,11
-62.5,16,15
-61.5,44,15
-60.5,46,15
-59.5,26,16
-58.5,10,22
-57.5,13,14
-56.5,34,38
-55.5,8,28
-54.5,14,29
-53.5,16,18
-52.5,13,43
-51.5,22,33
-50.5,17,13
-49.5,29,49
-48.5,15,51
-47.5,17,15
-46.5,29,18
-45.5,27,29
-44.5,26,43
-43.5,24,28
-42.5,26,27
-41.5,33,30
-40.5,24,31
-39.5,19,23
-38.5,707,25
-37.5,83,21
-36.5,32,39
-35.5,83,29
-34.5,49,38
-33.5,27,30
-32.5,88,46
-31.5,61,51
-30.5,107,993
-29.5,49,141
-28.5,63,67
-27.5,58,86
-26.5,65,73
-25.5,49,95
-24.5,62,66
-23.5,56,107
-22.5,84,104
-21.5,93,60
-20.5,127,127
-19.5,127,130
-18.5,159,85
-17.5,153,62
-16.5,173,56
-15.5,143,199
-14.5,260,127
-13.5,198,108
-12.5,215,97
-11.5,290,217
-10.5,401,88
-9.5,1626,184
-8.5,438,180
-7.5,706,155
-6.5,508,407
-5.5,716,428
-4.5,450,624
-3.5,828,1043
-2.5,715,1461
-1.5,772,2809
-0.5,696,3566
0.5,746,3239
1.5,776,3235
2.5,901,1874
3.5,615,1338
4.5,1121,758
5.5,632,501
6.5,1059,323
7.5,669,290
8.5,1251,480
9.5,815,284
10.5,1635,130
11.5,1273,282
12.5,1536,137
13.5,1174,189
14.5,1444,312
15.5,1197,198
16.5,948,78
17.5,960,323
18.5,647,167
19.5,784,186
20.5,547,111
21.5,580,229
22.5,358,112
23.5,294,114
24.5,499,89
25.5,340,138
26.5,445,127
27.5,379,108
28.5,254,119
29.5,274,136
30.5,438,115
31.5,350,500
32.5,204,89
33.5,258,71
34.5,228,139
35.5,305,122
36.5,199,99
37.5,119,131
38.5,253,120
39.5,964,65
40.5,200,122
41.5,231,69
42.5,274,88
43.5,163,126
44.5,164,85
45.5,421,103
46.5,180,92
47.5,231,106
48.5,203,114
49.5,112,68
50.5,122,101
51.5,128,118
52.5,105,172
53.5,178,77
54.5,119,131
55.5,191,301
56.5,126,186
57.5,74,87
58.5,95,73
59.5,153,78
60.5,90,100
61.5,70,89
62.5,101,125
63.5,97,104
64.5,148,194
65.5,48,68
66.5,63,241
67.5,146,144
68.5,50,124
69.5,65,123
70.5,79,120
71.5,159,103
72.5,165,90
73.5,76,99
74.5,64,92
75.5,136,89
76.5,116,236
77.5,85,134
78.5,65,91
79.5,64,174
80.5,58,159
81.5,89,63
82.5,75,69
83.5,62,84
84.5,132,290
85.5,130,123
86.5,73,77
87.5,79,83
88.5,162,147
89.5,62,64
90.5,47,100
91.5,66,68
92.5,96,58
93.5,72,76
94.5,46,68
95.5,225,79
96.5,49,130
97.5,47,111
98.5,112,61
99.5,170,105
100.5,45,77
101.5,49,63
102.5,72,66
103.5,59,126
104.5,159,87
105.5,66,106
106.5,48,43
107.5,76,67
108.5,38,414
109.5,42,83
110.5,70,44
111.5,60,78
112.5,37,63
113.5,64,63
114.5,47,127
115.5,105,83
116.5,40,41
117.5,144,131
118.5,90,78
119.5,45,57
120.5,59,71
121.5,61,87
122.5,68,61
123.5,50,41
124.5,64,38
125.5,82,80
126.5,114,77
127.5,59,59
128.5,23,80
129.5,44,84
130.5,37,61
131.5,42,54
132.5,86,90
133.5,55,49
134.5,35,84
135.5,50,69
136.5,203,49
137.5,57,53
138.5,38,79
139.5,52,71
140.5,62,96
141.5,60,62
142.5,77,71
143.5,51,138
144.5,17,66
145.5,68,39
146.5,31,62
147.5,87,55
148.5,42,123
149.5,50,83
150.5,62,88
151.5,53,91
152.5,53,86
153.5,51,55
154.5,199,70
155.5,79,106
156.5,53,77
157.5,132,59
158.5,93,70
159.5,41,88
160.5,50,53
161.5,60,76
162.5,119,68
163.5,88,55
164.5,80,50
165.5,73,48
166.5,67,59
167.5,127,47
168.5,68,63
169.5,85,82
170.5,63,65
171.5,51,49
172.5,93,61
173.5,132,97
174.5,60,100
175.5,39,104
176.5,120,79
177.5,90,60
178.5,57,69
179.5,42,78
180.5,53,36
181.5,54,56
182.5,51,71
183.5,74,92
184.5,94,54
185.5,49,56
186.5,66,48
187.5,131,53
188.5,84,59
189.5,83,74
190.5,90,54
191.5,130,30
192.5,86,65
193.5,61,102
194.5,219,89
195.5,47,53
196.5,39,57
197.5,67,83
198.5,47,75
199.5,66,60
200.5,89,78
201.5,57,39
202.5,54,90
203.5,58,83
204.5,229,38
205.5,56,44
206.5,60,47
207.5,89,37
208.5,117,100
209.5,57,53
210.5,44,59
211.5,189,55
212.5,49,57
213.5,34,51
214.5,107,50
215.5,33,92
216.5,28,59
217.5,48,27
218.5,140,84
219.5,70,40
220.5,38,50
221.5,62,37
222.5,52,34
223.5,47,27
224.5,41,26
225.5,36,53
226.5,75,39
227.5,45,35
228.5,28,28
229.5,37,59
230.5,21,51
231.5,91,40
232.5,64,62
233.5,38,46
234.5,47,41
235.5,28,70
236.5,40,33
237.5,78,20
238.5,53,55
239.5,66,43
240.5,37,42
241.5,30,31
242.5,76,24
243.5,56,48
244.5,47,48
245.5,41,34
246.5,79,55
247.5,37,36
248.5,39,20
249.5,41,36
250.5,37,49
251.5,27,42
252.5,66,12
253.5,36,33
254.5,41,17
255.5,49,50
256.5,43,32
257.5,43,38
258.5,22,20
259.5,58,43
260.5,20,22
261.5,27,48
262.5,40,12
263.5,50,33
264.5,41,24
265.5,22,29
266.5,16,87
267.5,22,32
268.5,8,31
269.5,10,20
270.5,11,42
271.5,31,79
272.5,19,43
273.5,11,33
274.5,10,27
275.5,25,32
276.5,15,25
277.5,43,35
278.5,22,26
279.5,18,35
280.5,38,20
281.5,12,20
282.5,18,27
283.5,23,13
284.5,33,20
285.5,38,16
286.5,10,28
287.5,19,18
288.5,27,15
289.5,17,4
290.5,17,5
291.5,20,4
292.5,33,0
293.5,11,0
294.5,21,0
295.5,7,0
296.5,21,0
297.5,10,0
298.5,15,0
299.5,22,0
300.5,7,0
301.5,13,0
302.5,20,0
303.5,7,0
