Base index shifted,HP0.6.4#TOP#AVERAGE,HP0.6.4#TOP#STD,HP0.6.4#BOT#AVERAGE,HP0.6.4#BOT#STD
26.5,0.009878869308207795,0.0031952979550517024,0.005143957391360415,0.00044575930005751556
27.5,0.006644278369296156,0.0008290952840071738,0.002659517648119174,0.00010289070148349072
28.5,0.005045923665812049,0.0009408446694745395,0.003662523823415613,3.616748940783773e-05
29.5,0.004298807488241076,0.0010784449978100822,0.003791010813929334,4.072892720431056e-05
30.5,0.004058687775357886,0.0009703615737129314,0.004633084212529421,0.00014919624464368545
31.5,0.00586466405022858,0.0007462916472284006,0.01671332790968007,0.0007548037476193569
32.5,0.0023348302062972982,0.0006886287389177598,0.002843221535331291,8.127201088998278e-05
33.5,0.002207169047621024,0.00027756859638623733,0.002196938785390104,0.00034287454697023707
34.5,0.005026827547813387,0.0011946205223045132,0.004533535443696918,0.00019075663240797195
35.5,0.024005838666438555,0.004916062825079744,0.003752773909629845,9.656522773875653e-05
36.5,0.004459423668261083,0.0013364128168755396,0.0021046554668023984,0.00024556547496925365
37.5,0.0028490576504778,0.0010559977289187755,0.00427008251274732,0.0004440345877809208
38.5,0.00433027263266729,0.0015819707614547417,0.0036740954338332302,0.00013146682735075
39.5,0.0019098601484606047,0.0009287810712067428,0.0019608496059437754,0.00011226126161133816
40.5,0.0023073778127765125,0.0007326822818100162,0.004655615004643332,0.0006373840448831796
41.5,0.004092218913924877,0.002095499327895918,0.001893338129821025,7.61339334341114e-05
42.5,0.002211757915749709,0.001228835616979454,0.0034360161482538116,0.00013757025906496745
43.5,0.003182420562193118,0.001950670281402402,0.0042907958795042715,0.00014956708641701262
44.5,0.0027092659401262236,0.0012558425631503357,0.0023290048607600873,0.0002800963104592173
45.5,0.0020800840061680065,0.001110569413875964,0.0035175581059629112,0.00023162070558659778
46.5,0.00177052531795616,0.0008172174218602743,0.0023658567215848504,0.0001848226149529305
47.5,0.002308530047223026,0.0008060318905038668,0.0033166451567421163,0.00039713430066843714
48.5,0.0018814939952455556,0.0011989031812653429,0.0032669120451089832,0.00024004403947267027
49.5,0.003910321384389305,0.0014715497163757488,0.0016841110370227506,0.00020627150679887677
