Base index,HP4.6.4_2#TOP,HP4.6.4_2#BOT
239,42,35
240,20,24
241,21,31
242,57,26
243,27,23
244,47,28
245,25,37
246,23,31
247,37,68
248,36,33
249,50,20
250,29,39
251,29,17
252,44,10
253,21,22
254,31,10
255,21,19
256,27,11
257,28,33
258,30,11
259,25,22
260,22,41
261,22,13
262,17,22
263,21,24
264,23,11
265,13,16
266,8,30
267,25,17
268,27,17
269,8,18
270,18,31
271,23,25
272,5,29
273,12,27
274,6,17
275,21,18
276,29,12
277,9,22
278,10,30
279,9,48
280,17,15
281,11,11
282,27,14
283,16,19
284,15,21
285,10,14
286,21,21
287,10,20
288,15,48
289,12,13
290,14,20
291,17,20
292,13,29
293,5,12
294,10,32
295,4,17
296,5,12
297,3,24
298,5,14
299,4,7
300,2,13
301,2,20
302,2,19
303,4,13
304,9,10
305,2,15
306,4,26
307,8,16
308,3,11
309,6,12
310,6,17
311,3,22
312,3,15
313,7,29
314,3,28
315,9,29
316,5,30
317,1,18
318,5,35
319,8,37
320,14,21
321,7,15
322,7,28
323,12,51
324,5,38
325,8,29
326,7,31
327,3,43
328,7,34
329,4,27
330,18,34
331,7,59
332,4,43
333,8,49
334,13,34
335,8,41
336,11,91
337,9,686
338,9,154
339,5,56
340,7,98
341,162,75
342,22,102
343,9,83
344,15,87
345,7,140
346,5,93
347,31,169
348,16,173
349,28,110
350,16,98
351,26,106
352,20,214
353,19,173
354,18,181
355,22,164
356,24,310
357,51,177
358,48,262
359,54,233
360,45,243
361,50,534
362,57,501
363,65,549
364,53,689
365,78,866
366,69,1335
367,112,1929
368,104,2310
369,114,2755
370,195,3566
371,95,3135
372,206,2679
373,158,2061
374,162,1027
375,171,1112
376,170,714
377,205,503
378,281,361
379,212,372
380,471,703
381,227,357
382,528,243
383,359,462
384,439,237
385,276,312
386,406,431
387,309,275
388,237,132
389,299,332
390,181,276
391,237,390
392,189,190
393,149,367
394,119,282
395,113,178
396,156,205
397,140,219
398,204,271
399,146,187
400,91,255
401,127,236
402,174,261
403,120,811
404,76,180
405,102,153
406,65,293
407,128,257
408,80,172
409,46,233
410,80,244
411,561,168
412,94,252
413,45,131
414,98,223
415,59,281
416,35,162
417,137,211
418,63,162
419,81,221
420,61,204
421,33,142
422,57,155
423,53,171
424,28,238
425,42,140
426,51,178
427,84,473
428,58,320
429,57,187
430,38,120
431,53,180
432,40,112
433,19,121
434,36,169
435,31,142
436,76,278
437,31,164
438,18,383
439,68,275
440,22,230
441,22,186
442,28,213
443,50,182
444,81,165
445,45,167
446,13,153
447,63,109
448,41,256
449,56,212
450,27,148
451,29,269
452,25,273
453,41,118
454,20,115
455,38,126
456,53,440
457,63,160
458,32,142
459,31,159
460,72,225
461,20,122
462,26,186
463,27,139
464,53,105
465,31,130
466,24,85
467,131,116
468,27,188
469,24,202
470,61,157
471,100,188
472,30,173
473,29,143
474,36,111
475,38,168
476,74,155
477,30,139
478,27,72
479,39,96
480,24,629
481,32,156
482,53,98
483,26,170
484,19,125
485,26,109
486,14,284
487,49,90
488,30,85
489,98,215
490,47,139
491,23,194
492,39,106
493,24,224
494,43,172
495,27,81
496,38,91
497,37,182
498,72,204
499,37,164
500,25,218
501,34,166
502,26,157
503,25,121
504,32,200
505,39,94
506,33,221
507,25,164
508,132,100
509,41,187
510,30,157
511,42,119
512,43,211
513,37,129
514,51,174
515,17,371
516,15,179
517,50,139
518,25,157
519,57,156
520,28,334
521,47,173
522,37,249
523,27,245
524,39,207
525,22,187
526,83,207
527,61,242
528,25,238
529,69,239
530,64,221
531,44,368
532,21,197
533,47,246
534,80,266
535,57,240
536,44,213
537,64,173
538,54,221
539,105,192
540,51,187
541,62,273
542,45,267
543,51,138
544,75,271
545,94,341
546,39,343
547,31,318
548,56,267
549,71,249
550,48,236
551,20,391
552,41,136
553,41,234
554,30,202
555,43,363
556,64,293
557,27,270
558,62,232
559,83,252
560,73,307
561,77,278
562,70,219
563,114,245
564,68,210
565,55,356
566,210,433
567,60,218
568,46,266
569,68,355
570,51,359
571,56,212
572,79,336
573,38,187
574,32,346
575,43,400
576,167,197
577,26,160
578,32,197
579,42,191
580,57,456
581,46,212
582,32,244
583,188,356
584,67,361
585,46,274
586,118,245
587,46,373
588,30,351
589,71,155
590,155,309
591,99,305
592,66,205
593,84,170
594,92,224
595,69,174
596,48,133
597,54,248
598,87,239
599,78,130
600,55,205
601,47,265
602,46,224
603,137,210
604,77,309
605,60,288
606,69,163
607,39,394
608,47,109
609,139,83
610,52,246
611,116,179
612,44,219
613,47,222
614,80,127
615,101,188
616,69,178
617,69,95
618,125,175
619,52,175
620,75,98
621,80,127
622,56,143
623,56,131
624,59,89
625,32,73
626,47,49
627,26,143
628,33,73
629,34,91
630,28,43
631,47,85
632,25,44
633,22,109
634,36,39
635,54,64
636,38,61
637,17,55
638,28,136
639,22,74
640,11,43
641,11,25
642,9,41
643,22,87
644,25,57
645,11,52
646,8,64
647,24,47
648,6,40
649,42,61
650,14,20
651,15,71
652,10,12
653,4,22
654,6,39
655,7,34
656,11,35
657,18,24
658,6,29
659,14,38
660,12,15
661,15,24
662,15,16
663,15,20
664,16,0
666,18,0
667,4,0
668,5,0
669,6,0
670,6,0
671,12,0
672,9,0
673,12,0
674,19,0
675,4,0
