Base index shifted,HP0.6.8_3#TOP,HP0.6.8_3#BOT
205.5,25,36
206.5,34,48
207.5,24,45
208.5,14,63
209.5,42,42
210.5,20,49
211.5,15,44
212.5,28,53
213.5,14,34
214.5,17,45
215.5,10,56
216.5,35,61
217.5,19,27
218.5,18,41
219.5,13,43
220.5,15,33
221.5,15,31
222.5,9,43
223.5,19,31
224.5,14,31
225.5,16,33
226.5,7,48
227.5,14,27
228.5,18,35
229.5,34,47
230.5,17,52
231.5,10,38
232.5,13,59
233.5,9,44
234.5,7,31
235.5,12,55
236.5,9,29
237.5,22,18
238.5,10,49
239.5,10,52
240.5,21,45
241.5,20,41
242.5,11,26
243.5,11,34
244.5,18,29
245.5,8,25
246.5,9,45
247.5,12,36
248.5,12,20
249.5,9,28
250.5,23,33
251.5,10,28
252.5,8,24
253.5,11,13
254.5,14,13
255.5,7,27
256.5,3,18
257.5,14,22
258.5,4,23
259.5,5,28
260.5,14,21
261.5,6,28
262.5,10,12
263.5,5,15
264.5,6,11
265.5,5,17
266.5,4,38
267.5,2,29
268.5,1,18
269.5,6,7
270.5,1,12
271.5,6,34
272.5,3,18
273.5,8,9
274.5,7,24
275.5,9,18
276.5,2,12
277.5,2,22
278.5,5,14
279.5,0,27
280.5,5,19
281.5,5,15
282.5,3,16
283.5,2,22
284.5,0,13
285.5,4,10
286.5,4,10
287.5,4,12
288.5,2,11
289.5,3,8
290.5,4,7
291.5,1,8
292.5,2,0
293.5,3,0
294.5,8,0
295.5,2,0
296.5,3,0
297.5,6,0
298.5,6,0
299.5,6,0
300.5,3,0
301.5,3,0
