Base index shifted,HP4.0.4#TOP#AVERAGE,HP4.0.4#TOP#STD,HP4.0.4#BOT#AVERAGE,HP4.0.4#BOT#STD
-18.5,0.008369337161330372,0.002089994588544861,0.005401795815948356,0.0008444299388308573
-17.5,0.00866614170489285,0.0014809672971727457,0.009435203273973618,0.0007689690688850667
-16.5,0.007020622598159134,0.0012532580092035537,0.007737430372257986,0.0008791408272355997
-15.5,0.006326198077506086,0.0013384133916848442,0.008328822578414486,0.0006919855429046753
-14.5,0.006831892312433892,0.0006358615934351295,0.007874462577267831,0.0005842140095173037
-13.5,0.007152493302413423,0.001118198878466912,0.010843104962897362,0.0008047384431035705
-12.5,0.011458469390645449,0.001702919649006996,0.006907931775300633,0.0003604799164345216
-11.5,0.010366227517698915,0.0017013729801532698,0.009533980627553474,0.0005662318302313295
-10.5,0.017113118150632305,0.0034316089872440895,0.008970313351906718,0.000721890891819378
-9.5,0.01776823878009596,0.002613190447674206,0.008256941827531747,0.0005577543040744786
-8.5,0.01492368904906075,0.002687394464958723,0.020842288666422584,0.0009933903484947563
-7.5,0.01634648359775736,0.0032777132605244824,0.014112000263290795,0.000350739874848299
-6.5,0.018127176673530074,0.002812161227406542,0.013099098620680816,0.00040116252322440737
-5.5,0.014122564923155617,0.0029844953629741436,0.014399005770552191,0.0008454540588987057
-4.5,0.01633180673993049,0.003878544791950015,0.01021240356481866,0.00011999086871656528
-3.5,0.010328929980602338,0.0011563150383918069,0.01336131469186937,0.0003509013504498375
-2.5,0.01581094185669238,0.0010885065657237488,0.01721891236954446,0.0011368373417187155
-1.5,0.010805525023740515,0.002082998481082088,0.01855125627338195,0.0005876224977614629
-0.5,0.01158945923279802,0.0024258538515783933,0.010624081680917878,0.00023263774214102211
0.5,0.01079824641148191,0.0014807843041792232,0.013290521370113292,0.0007395878420653169
1.5,0.01214925385005175,0.002778024276025703,0.011364499894477596,2.433408207891572e-05
2.5,0.01586684132393347,0.0026129526201574683,0.013028934008941185,0.0006814495391084338
3.5,0.011432961495181209,0.0035245317268356837,0.02136818398391431,0.0004273380538804594
4.5,0.022765632539476843,0.003382259042787748,0.012007754722418214,0.00046955562749563675
5.5,0.017209741073534127,0.001034899788504612,0.01933039836287043,0.0011250681161992465
6.5,0.011676467266391337,0.0014753015573194456,0.012398824064141467,0.0010487466874781613
7.5,0.01817333625488294,0.0021384082128125047,0.014105074125923146,0.0014581840706560135
8.5,0.012781428407993284,0.00182010067051089,0.008617936060301793,0.0011085882955669433
9.5,0.02333701103942016,0.001681042255260431,0.009085326953658292,0.0004253375708590389
10.5,0.01633135182039368,0.0015213324323855016,0.022011262228840773,0.001302537920135185
11.5,0.013853771440103406,0.0007088178127042426,0.014502412884110926,0.0006435759684418439
12.5,0.007982755491054812,0.0012850918711571854,0.008959131333008748,0.00018231875113639288
13.5,0.008581143045862126,0.0006352594230911975,0.016824224315954657,0.0005940384525436834
14.5,0.015948254727578364,0.0037199480555830024,0.01254805385744388,0.0006923726285383057
15.5,0.019969834700943406,0.0018990664338415955,0.013728278521307936,0.000959745643375768
16.5,0.01691736830721724,0.002276186786474807,0.0191786498927803,0.0006950873871373668
17.5,0.012218333546424624,0.00313758583004955,0.013289730652217386,0.0005468312721750912
18.5,0.013868203668040896,0.0039624852285613035,0.008338707245001057,0.0003419713192247275
19.5,0.019684358005971507,0.002430928380195853,0.014695135992776923,0.0014297039810547308
20.5,0.017280867505181333,0.0039340171102186655,0.009665666514984213,0.0005350973829603746
21.5,0.009363496843391729,0.001849679346448345,0.01521633130656098,0.0016124131976032804
22.5,0.008211377135260427,0.0015385419391024278,0.013130959304504287,0.000328883634519689
23.5,0.011766069121368449,0.0029351668698818167,0.015333813700612466,0.0017171719962058398
24.5,0.010181216545348565,0.0008045305957263342,0.01693611356568409,0.0005346414491757448
25.5,0.01065881359413301,0.003506039274886423,0.006891145498690414,0.0007467458172308943
26.5,0.010506498473167737,0.002766596558041754,0.010809076820930128,0.0008009234980425962
27.5,0.008646493534885379,0.0034137405664953005,0.01840668877222736,0.0009048312356127672
28.5,0.007148143797765757,0.0018366628268058163,0.01169504130312395,0.0006007416689432343
29.5,0.02320514788634032,0.006790086320675605,0.01207796735110625,0.0005443220372778739
30.5,0.008184159300983892,0.0024988027609881367,0.011268793899866828,0.00019625507786169587
31.5,0.008318076740512513,0.001977703251007504,0.009867624867800094,0.0008099891612861276
32.5,0.009884324365918101,0.003056253228391581,0.010072137992960268,0.0010883180517641772
33.5,0.009170583941014948,0.0038120884825127775,0.039635983571351875,0.002485290536556528
34.5,0.00924960777198391,0.0027414514081320366,0.008937478523529132,0.00017622464677937298
35.5,0.013295067974598819,0.0032588035015566055,0.008998155735092024,0.00045542372942119016
36.5,0.0075754055220507484,0.0021284038483607042,0.009524180779830391,0.0008251903869172123
37.5,0.008492466964872922,0.002197473386347517,0.009902874334243646,0.0005567533443386168
38.5,0.00799375643715809,0.002506906359510072,0.006706316534660638,0.0007914584724942365
39.5,0.007080581195706936,0.0011969035151801236,0.007026457396454137,4.0221850304933066e-05
40.5,0.007154167390748873,0.0017806776142318245,0.01002645534585179,0.0008158529468681876
41.5,0.005487115736024813,0.0012418498032180346,0.010248427204840893,0.000434400734464587
42.5,0.005154349437004281,0.00211658311958546,0.011252787934120831,0.0008019644476594209
43.5,0.006387621983976802,0.0031502651694877036,0.008742710738678838,0.0004911849637253808
44.5,0.006617032323711477,0.002287331507449282,0.00826350795522703,0.0010145824881810065
45.5,0.008295120775015659,0.002042173602621383,0.010591375771785299,0.0016218574542334837
46.5,0.006831646172309621,0.002040577779987826,0.006838912460202244,0.00031121613825787635
47.5,0.006050798064884452,0.0015447784305745254,0.009573526239186938,0.0007736265562384587
48.5,0.006400457865472095,0.0015559994248409625,0.009169926149204534,0.0007213624578415146
49.5,0.006067523168220544,0.0017928305980348949,0.007589951904010493,0.0015839897007957377
