Base index shifted,HP5.6.4_1#TOP,HP5.6.4_1#BOT
-298.5,11,0
-298.0,0,4
-297.5,110,0
-296.5,28,0
-296.0,0,4
-295.5,8,0
-295.0,0,3
-294.5,15,0
-293.5,15,0
-293.0,0,6
-292.5,14,0
-292.0,0,3
-291.5,9,0
-291.0,0,2
-290.5,23,0
-290.0,0,4
-289.5,15,0
-289.0,0,14
-288.5,13,0
-288.0,0,4
-287.5,17,0
-287.0,0,2
-286.5,14,0
-286.0,0,3
-285.5,12,0
-285.0,0,5
-284.5,7,0
-284.0,0,9
-283.5,7,0
-283.0,0,8
-282.5,98,0
-282.0,0,6
-281.5,25,0
-281.0,0,2
-280.5,11,0
-280.0,0,5
-279.5,11,0
-279.0,0,9
-278.5,19,0
-278.0,0,4
-277.5,18,0
-277.0,0,9
-276.5,6,0
-276.0,0,6
-275.5,42,0
-275.0,0,8
-274.5,8,0
-274.0,0,4
-273.5,9,0
-273.0,0,11
-272.5,6,0
-272.0,0,29
-271.5,44,0
-270.5,9,0
-270.0,0,2
-269.5,2,0
-269.0,0,6
-268.5,4,0
-268.0,0,8
-267.5,9,0
-267.0,0,5
-266.5,7,0
-266.0,0,3
-265.5,5,0
-265.0,0,10
-264.5,4,0
-264.0,0,8
-263.5,5,0
-263.0,0,4
-262.5,4,0
-262.0,0,7
-261.5,8,0
-261.0,0,6
-260.5,13,0
-260.0,0,2
-259.5,11,0
-259.0,0,1
-258.5,5,0
-258.0,0,7
-257.5,3,0
-257.0,0,4
-256.5,6,0
-256.0,0,4
-255.5,5,0
-255.0,0,6
-254.5,6,0
-254.0,0,3
-253.5,6,0
-252.5,2,0
-252.0,0,2
-251.5,2,0
-251.0,0,9
-250.5,2,0
-250.0,0,2
-249.5,4,0
-249.0,0,2
-248.5,3,0
-247.5,4,0
-247.0,0,1
-246.5,2,0
-246.0,0,1
-245.5,3,0
-245.0,0,5
-244.5,4,0
-244.0,0,1
-243.5,4,0
-243.0,0,1
-242.5,3,0
-242.0,0,5
-241.5,7,0
-241.0,0,2
-240.5,2,0
-240.0,0,3
-239.5,1,0
-239.0,0,15
-238.5,5,0
-238.0,0,4
-237.5,21,0
-237.0,0,3
-236.5,8,0
-236.0,0,1
-235.5,5,0
-235.0,0,2
-234.5,5,0
-234.0,0,4
-233.5,6,0
-233.0,0,7
-232.5,13,0
-232.0,0,4
-231.5,4,0
-231.0,0,4
-230.5,9,0
-230.0,0,4
-229.5,10,0
-229.0,0,5
-228.5,6,0
-228.0,0,5
-227.5,5,0
-227.0,0,1
-226.5,9,0
-226.0,0,1
-225.5,3,0
-225.0,0,2
-224.5,6,0
-223.5,5,0
-222.5,6,0
-222.0,0,4
-221.5,7,0
-221.0,0,4
-220.5,9,0
-220.0,0,2
-219.5,5,0
-219.0,0,4
-218.5,8,0
-218.0,0,2
-217.5,5,0
-216.5,4,0
-216.0,0,15
-215.5,8,0
-215.0,0,7
-214.5,13,0
-214.0,0,7
-213.5,13,0
-213.0,0,5
-212.5,9,0
-212.0,0,5
-211.5,10,0
-211.0,0,4
-210.5,7,0
-210.0,0,1
-209.5,8,0
-209.0,0,9
-208.5,7,0
-208.0,0,2
-207.5,3,0
-207.0,0,3
-206.5,5,0
-206.0,0,9
-205.5,10,0
-205.0,0,3
-204.5,10,0
-204.0,0,5
-203.5,4,0
-203.0,0,5
-202.5,9,0
-202.0,0,1
-201.5,5,0
-201.0,0,4
-200.5,7,0
-200.0,0,7
-199.5,8,0
-199.0,0,7
-198.5,5,0
-198.0,0,3
-197.5,3,0
-197.0,0,5
-196.5,6,0
-196.0,0,7
-195.5,10,0
-195.0,0,1
-194.5,5,0
-194.0,0,5
-193.5,2,0
-193.0,0,4
-192.5,6,0
-192.0,0,1
-191.5,6,0
-191.0,0,8
-190.5,5,0
-190.0,0,2
-189.5,9,0
-188.5,10,0
-188.0,0,9
-187.5,5,0
-187.0,0,5
-186.5,3,0
-186.0,0,1
-185.5,3,0
-185.0,0,2
-184.5,6,0
-183.5,6,0
-183.0,0,3
-182.5,2,0
-182.0,0,6
-181.5,5,0
-181.0,0,7
-180.5,6,0
-180.0,0,1
-179.5,14,0
-179.0,0,6
-178.5,1,0
-178.0,0,1
-177.5,5,0
-177.0,0,1
-176.5,5,0
-176.0,0,4
-175.5,4,0
-175.0,0,3
-174.5,6,0
-174.0,0,6
-173.5,5,0
-173.0,0,1
-172.5,3,0
-172.0,0,2
-171.5,5,0
-171.0,0,1
-170.5,2,0
-170.0,0,3
-169.5,3,0
-169.0,0,4
-168.5,4,0
-168.0,0,1
-167.5,2,0
-167.0,0,3
-166.5,4,0
-166.0,0,3
-165.5,7,0
-165.0,0,5
-164.5,1,0
-164.0,0,3
-163.5,7,0
-162.5,2,0
-161.5,6,0
-161.0,0,3
-160.5,4,0
-160.0,0,3
-159.5,4,0
-159.0,0,1
-158.5,3,0
-158.0,0,1
-157.5,2,0
-157.0,0,5
-156.5,4,0
-156.0,0,4
-155.5,5,0
-155.0,0,11
-154.5,2,0
-154.0,0,1
-153.5,3,0
-153.0,0,4
-152.5,5,0
-152.0,0,4
-151.5,1,0
-151.0,0,5
-150.0,0,4
-149.5,2,0
-149.0,0,3
-148.5,11,0
-148.0,0,5
-147.5,1,0
-146.5,5,0
-146.0,0,3
-145.5,4,0
-145.0,0,7
-144.5,5,0
-144.0,0,3
-143.5,1,0
-143.0,0,3
-142.5,4,0
-142.0,0,5
-141.5,5,0
-141.0,0,7
-140.5,2,0
-140.0,0,2
-139.5,1,0
-139.0,0,3
-138.5,4,0
-137.5,4,0
-137.0,0,8
-136.5,3,0
-136.0,0,4
-135.5,4,0
-135.0,0,6
-134.0,0,5
-133.5,5,0
-133.0,0,3
-132.5,2,0
-132.0,0,1
-131.5,4,0
-131.0,0,8
-130.5,1,0
-130.0,0,4
-129.5,3,0
-129.0,0,10
-128.5,6,0
-128.0,0,10
-127.5,2,0
-127.0,0,5
-126.5,2,0
-126.0,0,3
-125.5,6,0
-125.0,0,12
-124.5,5,0
-124.0,0,8
-123.5,3,0
-123.0,0,17
-122.5,1,0
-122.0,0,12
-121.5,1,0
-121.0,0,3
-120.5,2,0
-120.0,0,10
-119.5,4,0
-119.0,0,6
-118.5,3,0
-118.0,0,5
-117.5,2,0
-117.0,0,12
-116.5,3,0
-116.0,0,9
-115.5,5,0
-115.0,0,2
-114.5,5,0
-114.0,0,6
-113.5,5,0
-113.0,0,22
-112.5,3,0
-112.0,0,7
-111.5,3,0
-111.0,0,6
-110.5,5,0
-110.0,0,13
-109.5,2,0
-109.0,0,4
-108.5,2,0
-108.0,0,11
-107.5,5,0
-107.0,0,13
-106.5,1,0
-106.0,0,8
-105.5,4,0
-105.0,0,16
-104.5,2,0
-104.0,0,9
-103.5,5,0
-103.0,0,12
-102.5,3,0
-102.0,0,3
-101.5,2,0
-101.0,0,14
-100.5,3,0
-100.0,0,42
-99.5,3,0
-99.0,0,25
-98.5,1,0
-98.0,0,12
-97.5,1,0
-97.0,0,12
-96.5,4,0
-96.0,0,11
-95.5,1,0
-95.0,0,10
-94.5,3,0
-94.0,0,7
-93.5,5,0
-93.0,0,8
-92.5,6,0
-92.0,0,23
-91.5,2,0
-91.0,0,32
-90.0,0,3
-89.5,3,0
-89.0,0,4
-88.5,4,0
-88.0,0,5
-87.5,2,0
-87.0,0,10
-86.5,2,0
-86.0,0,22
-85.5,3,0
-85.0,0,14
-84.5,6,0
-84.0,0,11
-83.0,0,22
-82.5,3,0
-82.0,0,31
-81.5,3,0
-81.0,0,17
-80.0,0,16
-79.0,0,17
-78.0,0,24
-77.0,0,8
-76.5,2,0
-76.0,0,40
-75.5,2,0
-75.0,0,15
-74.5,1,0
-74.0,0,5
-73.5,2,0
-73.0,0,17
-72.5,2,0
-72.0,0,13
-71.0,0,10
-70.0,0,5
-69.5,3,0
-69.0,0,14
-68.5,1,0
-68.0,0,10
-67.5,2,0
-67.0,0,14
-66.5,2,0
-66.0,0,10
-65.5,3,0
-65.0,0,9
-64.5,2,0
-64.0,0,14
-63.5,2,0
-63.0,0,13
-62.0,0,7
-61.5,2,0
-61.0,0,12
-60.5,6,0
-60.0,0,17
-59.5,2,0
-59.0,0,24
-58.5,1,0
-58.0,0,19
-57.5,1,0
-57.0,0,17
-56.5,1,0
-56.0,0,11
-55.5,2,0
-55.0,0,27
-54.0,0,21
-53.5,2,0
-53.0,0,14
-52.5,1,0
-52.0,0,27
-51.5,1,0
-51.0,0,24
-50.5,1,0
-50.0,0,15
-49.5,1,0
-49.0,0,15
-48.5,2,0
-48.0,0,18
-47.5,2,0
-47.0,0,49
-46.5,1,0
-46.0,0,16
-45.5,3,0
-45.0,0,19
-44.5,1,0
-44.0,0,24
-43.5,2,0
-43.0,0,43
-42.5,3,0
-42.0,0,20
-41.5,3,0
-41.0,0,29
-40.5,5,0
-40.0,0,23
-39.5,2,0
-39.0,0,43
-38.5,5,0
-38.0,0,26
-37.5,3,0
-37.0,0,27
-36.5,1,0
-36.0,0,22
-35.5,4,0
-35.0,0,23
-34.5,58,0
-34.0,0,51
-33.5,6,0
-33.0,0,662
-32.5,5,0
-32.0,0,149
-31.5,1,0
-31.0,0,63
-30.5,4,0
-30.0,0,96
-29.5,1,0
-29.0,0,68
-28.5,4,0
-28.0,0,66
-27.5,5,0
-27.0,0,67
-26.5,8,0
-26.0,0,100
-25.5,4,0
-25.0,0,111
-24.5,7,0
-24.0,0,82
-23.5,9,0
-23.0,0,153
-22.5,6,0
-22.0,0,137
-21.5,8,0
-21.0,0,96
-20.5,5,0
-20.0,0,83
-19.5,10,0
-19.0,0,80
-18.5,12,0
-18.0,0,178
-17.5,11,0
-17.0,0,135
-16.5,13,0
-16.0,0,133
-15.5,14,0
-15.0,0,136
-14.5,27,0
-14.0,0,232
-13.5,14,0
-13.0,0,131
-12.5,26,0
-12.0,0,155
-11.5,20,0
-11.0,0,189
-10.5,30,0
-10.0,0,202
-9.5,26,0
-9.0,0,409
-8.5,62,0
-8.0,0,354
-7.5,56,0
-7.0,0,469
-6.5,57,0
-6.0,0,614
-5.5,108,0
-5.0,0,788
-4.5,76,0
-4.0,0,1191
-3.5,113,0
-3.0,0,1682
-2.5,91,0
-2.0,0,2373
-1.5,74,0
-1.0,0,3387
-0.5,89,0
0.0,0,4501
0.5,110,0
1.0,0,5292
1.5,130,0
2.0,0,4313
2.5,147,0
3.0,0,3226
3.5,126,0
4.0,0,2104
4.5,241,0
5.0,0,1066
5.5,157,0
6.0,0,949
6.5,240,0
7.0,0,555
7.5,183,0
8.0,0,478
8.5,193,0
9.0,0,302
9.5,137,0
10.0,0,320
10.5,149,0
11.0,0,542
11.5,115,0
12.0,0,330
12.5,104,0
13.0,0,190
13.5,123,0
14.0,0,355
14.5,67,0
15.0,0,193
15.5,85,0
16.0,0,218
16.5,73,0
17.0,0,339
17.5,52,0
18.0,0,229
18.5,38,0
19.0,0,116
19.5,34,0
20.0,0,249
20.5,47,0
21.0,0,227
21.5,42,0
22.0,0,254
22.5,52,0
23.0,0,161
23.5,61,0
24.0,0,244
24.5,25,0
25.0,0,187
25.5,44,0
26.0,0,139
26.5,42,0
27.0,0,108
27.5,34,0
28.0,0,170
28.5,17,0
29.0,0,208
29.5,34,0
30.0,0,144
30.5,20,0
31.0,0,154
31.5,26,0
32.0,0,158
32.5,19,0
33.0,0,196
33.5,11,0
34.0,0,724
34.5,29,0
35.0,0,140
35.5,316,0
36.0,0,111
36.5,33,0
37.0,0,196
37.5,14,0
38.0,0,201
38.5,21,0
39.0,0,111
39.5,7,0
40.0,0,211
40.5,7,0
41.0,0,137
41.5,40,0
42.0,0,87
42.5,14,0
43.0,0,162
43.5,22,0
44.0,0,94
44.5,15,0
45.0,0,137
45.5,12,0
46.0,0,167
46.5,10,0
47.0,0,108
47.5,15,0
48.0,0,123
48.5,4,0
49.0,0,103
49.5,20,0
50.0,0,133
50.5,10,0
51.0,0,121
51.5,22,0
52.0,0,67
52.5,24,0
53.0,0,110
53.5,5,0
54.0,0,107
54.5,10,0
55.0,0,207
55.5,18,0
56.0,0,103
56.5,15,0
57.0,0,115
57.5,6,0
58.0,0,334
58.5,5,0
59.0,0,214
59.5,9,0
60.0,0,125
60.5,24,0
61.0,0,75
61.5,6,0
62.0,0,97
62.5,10,0
63.0,0,104
63.5,21,0
64.0,0,82
64.5,5,0
65.0,0,109
65.5,1,0
66.0,0,105
66.5,9,0
67.0,0,213
67.5,12,0
68.0,0,76
68.5,16,0
69.0,0,255
69.5,15,0
70.0,0,180
70.5,5,0
71.0,0,136
71.5,16,0
72.0,0,127
72.5,10,0
73.0,0,117
73.5,13,0
74.0,0,109
74.5,4,0
75.0,0,92
75.5,9,0
76.0,0,117
76.5,6,0
77.0,0,106
77.5,6,0
78.0,0,74
78.5,4,0
79.0,0,239
79.5,5,0
80.0,0,119
80.5,19,0
81.0,0,73
81.5,6,0
82.0,0,162
82.5,7,0
83.0,0,207
83.5,3,0
84.0,0,67
84.5,19,0
85.0,0,63
85.5,12,0
86.0,0,73
86.5,6,0
87.0,0,275
87.5,8,0
88.0,0,84
88.5,15,0
89.0,0,63
89.5,8,0
90.0,0,75
90.5,6,0
91.0,0,123
91.5,65,0
92.0,0,55
92.5,13,0
93.0,0,115
93.5,8,0
94.0,0,68
94.5,23,0
95.0,0,47
95.5,24,0
96.0,0,63
96.5,3,0
97.0,0,58
97.5,8,0
98.0,0,42
98.5,4,0
99.0,0,95
99.5,17,0
100.0,0,124
100.5,10,0
101.0,0,75
101.5,3,0
102.0,0,123
102.5,6,0
103.0,0,88
103.5,4,0
104.0,0,58
104.5,3,0
105.0,0,59
105.5,9,0
106.0,0,81
106.5,11,0
107.0,0,64
107.5,5,0
108.0,0,72
108.5,7,0
109.0,0,42
109.5,13,0
110.0,0,40
110.5,2,0
111.0,0,379
111.5,14,0
112.0,0,75
112.5,4,0
113.0,0,47
113.5,11,0
114.0,0,73
114.5,4,0
115.0,0,41
115.5,6,0
116.0,0,62
116.5,5,0
117.0,0,112
117.5,6,0
118.0,0,52
118.5,6,0
119.0,0,46
119.5,4,0
120.0,0,90
120.5,13,0
121.0,0,83
121.5,11,0
122.0,0,53
122.5,19,0
123.0,0,51
123.5,7,0
124.0,0,75
124.5,2,0
125.0,0,55
125.5,8,0
126.0,0,37
126.5,4,0
127.0,0,46
127.5,1,0
128.0,0,76
128.5,8,0
129.0,0,101
129.5,3,0
130.0,0,68
130.5,8,0
131.0,0,79
131.5,1,0
132.0,0,74
132.5,27,0
133.0,0,52
133.5,8,0
134.0,0,50
134.5,2,0
135.0,0,89
135.5,4,0
136.0,0,42
136.5,7,0
137.0,0,82
137.5,1,0
138.0,0,71
138.5,8,0
139.0,0,50
139.5,3,0
140.0,0,48
141.0,0,53
141.5,5,0
142.0,0,48
142.5,7,0
143.0,0,66
143.5,14,0
144.0,0,38
144.5,3,0
145.0,0,64
145.5,5,0
146.0,0,133
146.5,3,0
147.0,0,79
147.5,4,0
148.0,0,49
148.5,5,0
149.0,0,66
149.5,2,0
150.0,0,48
150.5,10,0
151.0,0,111
151.5,12,0
152.0,0,77
152.5,4,0
153.0,0,85
153.5,15,0
154.0,0,95
154.5,12,0
155.0,0,86
155.5,5,0
156.0,0,76
156.5,2,0
157.0,0,66
157.5,3,0
158.0,0,88
158.5,13,0
159.0,0,73
159.5,5,0
160.0,0,50
160.5,7,0
161.0,0,73
161.5,3,0
162.0,0,130
162.5,8,0
163.0,0,49
163.5,13,0
164.0,0,81
164.5,6,0
165.0,0,83
165.5,5,0
166.0,0,61
166.5,4,0
167.0,0,50
167.5,1,0
168.0,0,46
168.5,4,0
169.0,0,65
169.5,14,0
170.0,0,47
170.5,2,0
171.0,0,56
171.5,4,0
172.0,0,67
172.5,5,0
173.0,0,48
173.5,5,0
174.0,0,42
174.5,3,0
175.0,0,52
175.5,5,0
176.0,0,78
176.5,3,0
177.0,0,106
177.5,3,0
178.0,0,75
178.5,2,0
179.0,0,55
179.5,2,0
180.0,0,55
180.5,7,0
181.0,0,62
181.5,4,0
182.0,0,95
182.5,2,0
183.0,0,26
183.5,8,0
184.0,0,59
184.5,11,0
185.0,0,54
185.5,9,0
186.0,0,90
186.5,7,0
187.0,0,63
187.5,3,0
188.0,0,68
188.5,8,0
189.0,0,65
189.5,5,0
190.0,0,45
190.5,21,0
191.0,0,84
191.5,6,0
192.0,0,57
192.5,5,0
193.0,0,45
193.5,6,0
194.0,0,34
194.5,1,0
195.0,0,52
195.5,4,0
196.0,0,83
196.5,12,0
197.0,0,78
197.5,8,0
198.0,0,62
198.5,3,0
199.0,0,43
199.5,3,0
200.0,0,76
200.5,35,0
201.0,0,67
201.5,2,0
202.0,0,53
202.5,5,0
203.0,0,65
203.5,3,0
204.0,0,43
204.5,8,0
205.0,0,73
205.5,4,0
206.0,0,59
206.5,3,0
207.0,0,39
207.5,28,0
208.0,0,39
208.5,6,0
209.0,0,45
209.5,4,0
210.0,0,28
210.5,4,0
211.0,0,77
211.5,1,0
212.0,0,48
212.5,4,0
213.0,0,61
213.5,1,0
214.0,0,61
214.5,17,0
215.0,0,63
215.5,4,0
216.0,0,58
216.5,3,0
217.0,0,42
217.5,3,0
218.0,0,66
218.5,5,0
219.0,0,70
219.5,5,0
220.0,0,29
220.5,10,0
221.0,0,71
221.5,5,0
222.0,0,55
222.5,3,0
223.0,0,31
223.5,5,0
224.0,0,38
224.5,3,0
225.0,0,28
226.0,0,39
226.5,3,0
227.0,0,22
227.5,8,0
228.0,0,70
228.5,7,0
229.0,0,49
229.5,4,0
230.0,0,22
230.5,3,0
231.0,0,47
231.5,4,0
232.0,0,40
232.5,9,0
233.0,0,40
233.5,6,0
234.0,0,44
234.5,3,0
235.0,0,73
235.5,12,0
236.0,0,43
236.5,4,0
237.0,0,39
237.5,2,0
238.0,0,73
238.5,8,0
239.0,0,24
239.5,7,0
240.0,0,17
240.5,3,0
241.0,0,30
241.5,4,0
242.0,0,33
242.5,5,0
243.0,0,25
243.5,4,0
244.0,0,26
244.5,3,0
245.0,0,20
245.5,9,0
246.0,0,27
246.5,5,0
247.0,0,23
247.5,2,0
248.0,0,12
248.5,3,0
249.0,0,15
250.0,0,22
250.5,3,0
251.0,0,5
251.5,5,0
252.0,0,11
252.5,1,0
253.0,0,15
253.5,1,0
254.0,0,16
254.5,4,0
255.0,0,9
255.5,3,0
256.0,0,9
256.5,2,0
257.0,0,4
257.5,1,0
258.0,0,14
258.5,3,0
259.0,0,5
259.5,2,0
260.0,0,9
260.5,2,0
261.0,0,7
261.5,1,0
262.0,0,5
262.5,1,0
263.0,0,1
263.5,2,0
264.0,0,5
264.5,1,0
265.0,0,3
265.5,1,0
266.0,0,4
266.5,1,0
267.0,0,3
267.5,1,0
268.0,0,4
268.5,2,0
269.0,0,8
269.5,2,0
270.0,0,4
270.5,2,0
271.0,0,3
271.5,1,0
272.0,0,1
272.5,1,0
273.0,0,2
273.5,4,0
274.0,0,4
275.0,0,1
275.5,3,0
276.0,0,2
276.5,3,0
277.0,0,3
277.5,1,0
278.0,0,7
279.5,2,0
280.0,0,4
280.5,5,0
281.0,0,2
281.5,5,0
282.0,0,5
283.0,0,2
284.0,0,5
284.5,1,0
285.0,0,1
286.0,0,5
287.0,0,2
287.5,1,0
288.0,0,5
288.5,3,0
289.0,0,2
290.0,0,3
290.5,3,0
291.0,0,3
291.5,1,0
292.0,0,2
292.5,1,0
293.0,0,1
294.0,0,1
296.5,2,0
297.5,4,0
