Base index,HP0.0.4_3#TOP,HP0.0.4_3#BOT
397,4,232
398,11,244
399,31,882
400,14,181
401,11,128
402,15,201
403,14,219
404,10,109
405,22,155
406,14,234
407,17,125
408,6,183
409,12,114
410,8,152
411,3,235
412,9,103
413,12,177
414,11,136
415,13,154
416,9,159
417,12,85
418,8,126
419,13,152
420,6,163
421,6,122
422,7,131
423,5,288
424,16,228
425,11,107
426,3,66
427,6,122
428,4,71
429,4,63
430,11,112
431,8,95
432,18,188
433,4,76
434,7,286
435,12,186
436,6,139
437,7,114
438,8,134
439,2,97
440,4,98
441,7,77
442,4,72
443,4,55
444,5,129
445,9,136
446,6,83
447,5,155
448,14,172
449,6,46
450,0,65
451,4,63
452,16,305
453,3,87
454,9,79
455,58,78
456,8,119
457,9,61
458,11,90
459,20,64
460,9,35
461,4,64
462,4,25
463,13,50
464,9,98
465,4,100
466,1,52
467,4,83
468,3,63
469,5,44
470,10,31
471,0,88
472,3,55
473,7,42
474,0,24
475,6,29
476,2,319
477,7,54
478,2,24
479,1,56
480,6,40
481,4,31
482,5,87
483,5,44
484,6,21
485,8,57
486,16,45
487,6,60
488,3,23
489,1,77
490,1,67
491,1,23
492,5,23
493,1,41
494,3,61
495,2,41
496,11,43
497,1,39
498,2,43
499,0,29
500,4,46
501,4,25
502,0,65
503,0,41
504,0,35
505,3,46
506,3,34
507,8,20
508,1,60
509,0,29
510,1,27
511,2,89
512,0,40
513,3,12
514,10,26
515,4,34
516,2,84
517,2,46
518,5,43
519,1,52
520,0,45
521,2,33
522,4,46
523,5,41
524,2,38
525,6,40
526,1,34
527,6,51
528,3,35
529,3,58
530,2,36
531,2,38
532,3,36
533,4,28
534,6,30
535,5,35
536,3,25
537,2,48
538,2,48
539,1,26
540,0,41
541,1,79
542,3,71
543,1,56
544,0,49
545,0,44
546,0,34
547,2,61
548,0,18
549,0,35
550,2,36
551,9,53
552,2,39
553,2,44
554,10,35
555,1,26
556,1,35
557,1,32
558,1,27
559,1,34
560,5,29
561,2,63
562,2,75
563,1,27
564,15,37
565,0,67
566,0,61
567,2,30
568,5,64
569,1,28
570,0,51
571,4,57
572,4,22
573,1,24
574,2,29
575,1,17
576,0,71
577,3,29
578,4,44
579,4,42
580,0,63
581,3,44
582,2,33
583,3,73
584,3,54
585,3,28
586,1,64
587,3,42
588,1,37
589,0,25
590,1,31
591,4,29
592,1,25
593,2,40
594,0,22
595,1,13
596,0,25
597,2,40
598,3,35
599,1,30
600,2,56
601,1,40
602,1,15
603,3,41
604,0,17
605,2,16
606,5,29
607,0,18
608,0,24
609,1,27
610,0,10
611,2,13
612,7,7
613,2,12
614,2,18
615,0,10
616,0,7
617,2,9
618,0,6
619,5,13
620,2,4
621,0,6
622,3,6
623,1,7
624,4,3
625,0,1
626,3,3
627,1,2
629,1,4
630,0,2
631,2,2
632,0,1
633,1,4
634,1,7
635,1,4
636,4,3
637,1,3
638,1,0
639,1,9
640,0,3
641,1,2
642,1,4
643,1,5
644,0,2
645,3,1
646,0,4
647,0,2
648,1,0
649,0,2
650,1,3
651,0,5
652,1,0
653,0,1
654,2,3
655,0,3
656,0,1
657,2,0
658,0,2
662,1,0
663,1,0
