Base index shifted,HP0.0.4#TOP#AVERAGE,HP0.0.4#TOP#STD,HP0.0.4#BOT#AVERAGE,HP0.0.4#BOT#STD
15.5,0.006608950926441955,0.0019010783028692406,0.016527527535161422,0.0008444193210126788
16.5,0.01006383941608302,0.0009105398121080436,0.00849460656749272,0.0007146856407283482
17.5,0.008099974273972587,0.0012011408054132834,0.015866553760127283,0.0027191051525996724
18.5,0.006637573959519888,0.0009378870419751963,0.010609200580542998,0.0030111113322560576
19.5,0.008339763355844852,0.0005329255567468513,0.014753368384488336,0.0004987331207194619
20.5,0.013210354159272597,0.0013629083271880214,0.007283011100589348,0.001110191801724976
21.5,0.007385782883525891,0.0013033961690576217,0.012368254910766664,0.0007799754121268643
22.5,0.004991018444768094,0.00027397772401164085,0.009235995291411489,0.0013453443485845623
23.5,0.006768768311661361,0.0009041892189989845,0.006759876293941522,0.0013323846154866992
24.5,0.00476881860621108,0.0011967612171140854,0.006664827277398305,0.0005961103424917055
25.5,0.007492577662437698,0.001442959175314847,0.007597561508562307,0.0006506674979222713
26.5,0.003973150289391302,0.00113098810535711,0.007307969117653695,0.0009686162692931478
27.5,0.0030864301675434997,0.0016216508501005033,0.0060613566989853596,0.00041624204812309404
28.5,0.005025926615499253,0.0015221203442858584,0.0064438376589457036,0.0007986311624759401
29.5,0.013241988028539537,0.003924339274674548,0.005525377155020496,0.000539852129152051
30.5,0.00484596723291122,0.0005689791575584251,0.005683247811967043,0.0003590915768108186
31.5,0.004632107359188266,0.0014604426174158942,0.019527033414998316,0.0007211648696828024
32.5,0.005460499774534276,0.0015483526836189577,0.004403548891787578,0.00038485807889344643
33.5,0.004147208655712051,0.0008291588292386312,0.0032633285267421298,0.0004141619567750892
34.5,0.0031564891827679563,0.0011922805203500983,0.005830771901419672,0.001249959867493745
35.5,0.00786326313841489,0.001672122488142018,0.00515444929856637,0.0003031110220382784
36.5,0.004595042758389382,0.0005340867164168047,0.0033128702103189345,0.0007962956816679849
37.5,0.005999370242702137,0.0010842853673814776,0.004657172020997496,0.0010852701526809672
38.5,0.003428108489056815,0.0016703374276315218,0.004740883396118889,0.0004327950367692689
39.5,0.003670351959033349,0.00040908836000264857,0.0031986351454757886,0.0005404662330132122
40.5,0.0032759367866492697,0.0011596861673630878,0.00471020026642651,0.0005996540780226268
41.5,0.003216672124363142,0.0019837092632528836,0.0026683155379442327,0.00033055982638071604
42.5,0.002591972024949837,0.0007684079168481457,0.0039061148734215595,0.0005350630575995357
43.5,0.004434558733284982,0.0008310238225531193,0.005413306847595079,0.00041850643931405916
44.5,0.0028277616442606937,0.000742256278898431,0.0029973572737034214,0.000698845351597372
45.5,0.005242283959001176,0.0013594255826879609,0.004122062367237591,0.00021676070265664191
46.5,0.003995064595441709,0.0012085366805811286,0.003214553315513426,0.0002033666551917972
47.5,0.0033116803102778746,0.0007229167779747504,0.0037210810434531454,0.00029779395553277527
48.5,0.002411416726288712,0.0006358624042809792,0.0036405465189092105,0.00013295200057948623
49.5,0.0036752883773790925,0.0005946816007484945,0.002507919237035269,0.000634324945796655
