Base index shifted,HP0.4.4_2#TOP,HP0.4.4_2#BOT
-130.5,35,43
-129.5,63,19
-128.5,31,65
-127.5,16,45
-126.5,43,55
-125.5,43,42
-124.5,49,33
-123.5,36,44
-122.5,43,47
-121.5,56,69
-120.5,33,150
-119.5,41,60
-118.5,35,37
-117.5,42,54
-116.5,53,44
-115.5,46,30
-114.5,45,53
-113.5,33,18
-112.5,52,36
-111.5,70,22
-110.5,45,102
-109.5,36,26
-108.5,56,24
-107.5,20,53
-106.5,70,34
-105.5,41,39
-104.5,19,36
-103.5,21,29
-102.5,45,60
-101.5,37,47
-100.5,61,42
-99.5,35,23
-98.5,53,47
-97.5,50,93
-96.5,20,35
-95.5,29,39
-94.5,18,36
-93.5,47,39
-92.5,44,44
-91.5,71,28
-90.5,44,37
-89.5,26,91
-88.5,40,79
-87.5,64,26
-86.5,28,39
-85.5,35,32
-84.5,32,40
-83.5,35,35
-82.5,61,39
-81.5,24,35
-80.5,16,51
-79.5,40,88
-78.5,10,47
-77.5,11,31
-76.5,16,37
-75.5,33,55
-74.5,14,14
-73.5,16,54
-72.5,16,30
-71.5,19,8
-70.5,21,14
-69.5,20,25
-68.5,24,15
-67.5,26,10
-66.5,26,29
-65.5,8,26
-64.5,29,22
-63.5,23,11
-62.5,13,16
-61.5,9,21
-60.5,33,20
-59.5,14,16
-58.5,57,12
-57.5,23,8
-56.5,17,27
-55.5,35,28
-54.5,46,32
-53.5,28,17
-52.5,14,40
-51.5,14,35
-50.5,29,30
-49.5,10,48
-48.5,23,37
-47.5,24,13
-46.5,13,18
-45.5,36,22
-44.5,21,71
-43.5,48,48
-42.5,29,21
-41.5,24,27
-40.5,26,50
-39.5,36,14
-38.5,33,33
-37.5,26,29
-36.5,26,69
-35.5,43,50
-34.5,25,38
-33.5,29,16
-32.5,908,37
-31.5,89,65
-30.5,43,1583
-29.5,94,150
-28.5,81,66
-27.5,39,103
-26.5,132,97
-25.5,75,88
-24.5,118,62
-23.5,101,127
-22.5,73,119
-21.5,86,94
-20.5,92,165
-19.5,78,165
-18.5,96,99
-17.5,103,73
-16.5,157,95
-15.5,152,239
-14.5,225,181
-13.5,225,142
-12.5,286,132
-11.5,332,270
-10.5,455,138
-9.5,382,243
-8.5,664,243
-7.5,496,269
-6.5,689,679
-5.5,598,657
-4.5,508,872
-3.5,817,1220
-2.5,712,1668
-1.5,737,2853
-0.5,692,3112
0.5,753,3009
1.5,874,2838
2.5,1305,1781
3.5,953,1394
4.5,1812,774
5.5,1377,577
6.5,1637,302
7.5,1184,287
8.5,1590,633
9.5,1184,321
10.5,991,154
11.5,1056,431
12.5,726,136
13.5,860,222
14.5,657,401
15.5,501,241
16.5,378,92
17.5,340,351
18.5,544,228
19.5,415,262
20.5,574,150
21.5,391,222
22.5,267,145
23.5,351,111
24.5,431,103
25.5,283,139
26.5,167,157
27.5,236,103
28.5,207,142
29.5,305,136
30.5,188,167
31.5,158,670
32.5,236,96
33.5,586,72
34.5,192,177
35.5,219,148
36.5,235,102
37.5,163,179
38.5,146,101
39.5,402,69
40.5,175,137
41.5,267,61
42.5,212,106
43.5,131,164
44.5,160,80
45.5,174,94
46.5,113,77
47.5,168,116
48.5,148,102
49.5,238,75
50.5,147,68
51.5,89,106
52.5,102,150
53.5,189,68
54.5,105,80
55.5,84,281
56.5,117,196
57.5,106,97
58.5,200,64
59.5,94,85
60.5,79,101
61.5,202,84
62.5,74,111
63.5,82,82
64.5,85,200
65.5,227,73
66.5,245,254
67.5,108,164
68.5,61,155
69.5,162,108
70.5,144,111
71.5,118,106
72.5,100,114
73.5,83,135
74.5,93,93
75.5,134,79
76.5,87,246
77.5,97,133
78.5,158,103
79.5,179,219
80.5,117,217
81.5,135,87
82.5,263,78
83.5,80,79
84.5,87,357
85.5,105,122
86.5,152,121
87.5,109,115
88.5,64,171
89.5,421,83
90.5,128,118
91.5,79,117
92.5,185,73
93.5,273,95
94.5,89,105
95.5,84,94
96.5,78,173
97.5,81,175
98.5,249,110
99.5,100,163
100.5,51,118
101.5,135,109
102.5,62,100
103.5,62,123
104.5,90,121
105.5,86,141
106.5,61,55
107.5,99,88
108.5,65,589
109.5,118,121
110.5,63,72
111.5,170,103
112.5,70,70
113.5,45,78
114.5,85,159
115.5,58,84
116.5,66,60
117.5,58,159
118.5,62,115
119.5,97,96
120.5,104,56
121.5,79,100
122.5,28,84
123.5,60,40
124.5,40,37
125.5,47,106
126.5,72,93
127.5,57,65
128.5,43,101
129.5,43,83
130.5,213,51
131.5,59,53
132.5,47,96
133.5,41,46
134.5,64,76
135.5,49,67
136.5,84,38
137.5,59,48
138.5,20,65
139.5,72,58
140.5,24,87
141.5,95,40
142.5,33,57
143.5,37,148
144.5,46,76
145.5,49,26
146.5,54,51
147.5,31,50
148.5,189,123
149.5,73,61
150.5,39,88
151.5,128,93
152.5,100,90
153.5,41,76
154.5,40,53
155.5,57,92
156.5,103,100
157.5,76,47
158.5,91,46
159.5,75,123
160.5,49,58
161.5,111,66
162.5,55,74
163.5,73,54
164.5,48,41
165.5,41,39
166.5,85,56
167.5,159,47
168.5,44,33
169.5,30,74
170.5,99,69
171.5,78,45
172.5,57,62
173.5,45,87
174.5,49,113
175.5,41,96
176.5,40,71
177.5,68,62
178.5,98,58
179.5,46,101
180.5,55,30
181.5,102,46
182.5,84,75
183.5,90,98
184.5,51,73
185.5,128,55
186.5,61,65
187.5,42,40
188.5,271,68
189.5,58,67
190.5,28,52
191.5,101,81
192.5,57,50
193.5,48,139
194.5,95,84
195.5,39,56
196.5,45,48
197.5,51,86
198.5,232,60
199.5,48,53
200.5,42,84
201.5,44,49
202.5,114,115
203.5,37,91
204.5,43,46
205.5,189,40
206.5,64,53
207.5,31,52
208.5,98,120
209.5,33,47
210.5,30,97
211.5,30,77
212.5,159,68
213.5,73,62
214.5,26,59
215.5,58,123
216.5,40,71
217.5,36,49
218.5,42,115
219.5,44,56
220.5,52,56
221.5,43,36
222.5,17,46
223.5,25,45
224.5,28,34
225.5,110,80
226.5,40,64
227.5,28,36
228.5,45,42
229.5,31,59
230.5,47,40
231.5,100,64
232.5,63,119
233.5,87,51
234.5,41,55
235.5,36,106
236.5,88,43
237.5,76,24
238.5,42,62
239.5,58,36
240.5,96,49
241.5,37,46
242.5,40,52
243.5,39,67
244.5,28,29
245.5,27,33
246.5,72,75
247.5,28,39
248.5,43,32
249.5,37,38
250.5,32,47
251.5,47,43
252.5,21,19
253.5,52,31
254.5,19,19
255.5,21,57
256.5,37,28
257.5,53,40
258.5,32,36
259.5,11,34
260.5,22,18
261.5,18,44
262.5,12,31
263.5,12,39
264.5,16,32
265.5,29,24
266.5,15,106
267.5,23,41
268.5,13,33
269.5,14,26
270.5,19,40
271.5,57,74
272.5,13,37
273.5,26,23
274.5,33,22
275.5,13,24
276.5,14,20
277.5,17,45
278.5,24,21
279.5,33,48
280.5,4,23
281.5,13,25
282.5,13,28
283.5,16,34
284.5,6,18
285.5,27,19
286.5,20,12
287.5,9,38
288.5,32,9
289.5,5,17
290.5,14,8
291.5,6,7
292.5,15,0
293.5,12,0
294.5,3,0
295.5,16,0
296.5,12,0
297.5,5,0
