Base index shifted,HP0.6.4_3#TOP,HP0.6.4_3#BOT
-244.5,27,6
-243.5,14,8
-242.5,17,13
-241.5,25,6
-240.5,30,9
-239.5,32,8
-238.5,22,6
-237.5,84,9
-236.5,41,16
-235.5,32,11
-234.5,29,3
-233.5,40,7
-232.5,33,11
-231.5,32,9
-230.5,33,18
-229.5,23,8
-228.5,28,5
-227.5,32,7
-226.5,40,11
-225.5,39,5
-224.5,38,6
-223.5,22,10
-222.5,28,15
-221.5,33,10
-220.5,43,6
-219.5,43,9
-218.5,33,7
-217.5,48,11
-216.5,41,13
-215.5,42,8
-214.5,61,4
-213.5,57,16
-212.5,53,2
-211.5,30,11
-210.5,34,14
-209.5,41,6
-208.5,31,12
-207.5,42,11
-206.5,27,13
-205.5,34,8
-204.5,45,17
-203.5,37,26
-202.5,18,8
-201.5,27,9
-200.5,27,14
-199.5,34,7
-198.5,35,7
-197.5,28,11
-196.5,35,4
-195.5,51,13
-194.5,37,13
-193.5,28,16
-192.5,28,4
-191.5,39,6
-190.5,51,5
-189.5,42,8
-188.5,44,7
-187.5,16,3
-186.5,33,4
-185.5,21,20
-184.5,29,15
-183.5,21,18
-182.5,34,3
-181.5,24,6
-180.5,17,8
-179.5,55,4
-178.5,15,18
-177.5,32,6
-176.5,27,15
-175.5,26,5
-174.5,32,4
-173.5,32,19
-172.5,32,8
-171.5,20,8
-170.5,8,10
-169.5,14,6
-168.5,26,7
-167.5,15,10
-166.5,28,12
-165.5,23,8
-164.5,19,4
-163.5,34,5
-162.5,34,8
-161.5,32,11
-160.5,18,10
-159.5,27,7
-158.5,26,13
-157.5,11,5
-156.5,13,6
-155.5,12,2
-154.5,23,8
-153.5,16,14
-152.5,3,9
-151.5,11,10
-150.5,7,8
-149.5,9,5
-148.5,27,6
-147.5,10,11
-146.5,16,4
-145.5,5,12
-144.5,15,5
-143.5,8,9
-142.5,5,18
-141.5,10,7
-140.5,3,5
-139.5,9,11
-138.5,9,9
-137.5,11,5
-136.5,6,4
-135.5,8,2
-134.5,6,12
-133.5,20,12
-132.5,16,12
-131.5,9,10
-130.5,7,4
-129.5,4,4
-128.5,11,10
-127.5,13,7
-126.5,11,7
-125.5,7,7
-124.5,11,7
-123.5,5,10
-122.5,5,12
-121.5,6,19
-120.5,8,16
-119.5,6,17
-118.5,8,6
-117.5,11,13
-116.5,7,3
-115.5,5,5
-114.5,5,11
-113.5,5,5
-112.5,5,3
-111.5,8,4
-110.5,8,22
-109.5,1,5
-108.5,8,5
-107.5,3,10
-106.5,4,7
-105.5,7,10
-104.5,11,6
-103.5,4,7
-102.5,7,12
-101.5,3,3
-100.5,9,9
-99.5,8,7
-98.5,3,7
-97.5,3,19
-96.5,8,5
-95.5,12,8
-94.5,2,12
-93.5,12,7
-92.5,5,11
-91.5,6,2
-90.5,7,3
-89.5,3,15
-88.5,2,16
-87.5,1,3
-86.5,5,2
-85.5,5,7
-84.5,6,8
-83.5,0,9
-82.5,2,12
-81.5,8,9
-80.5,0,18
-79.5,2,28
-78.5,3,13
-77.5,3,7
-76.5,0,12
-75.5,2,13
-74.5,3,6
-73.5,3,18
-72.5,0,14
-71.5,0,5
-70.5,1,20
-69.5,4,9
-68.5,3,11
-67.5,1,8
-66.5,2,12
-65.5,2,18
-64.5,3,14
-63.5,1,4
-62.5,3,14
-61.5,4,14
-60.5,3,19
-59.5,2,14
-58.5,2,17
-57.5,1,13
-56.5,3,14
-55.5,4,19
-54.5,2,17
-53.5,2,5
-52.5,2,28
-51.5,4,30
-50.5,1,10
-49.5,5,40
-48.5,1,32
-47.5,2,14
-46.5,1,15
-45.5,6,15
-44.5,0,55
-43.5,5,24
-42.5,5,18
-41.5,2,24
-40.5,2,48
-39.5,5,19
-38.5,3,26
-37.5,2,25
-36.5,1,49
-35.5,3,32
-34.5,97,25
-33.5,7,19
-32.5,5,32
-31.5,11,47
-30.5,12,1155
-29.5,0,117
-28.5,17,49
-27.5,12,128
-26.5,31,64
-25.5,9,91
-24.5,5,77
-23.5,12,124
-22.5,13,182
-21.5,10,98
-20.5,6,204
-19.5,11,236
-18.5,19,128
-17.5,12,100
-16.5,26,93
-15.5,23,280
-14.5,38,207
-13.5,41,178
-12.5,48,164
-11.5,36,363
-10.5,62,173
-9.5,50,294
-8.5,80,309
-7.5,69,320
-6.5,65,962
-5.5,115,834
-4.5,72,1170
-3.5,132,1632
-2.5,116,2409
-1.5,98,5099
-0.5,97,6470
0.5,111,6041
1.5,104,5199
2.5,141,2890
3.5,98,1954
4.5,199,1037
5.5,119,761
6.5,259,442
7.5,199,379
8.5,245,627
9.5,171,409
10.5,219,199
11.5,175,513
12.5,155,198
13.5,154,290
14.5,92,453
15.5,120,299
16.5,104,132
17.5,85,411
18.5,50,296
19.5,58,390
20.5,77,179
21.5,87,316
22.5,68,218
23.5,64,158
24.5,42,126
25.5,46,194
26.5,75,253
27.5,42,135
28.5,29,193
29.5,30,199
30.5,28,242
31.5,37,843
32.5,11,156
33.5,13,117
34.5,35,249
35.5,164,194
36.5,33,102
37.5,22,203
38.5,34,192
39.5,16,108
40.5,11,217
41.5,36,96
42.5,20,179
43.5,30,228
44.5,22,115
45.5,18,187
46.5,15,127
47.5,17,156
48.5,18,167
49.5,31,88
50.5,15,111
51.5,34,136
52.5,23,227
53.5,6,92
54.5,16,131
55.5,14,358
56.5,13,251
57.5,9,142
58.5,20,88
59.5,18,119
60.5,25,130
61.5,5,101
62.5,11,161
63.5,20,160
64.5,7,306
65.5,10,128
66.5,17,337
67.5,14,263
68.5,30,179
69.5,26,174
70.5,14,185
71.5,20,146
72.5,7,158
73.5,12,113
74.5,6,131
75.5,15,125
76.5,4,216
77.5,18,173
78.5,11,141
79.5,13,227
80.5,21,265
81.5,20,97
82.5,13,89
83.5,12,102
84.5,24,270
85.5,11,110
86.5,7,117
87.5,13,129
88.5,18,218
89.5,11,108
90.5,14,148
91.5,85,104
92.5,16,70
93.5,12,82
94.5,23,96
95.5,40,88
96.5,13,153
97.5,5,181
98.5,11,117
99.5,14,133
100.5,21,119
101.5,7,111
102.5,4,73
103.5,16,115
104.5,10,104
105.5,14,111
106.5,21,75
107.5,13,85
108.5,13,390
109.5,17,112
110.5,9,63
111.5,22,160
112.5,3,87
113.5,17,99
114.5,12,165
115.5,7,91
116.5,12,84
117.5,4,113
118.5,17,107
119.5,9,123
120.5,10,89
121.5,12,132
122.5,35,123
123.5,21,56
124.5,11,58
125.5,11,135
126.5,4,171
127.5,9,110
128.5,12,115
129.5,5,126
130.5,7,126
131.5,8,99
132.5,24,159
133.5,11,92
134.5,11,156
135.5,5,107
136.5,9,78
137.5,10,100
138.5,10,107
139.5,8,80
140.5,5,140
141.5,13,90
142.5,7,126
143.5,19,209
144.5,6,142
145.5,8,80
146.5,6,121
147.5,9,124
148.5,8,212
149.5,5,145
150.5,18,142
151.5,8,131
152.5,8,149
153.5,15,103
154.5,17,141
155.5,6,233
156.5,3,132
157.5,14,159
158.5,19,168
159.5,8,187
160.5,17,153
161.5,16,213
162.5,13,167
163.5,16,144
164.5,12,103
165.5,14,103
166.5,10,149
167.5,14,127
168.5,12,128
169.5,14,156
170.5,7,166
171.5,6,89
172.5,20,147
173.5,10,220
174.5,12,189
175.5,5,180
176.5,10,149
177.5,9,163
178.5,13,108
179.5,8,198
180.5,14,69
181.5,10,107
182.5,13,143
183.5,22,171
184.5,9,191
185.5,15,162
186.5,9,114
187.5,20,118
188.5,11,153
189.5,13,141
190.5,27,76
191.5,9,114
192.5,8,114
193.5,8,126
194.5,9,167
195.5,9,145
196.5,17,136
197.5,4,176
198.5,1,185
199.5,9,99
200.5,39,160
201.5,2,90
202.5,8,97
203.5,5,180
204.5,17,100
205.5,10,85
206.5,4,105
207.5,17,111
208.5,7,165
209.5,9,84
210.5,21,103
211.5,2,110
212.5,5,179
213.5,11,142
214.5,16,123
215.5,15,108
216.5,7,140
217.5,8,66
218.5,8,130
219.5,6,119
220.5,9,93
221.5,4,71
222.5,15,95
223.5,5,63
224.5,5,62
225.5,8,112
226.5,5,90
227.5,18,61
228.5,13,91
229.5,7,94
230.5,4,118
231.5,6,98
232.5,8,94
233.5,8,109
234.5,7,71
235.5,12,100
236.5,4,45
237.5,9,35
238.5,8,94
239.5,7,78
240.5,17,63
241.5,5,62
242.5,14,52
243.5,6,63
244.5,10,50
245.5,15,41
246.5,6,52
247.5,2,57
248.5,6,30
249.5,3,33
250.5,2,44
251.5,7,39
252.5,5,22
253.5,4,16
254.5,0,14
255.5,8,40
256.5,5,21
257.5,6,13
258.5,6,13
259.5,7,20
260.5,12,7
261.5,3,19
262.5,6,5
263.5,1,11
264.5,3,10
265.5,1,9
266.5,0,14
267.5,3,17
268.5,3,10
269.5,4,9
270.5,0,6
271.5,1,10
272.5,0,15
273.5,8,11
274.5,2,8
275.5,1,9
276.5,3,6
277.5,2,9
278.5,0,5
279.5,3,14
280.5,4,5
281.5,5,4
282.5,0,6
283.5,2,4
284.5,2,4
285.5,1,3
286.5,1,7
287.5,1,9
288.5,3,5
289.5,0,5
290.5,4,3
291.5,2,1
292.5,1,0
295.5,3,0
297.5,3,0
298.5,3,0
299.5,1,0
