Base index,HP4.6.4_3#TOP,HP4.6.4_3#BOT
402,252,251
403,233,879
404,137,201
405,196,140
406,160,258
407,198,243
408,122,190
409,98,300
410,162,229
411,1572,126
412,252,246
413,113,139
414,176,231
415,99,259
416,110,178
417,270,198
418,118,166
419,162,216
420,116,216
421,87,137
422,78,145
423,79,152
424,71,263
425,107,127
426,67,162
427,115,397
428,116,251
429,43,158
430,86,112
431,84,109
432,52,138
433,38,113
434,53,179
435,48,140
436,90,244
437,35,107
438,47,273
439,70,207
440,28,152
441,30,148
442,31,129
443,66,102
444,66,124
445,43,133
446,30,107
447,59,106
448,38,225
449,33,146
450,27,110
451,17,193
452,22,177
453,28,76
454,14,64
455,29,73
456,38,285
457,45,99
458,20,77
459,25,110
460,57,150
461,22,82
462,18,106
463,21,73
464,39,71
465,27,85
466,19,81
467,88,91
468,33,118
469,23,149
470,49,101
471,58,129
472,26,119
473,19,105
474,14,95
475,28,134
476,56,110
477,19,124
478,18,77
479,43,78
480,17,427
481,22,95
482,32,79
483,28,102
484,22,93
485,23,104
486,18,146
487,41,84
488,33,73
489,56,155
490,22,94
491,27,127
492,30,123
493,28,158
494,30,140
495,29,81
496,30,88
497,29,118
498,60,153
499,28,106
500,17,134
501,34,135
502,24,96
503,23,90
504,30,141
505,25,91
506,27,158
507,26,114
508,77,113
509,18,113
510,33,131
511,28,92
512,32,156
513,33,101
514,35,128
515,35,225
516,24,131
517,49,106
518,25,118
519,38,149
520,31,199
521,27,141
522,30,143
523,29,154
524,33,136
525,20,137
526,91,139
527,57,219
528,27,170
529,65,147
530,54,177
531,41,208
532,33,115
533,40,154
534,62,160
535,45,119
536,65,131
537,39,119
538,54,138
539,87,130
540,54,135
541,57,154
542,49,155
543,54,123
544,65,125
545,71,180
546,41,204
547,42,181
548,60,155
549,52,133
550,40,131
551,55,189
552,42,85
553,44,115
554,44,160
555,41,192
556,64,156
557,50,163
558,41,125
559,79,112
560,53,141
561,65,165
562,91,143
563,83,132
564,65,146
565,36,194
566,124,194
567,39,110
568,40,138
569,64,148
570,56,181
571,53,125
572,58,160
573,39,106
574,34,173
575,42,165
576,94,139
577,45,130
578,37,118
579,38,105
580,58,194
581,39,133
582,26,135
583,99,151
584,49,145
585,31,154
586,48,126
587,32,155
588,19,128
589,31,77
590,60,162
591,44,130
592,37,97
593,46,91
594,49,92
595,25,94
596,34,65
597,30,137
598,38,115
599,44,74
600,27,98
601,35,128
602,25,110
603,66,121
604,44,166
605,47,132
606,44,97
607,31,144
608,39,64
609,68,45
610,46,110
611,75,108
612,20,98
613,30,117
614,43,91
615,47,104
616,44,74
617,41,60
618,57,99
619,35,122
620,30,68
621,37,85
622,31,84
623,26,92
624,43,66
625,18,71
626,17,41
627,37,118
628,15,64
629,20,75
630,17,41
631,24,100
632,15,46
633,30,60
634,30,44
635,22,61
636,21,60
637,8,46
638,14,98
639,10,73
640,14,60
641,15,44
642,3,47
643,19,95
644,16,56
645,11,39
646,9,54
647,11,43
648,5,43
649,11,55
650,3,32
651,7,57
652,9,37
653,3,50
654,4,57
655,7,50
656,5,45
657,8,27
658,3,27
659,6,29
660,2,13
661,4,17
662,7,24
663,3,16
664,7,0
665,3,0
666,4,0
667,2,0
668,3,0
669,2,0
670,3,0
671,2,0
672,3,0
673,3,0
674,3,0
675,2,0
