Base index shifted,HP4.6.4_3#TOP,HP4.6.4_3#BOT
3.5,1052,1821
4.5,1902,950
5.5,1247,856
6.5,2069,546
7.5,1632,467
8.5,1577,256
9.5,1230,255
10.5,1280,517
11.5,977,311
12.5,686,188
13.5,819,382
14.5,489,170
15.5,670,246
16.5,534,382
17.5,430,283
18.5,297,131
19.5,262,368
20.5,364,293
21.5,300,334
22.5,372,189
23.5,299,328
24.5,178,273
25.5,316,204
26.5,252,181
27.5,233,227
28.5,137,290
29.5,196,195
30.5,160,240
31.5,198,227
32.5,122,251
33.5,98,879
34.5,162,201
35.5,1572,140
36.5,252,258
37.5,113,243
38.5,176,190
39.5,99,300
40.5,110,229
41.5,270,126
42.5,118,246
43.5,162,139
44.5,116,231
45.5,87,259
46.5,78,178
47.5,79,198
48.5,71,166
49.5,107,216
50.5,67,216
51.5,115,137
52.5,116,145
53.5,43,152
54.5,86,263
55.5,84,127
56.5,52,162
57.5,38,397
58.5,53,251
59.5,48,158
60.5,90,112
61.5,35,109
62.5,47,138
63.5,70,113
64.5,28,179
65.5,30,140
66.5,31,244
67.5,66,107
68.5,66,273
69.5,43,207
70.5,30,152
71.5,59,148
72.5,38,129
73.5,33,102
74.5,27,124
75.5,17,133
76.5,22,107
77.5,28,106
78.5,14,225
79.5,29,146
80.5,38,110
81.5,45,193
82.5,20,177
83.5,25,76
84.5,57,64
85.5,22,73
86.5,18,285
87.5,21,99
88.5,39,77
89.5,27,110
90.5,19,150
91.5,88,82
92.5,33,106
93.5,23,73
94.5,49,71
95.5,58,85
96.5,26,81
97.5,19,91
98.5,14,118
99.5,28,149
100.5,56,101
101.5,19,129
102.5,18,119
103.5,43,105
104.5,17,95
105.5,22,134
106.5,32,110
107.5,28,124
108.5,22,77
109.5,23,78
110.5,18,427
111.5,41,95
112.5,33,79
113.5,56,102
114.5,22,93
115.5,27,104
116.5,30,146
117.5,28,84
118.5,30,73
119.5,29,155
120.5,30,94
121.5,29,127
122.5,60,123
123.5,28,158
124.5,17,140
125.5,34,81
126.5,24,88
127.5,23,118
128.5,30,153
129.5,25,106
130.5,27,134
131.5,26,135
132.5,77,96
133.5,18,90
134.5,33,141
135.5,28,91
136.5,32,158
137.5,33,114
138.5,35,113
139.5,35,113
140.5,24,131
141.5,49,92
142.5,25,156
143.5,38,101
144.5,31,128
145.5,27,225
146.5,30,131
147.5,29,106
148.5,33,118
149.5,20,149
150.5,91,199
151.5,57,141
152.5,27,143
153.5,65,154
154.5,54,136
155.5,41,137
156.5,33,139
157.5,40,219
158.5,62,170
159.5,45,147
160.5,65,177
161.5,39,208
162.5,54,115
163.5,87,154
164.5,54,160
165.5,57,119
166.5,49,131
167.5,54,119
168.5,65,138
169.5,71,130
170.5,41,135
171.5,42,154
172.5,60,155
173.5,52,123
174.5,40,125
175.5,55,180
176.5,42,204
177.5,44,181
178.5,44,155
179.5,41,133
180.5,64,131
181.5,50,189
182.5,41,85
183.5,79,115
184.5,53,160
185.5,65,192
186.5,91,156
187.5,83,163
188.5,65,125
189.5,36,112
190.5,124,141
191.5,39,165
192.5,40,143
193.5,64,132
194.5,56,146
195.5,53,194
196.5,58,194
197.5,39,110
198.5,34,138
199.5,42,148
200.5,94,181
201.5,45,125
202.5,37,160
203.5,38,106
204.5,58,173
205.5,39,165
206.5,26,139
207.5,99,130
208.5,49,118
209.5,31,105
210.5,48,194
211.5,32,133
212.5,19,135
213.5,31,151
214.5,60,145
215.5,44,154
216.5,37,126
217.5,46,155
218.5,49,128
219.5,25,77
220.5,34,162
221.5,30,130
222.5,38,97
223.5,44,91
224.5,27,92
225.5,35,94
226.5,25,65
227.5,66,137
228.5,44,115
229.5,47,74
230.5,44,98
231.5,31,128
232.5,39,110
233.5,68,121
234.5,46,166
235.5,75,132
236.5,20,97
237.5,30,144
238.5,43,64
239.5,47,45
240.5,44,110
241.5,41,108
242.5,57,98
243.5,35,117
244.5,30,91
245.5,37,104
246.5,31,74
247.5,26,60
248.5,43,99
249.5,18,122
250.5,17,68
251.5,37,85
252.5,15,84
253.5,20,92
254.5,17,66
255.5,24,71
256.5,15,41
257.5,30,118
258.5,30,64
259.5,22,75
260.5,21,41
261.5,8,100
262.5,14,46
263.5,10,60
264.5,14,44
265.5,15,61
266.5,3,60
267.5,19,46
268.5,16,98
269.5,11,73
270.5,9,60
271.5,11,44
272.5,5,47
273.5,11,95
274.5,3,56
275.5,7,39
276.5,9,54
277.5,3,43
278.5,4,43
279.5,7,55
280.5,5,32
281.5,8,57
282.5,3,37
283.5,6,50
284.5,2,57
285.5,4,50
286.5,7,45
287.5,3,27
288.5,7,27
289.5,3,29
290.5,4,13
291.5,2,17
292.5,3,24
293.5,2,16
294.5,3,0
295.5,2,0
296.5,3,0
297.5,3,0
298.5,3,0
299.5,2,0
