Base index shifted,HP0.4.4_1#TOP,HP0.4.4_1#BOT
169.5,3,77
170.5,8,79
171.5,9,37
172.5,7,72
173.5,2,126
174.5,2,151
175.5,4,115
176.5,2,91
177.5,8,77
178.5,3,65
179.5,3,121
180.5,7,25
181.5,16,59
182.5,5,72
183.5,5,114
184.5,4,77
185.5,11,78
186.5,9,64
187.5,5,48
188.5,27,92
189.5,10,71
190.5,4,59
191.5,8,75
192.5,8,60
193.5,5,116
194.5,12,98
195.5,2,73
196.5,5,50
197.5,3,97
198.5,37,73
199.5,5,56
200.5,6,86
201.5,5,59
202.5,7,95
203.5,3,93
204.5,3,55
205.5,25,35
206.5,11,55
207.5,6,64
208.5,12,153
209.5,5,61
210.5,4,94
211.5,4,80
212.5,20,69
213.5,8,67
214.5,5,63
215.5,7,111
216.5,4,84
217.5,5,31
218.5,6,122
219.5,4,62
220.5,6,57
221.5,2,35
222.5,4,55
223.5,8,53
224.5,2,32
225.5,17,80
226.5,8,69
227.5,7,36
228.5,4,39
229.5,4,65
230.5,3,50
231.5,18,66
232.5,9,97
233.5,15,45
234.5,4,44
235.5,4,91
236.5,14,21
237.5,7,18
238.5,6,45
239.5,8,20
240.5,16,39
241.5,6,53
242.5,11,23
243.5,3,30
244.5,3,25
245.5,3,22
246.5,10,44
247.5,2,20
248.5,7,4
249.5,3,17
250.5,3,9
251.5,4,19
252.5,1,5
253.5,3,8
254.5,1,4
255.5,2,9
256.5,4,9
257.5,6,8
258.5,2,5
259.5,2,9
260.5,1,3
261.5,3,10
262.5,3,2
263.5,1,5
264.5,2,4
265.5,3,2
266.5,0,13
267.5,1,6
268.5,0,4
269.5,2,4
270.5,1,4
271.5,7,13
272.5,0,5
273.5,1,5
274.5,1,2
275.5,0,2
276.5,0,4
277.5,1,3
278.5,3,2
279.5,3,2
280.5,0,5
281.5,2,2
282.5,1,3
283.5,0,6
284.5,0,6
285.5,1,4
286.5,3,7
287.5,0,3
288.5,2,1
289.5,0,3
290.5,1,1
291.5,0,2
293.5,2,0
294.5,3,0
295.5,1,0
296.5,3,0
297.5,5,0
