Base index shifted,HP5.6.4#TOP#AVERAGE,HP5.6.4#TOP#STD,HP5.6.4#BOT#AVERAGE,HP5.6.4#BOT#STD
-15.5,0.00312483022091592,0.00010162532358585051,0.0,0.0
-15.0,0.0,0.0,0.002949939929709671,2.230091297440305e-05
-14.5,0.003924043164420357,0.0016581791011773934,0.0,0.0
-14.0,0.0,0.0,0.004779684761229485,0.00021383285698044034
-13.5,0.003824272394169779,0.0007170097320299522,0.0,0.0
-13.0,0.0,0.0,0.0026633733954950036,0.0001433530581786732
-12.5,0.00482856588062705,0.0007360469562672358,0.0,0.0
-12.0,0.0,0.0,0.0034779844969276656,0.0001425422579943132
-11.5,0.004345607942535448,0.0003900368875296058,0.0,0.0
-11.0,0.0,0.0,0.0037654790566352477,0.00034486925242872986
-10.5,0.007205323616843566,0.0010482657504020637,0.0,0.0
-10.0,0.0,0.0,0.003774715120989483,0.0005256066091996516
-9.5,0.005886260038139607,0.0005297364112950184,0.0,0.0
-9.0,0.0,0.0,0.008171282132923886,0.0005609864143612144
-8.5,0.011493785762907327,0.0025121178099393447,0.0,0.0
-8.0,0.0,0.0,0.006770321737467002,0.000794714615454577
-7.5,0.01181370427458755,0.001627400664922272,0.0,0.0
-7.0,0.0,0.0,0.00850859846060817,0.0013965769600413928
-6.5,0.014068947361071392,0.002137884757371454,0.0,0.0
-6.0,0.0,0.0,0.011512400357519381,0.0015979224844228932
-5.5,0.02238251000309074,0.00073525797051152,0.0,0.0
-5.0,0.0,0.0,0.01517762980117453,0.0015645603841072707
-4.5,0.015534543970819334,0.000685899792806492,0.0,0.0
-4.0,0.0,0.0,0.02312904823442412,0.002212612098620186
-3.5,0.024038125034976907,0.0008465589011810137,0.0,0.0
-3.0,0.0,0.0,0.03571956739706968,0.0010558603764882033
-2.5,0.020461993667542575,0.0008617403666109892,0.0,0.0
-2.0,0.0,0.0,0.05116960931920343,0.001209942536893051
-1.5,0.01845783218749519,0.0028357320222644495,0.0,0.0
-1.0,0.0,0.0,0.07651796811686828,0.00304555328062329
-0.5,0.019654014514612777,0.0011503244605258476,0.0,0.0
0.0,0.0,0.0,0.10283120490668232,0.005683780604510248
0.5,0.02407654757223655,0.0003863383328624558,0.0,0.0
1.0,0.0,0.0,0.11850349205252028,0.0050801309408951825
1.5,0.029142404608705794,0.001082164739508658,0.0,0.0
2.0,0.0,0.0,0.09450723062806356,0.00287857263958242
2.5,0.03553996152627537,0.0037098354391733672,0.0,0.0
3.0,0.0,0.0,0.07062590723275501,0.0021157048082251504
3.5,0.02805735181706263,0.0010908854015079501,0.0,0.0
4.0,0.0,0.0,0.04408251594925681,0.0011988164778084767
4.5,0.05774101272994962,0.005355633325478469,0.0,0.0
5.0,0.0,0.0,0.020949374553501286,0.0017844966601662648
5.5,0.03402764329434738,0.0005281255754122159,0.0,0.0
6.0,0.0,0.0,0.018743378093526285,0.0015482961227770628
6.5,0.055469725636863434,0.0036193486477660154,0.0,0.0
7.0,0.0,0.0,0.01117659473759145,0.0006868028454615315
7.5,0.04244515576345746,0.002776804850911585,0.0,0.0
8.0,0.0,0.0,0.009416144401552098,0.0009342283733366206
8.5,0.04427223822067996,0.0024894351436354645,0.0,0.0
9.0,0.0,0.0,0.00595836754480503,0.0005098058573059869
9.5,0.03150265594955491,0.0025725313519812444,0.0,0.0
10.0,0.0,0.0,0.005964383878915099,0.0010458060135524277
10.5,0.033951147033020615,0.0021371876829218706,0.0,0.0
11.0,0.0,0.0,0.011630257197989251,0.0010453512398682103
11.5,0.02366051514033097,0.0010288817850886763,0.0,0.0
12.0,0.0,0.0,0.006749701382669939,0.00031595230727953346
12.5,0.020119312698429082,0.002186110595504433,0.0,0.0
13.0,0.0,0.0,0.0035883887507267534,0.00046117725279399153
13.5,0.021750118303577523,0.004057941959278857,0.0,0.0
14.0,0.0,0.0,0.0067468395309734355,0.0007877977060282858
14.5,0.013040694709867346,0.001293862067681611,0.0,0.0
15.0,0.0,0.0,0.0037325645866813444,0.00037079220043663376
15.5,0.0158026350000016,0.0021282746171459024,0.0,0.0
16.0,0.0,0.0,0.004668666391792444,6.68198589125865e-05
16.5,0.013072647152825332,0.00226145588360444,0.0,0.0
17.0,0.0,0.0,0.0062199572419922924,0.0009509397307434872
17.5,0.01028250033443948,0.0010063637659285295,0.0,0.0
18.0,0.0,0.0,0.005013172448793902,0.0001756043843450755
18.5,0.00717898592853409,0.0008793802990457619,0.0,0.0
19.0,0.0,0.0,0.0022452683601556717,0.00035441231821461115
19.5,0.006379683920348486,0.0010049253093000422,0.0,0.0
20.0,0.0,0.0,0.005524455328139175,0.0004597097697531311
20.5,0.009763461690487502,0.000688250136632867,0.0,0.0
21.0,0.0,0.0,0.004438824389615303,0.00039566657982401175
21.5,0.008398360356136484,0.0005406906843944199,0.0,0.0
22.0,0.0,0.0,0.005055171465828123,0.00042995336800111077
22.5,0.010082567421630195,0.0009492050510995832,0.0,0.0
23.0,0.0,0.0,0.0032890392715320804,0.00016619720359838214
23.5,0.009656024907911747,0.0030389936334640363,0.0,0.0
24.0,0.0,0.0,0.004688619205299661,0.0007292079372430436
24.5,0.0051157648850873195,0.0007529172909923052,0.0,0.0
25.0,0.0,0.0,0.003954455010196894,0.0001191991313171008
25.5,0.008646073318400362,0.0007975840670315196,0.0,0.0
26.0,0.0,0.0,0.0030173117159567977,9.24065733642147e-05
26.5,0.009288672792099486,0.000705892319897484,0.0,0.0
27.0,0.0,0.0,0.0025480257300893572,0.00022073512252722663
27.5,0.006986927193333581,0.0007877056276003534,0.0,0.0
28.0,0.0,0.0,0.003789416528090046,0.00021841054817059278
28.5,0.0030970884492993235,0.0004910233430973207,0.0,0.0
29.0,0.0,0.0,0.004461644969873888,0.0001608800471078427
29.5,0.006231491003935965,0.0009288882343833151,0.0,0.0
30.0,0.0,0.0,0.0029392472884594316,0.00016683910243406392
30.5,0.004104106904641851,0.00045527234961750964,0.0,0.0
31.0,0.0,0.0,0.0034314980463876,0.00010702036536880573
31.5,0.005940635938740461,0.0006239147256495858,0.0,0.0
32.0,0.0,0.0,0.0036510272702085186,0.0002134502399014013
32.5,0.0038763072526613526,0.00019341034186816535,0.0,0.0
33.0,0.0,0.0,0.0040421046367764505,0.00015822190030596666
33.5,0.0027207553025359317,0.00034578188423778366,0.0,0.0
34.0,0.0,0.0,0.016622610264115146,0.0014140018991264335
34.5,0.0048882600952016315,0.0011622605843941154,0.0,0.0
35.0,0.0,0.0,0.0028006003751396796,0.00019494819664177233
35.5,0.0664803433758933,0.002620806460078919,0.0,0.0
36.0,0.0,0.0,0.0024746624228433553,0.00031162340565025245
36.5,0.008163838306875136,0.0012733163423812963,0.0,0.0
37.0,0.0,0.0,0.004187556214603974,0.00017486141350017483
37.5,0.003910644875424208,0.0008321011148370245,0.0,0.0
38.0,0.0,0.0,0.0038166292789972955,0.0004682596962868461
38.5,0.004506778529004705,0.0003893218609811152,0.0,0.0
39.0,0.0,0.0,0.002318616303318643,6.535702983637033e-05
39.5,0.002632639738183982,0.0009777020439029746,0.0,0.0
40.0,0.0,0.0,0.004368209470429722,0.00037117117208241874
40.5,0.002185888262797358,0.0006065244110891323,0.0,0.0
41.0,0.0,0.0,0.0029528866404325833,5.891463252195802e-05
41.5,0.007417081630091671,0.0011162284486762567,0.0,0.0
42.0,0.0,0.0,0.0017217039009717466,0.00022073647793404807
42.5,0.003056583039861775,0.00042824364111138585,0.0,0.0
43.0,0.0,0.0,0.003646660625810531,0.00014094662876678937
43.5,0.004434447222743759,0.00039688804378457625,0.0,0.0
44.0,0.0,0.0,0.0019063739612590741,0.00010650496039020444
44.5,0.0035968125312696667,0.0004635196428948324,0.0,0.0
45.0,0.0,0.0,0.0028056352660359683,0.00017000344189456687
45.5,0.0021424879899343604,0.0005022593794093492,0.0,0.0
46.0,0.0,0.0,0.0038012868116601675,0.0003594140820857819
46.5,0.002221585041881758,0.00014854627554167254,0.0,0.0
47.0,0.0,0.0,0.0023912967051917663,0.0004741442341128839
47.5,0.003088749515055544,0.00011984782247398953,0.0,0.0
48.0,0.0,0.0,0.0027650642212880784,0.0001817312412192056
48.5,0.0016730615432156625,0.0007265821097119674,0.0,0.0
49.0,0.0,0.0,0.0022304733502089896,0.0002094220334396861
49.5,0.0036509743996347367,0.0006148316945488136,0.0,0.0
50.0,0.0,0.0,0.0030180634031335726,0.0002816753653242727
