Base index shifted,HP4.0.4_3#TOP,HP4.0.4_3#BOT
-219.5,84,36
-218.5,77,36
-217.5,73,30
-216.5,61,34
-215.5,89,59
-214.5,120,26
-213.5,76,51
-212.5,84,26
-211.5,97,32
-210.5,82,39
-209.5,96,21
-208.5,123,42
-207.5,125,36
-206.5,88,30
-205.5,79,70
-204.5,94,34
-203.5,96,26
-202.5,73,47
-201.5,80,31
-200.5,76,37
-199.5,75,43
-198.5,94,39
-197.5,72,37
-196.5,65,39
-195.5,59,48
-194.5,76,31
-193.5,104,36
-192.5,75,45
-191.5,60,40
-190.5,46,38
-189.5,97,53
-188.5,73,26
-187.5,47,62
-186.5,63,33
-185.5,74,35
-184.5,79,32
-183.5,111,21
-182.5,106,34
-181.5,41,35
-180.5,43,47
-179.5,70,49
-178.5,47,42
-177.5,47,34
-176.5,69,40
-175.5,53,69
-174.5,66,42
-173.5,119,54
-172.5,55,29
-171.5,64,34
-170.5,61,41
-169.5,55,32
-168.5,93,44
-167.5,62,32
-166.5,78,24
-165.5,55,38
-164.5,44,57
-163.5,58,37
-162.5,74,33
-161.5,48,34
-160.5,60,42
-159.5,98,60
-158.5,74,34
-157.5,83,23
-156.5,106,59
-155.5,101,73
-154.5,84,56
-153.5,63,44
-152.5,58,50
-151.5,65,40
-150.5,51,50
-149.5,76,62
-148.5,90,51
-147.5,71,72
-146.5,61,63
-145.5,75,48
-144.5,54,85
-143.5,46,52
-142.5,110,55
-141.5,59,64
-140.5,75,60
-139.5,49,47
-138.5,72,35
-137.5,30,39
-136.5,42,53
-135.5,71,56
-134.5,50,69
-133.5,42,64
-132.5,88,48
-131.5,66,28
-130.5,58,54
-129.5,47,40
-128.5,49,55
-127.5,71,55
-126.5,92,32
-125.5,67,36
-124.5,38,69
-123.5,32,72
-122.5,68,109
-121.5,69,71
-120.5,62,44
-119.5,67,82
-118.5,42,48
-117.5,85,54
-116.5,34,86
-115.5,56,40
-114.5,55,41
-113.5,43,51
-112.5,73,104
-111.5,58,52
-110.5,56,41
-109.5,63,61
-108.5,60,42
-107.5,57,58
-106.5,50,40
-105.5,60,68
-104.5,54,81
-103.5,47,93
-102.5,58,55
-101.5,54,76
-100.5,35,54
-99.5,47,99
-98.5,70,86
-97.5,75,61
-96.5,75,64
-95.5,71,110
-94.5,67,65
-93.5,56,53
-92.5,37,67
-91.5,45,95
-90.5,40,96
-89.5,59,54
-88.5,66,70
-87.5,75,61
-86.5,57,90
-85.5,63,60
-84.5,61,73
-83.5,72,92
-82.5,33,97
-81.5,42,101
-80.5,63,96
-79.5,66,68
-78.5,76,51
-77.5,64,103
-76.5,41,57
-75.5,44,79
-74.5,19,58
-73.5,22,49
-72.5,26,56
-71.5,28,61
-70.5,23,34
-69.5,26,40
-68.5,33,62
-67.5,29,58
-66.5,28,45
-65.5,26,38
-64.5,43,55
-63.5,31,59
-62.5,26,46
-61.5,19,60
-60.5,43,71
-59.5,23,39
-58.5,13,61
-57.5,25,43
-56.5,28,65
-55.5,40,77
-54.5,38,49
-53.5,33,72
-52.5,45,78
-51.5,36,63
-50.5,34,71
-49.5,40,36
-48.5,13,60
-47.5,22,60
-46.5,50,76
-45.5,22,69
-44.5,32,76
-43.5,27,89
-42.5,32,77
-41.5,40,52
-40.5,38,54
-39.5,51,68
-38.5,59,81
-37.5,44,56
-36.5,40,82
-35.5,46,64
-34.5,52,82
-33.5,36,161
-32.5,55,1278
-31.5,64,158
-30.5,52,153
-29.5,37,168
-28.5,770,99
-27.5,78,126
-26.5,56,123
-25.5,92,114
-24.5,62,206
-23.5,33,181
-22.5,98,207
-21.5,86,207
-20.5,119,167
-19.5,86,131
-18.5,75,153
-17.5,107,250
-16.5,87,228
-15.5,81,238
-14.5,76,223
-13.5,80,259
-12.5,139,191
-11.5,103,265
-10.5,202,255
-9.5,211,211
-8.5,184,553
-7.5,208,364
-6.5,221,350
-5.5,181,396
-4.5,210,270
-3.5,118,338
-2.5,176,433
-1.5,118,489
-0.5,149,282
0.5,129,366
1.5,159,297
2.5,192,357
3.5,157,549
4.5,261,310
5.5,189,525
6.5,138,355
7.5,213,409
8.5,133,258
9.5,246,244
10.5,187,591
11.5,150,388
12.5,96,229
13.5,96,423
14.5,122,329
15.5,219,358
16.5,152,483
17.5,89,351
18.5,102,211
19.5,178,344
20.5,132,247
21.5,75,349
22.5,68,352
23.5,103,351
24.5,97,427
25.5,83,158
26.5,91,259
27.5,66,475
28.5,70,288
29.5,168,299
30.5,59,291
31.5,65,233
32.5,74,230
33.5,64,962
34.5,63,228
35.5,100,221
36.5,53,241
37.5,64,248
38.5,56,153
39.5,60,183
40.5,55,237
41.5,42,272
42.5,31,274
43.5,35,225
44.5,50,185
45.5,75,235
46.5,47,175
47.5,50,230
48.5,48,218
49.5,44,153
50.5,37,165
51.5,23,153
52.5,34,209
53.5,40,236
54.5,47,211
55.5,37,205
56.5,42,332
57.5,43,329
58.5,31,294
59.5,30,200
60.5,37,142
61.5,45,190
62.5,65,156
63.5,35,146
64.5,40,205
65.5,67,269
66.5,38,303
67.5,51,214
68.5,39,323
69.5,33,263
70.5,37,261
71.5,40,202
72.5,32,254
73.5,36,240
74.5,47,184
75.5,52,145
76.5,38,189
77.5,42,249
78.5,92,187
79.5,65,304
80.5,29,348
81.5,38,312
82.5,59,283
83.5,45,168
84.5,38,202
85.5,123,213
86.5,47,416
87.5,58,240
88.5,78,234
89.5,107,313
90.5,45,387
91.5,60,283
92.5,52,307
93.5,53,215
94.5,76,197
95.5,40,251
96.5,48,211
97.5,69,259
98.5,38,435
99.5,43,302
100.5,71,338
101.5,40,264
102.5,38,292
103.5,39,257
104.5,33,188
105.5,45,288
106.5,52,388
107.5,90,303
108.5,44,218
109.5,46,231
110.5,66,753
111.5,70,325
112.5,39,256
113.5,49,337
114.5,62,328
115.5,53,266
116.5,76,413
117.5,44,237
118.5,23,242
119.5,38,296
120.5,32,196
121.5,35,323
122.5,39,343
123.5,41,392
124.5,41,453
125.5,32,190
126.5,99,261
127.5,34,507
128.5,22,458
129.5,49,428
130.5,36,319
131.5,30,278
132.5,34,381
133.5,15,324
134.5,15,401
135.5,38,303
136.5,14,429
137.5,34,415
138.5,21,233
139.5,21,322
140.5,23,266
141.5,17,213
142.5,23,310
143.5,17,241
144.5,33,267
145.5,17,421
146.5,13,254
147.5,23,215
148.5,34,237
149.5,22,243
150.5,4,367
151.5,8,240
152.5,19,220
153.5,17,244
154.5,22,237
155.5,22,181
156.5,15,208
157.5,24,335
158.5,9,190
159.5,20,231
160.5,10,236
161.5,10,233
162.5,11,140
163.5,22,200
164.5,10,205
165.5,2,139
166.5,20,142
167.5,18,99
168.5,8,149
169.5,8,112
170.5,5,85
171.5,8,127
172.5,9,134
173.5,11,76
174.5,14,104
175.5,8,138
176.5,8,143
177.5,17,130
178.5,17,105
179.5,13,83
180.5,14,52
181.5,33,95
182.5,7,48
183.5,8,78
184.5,24,86
185.5,12,94
186.5,7,106
187.5,7,83
188.5,6,55
189.5,14,55
190.5,14,71
191.5,8,59
192.5,6,56
193.5,5,63
194.5,24,73
195.5,10,85
196.5,4,103
197.5,5,52
198.5,11,63
199.5,16,88
200.5,10,81
201.5,22,57
202.5,6,68
203.5,5,50
204.5,6,78
205.5,6,90
206.5,4,53
207.5,4,49
208.5,14,61
209.5,11,50
210.5,8,67
211.5,10,53
212.5,10,59
213.5,4,67
214.5,5,71
215.5,9,67
216.5,7,49
217.5,7,80
218.5,4,50
219.5,4,44
220.5,3,79
221.5,13,57
222.5,10,48
223.5,9,49
224.5,5,56
225.5,7,33
226.5,4,42
227.5,8,49
228.5,8,42
229.5,6,24
230.5,5,58
231.5,4,49
232.5,8,49
233.5,8,50
234.5,3,82
235.5,3,49
236.5,10,38
237.5,5,69
238.5,4,31
239.5,3,20
240.5,3,41
241.5,8,44
242.5,11,56
243.5,4,54
244.5,6,32
245.5,5,49
246.5,2,36
247.5,6,31
248.5,4,42
249.5,3,32
250.5,1,28
251.5,2,38
252.5,3,42
253.5,7,30
254.5,5,19
255.5,1,22
256.5,4,35
257.5,1,33
258.5,2,28
259.5,0,31
260.5,0,13
261.5,5,29
262.5,3,17
263.5,2,29
264.5,1,14
265.5,4,29
266.5,0,16
267.5,0,16
268.5,2,53
269.5,2,37
270.5,3,18
271.5,2,23
272.5,2,18
273.5,0,31
274.5,0,20
275.5,3,17
276.5,0,16
277.5,3,18
278.5,4,13
279.5,1,17
280.5,1,9
281.5,3,24
282.5,0,12
283.5,3,15
284.5,1,11
285.5,0,15
286.5,2,15
287.5,1,12
288.5,1,12
289.5,1,15
290.5,2,7
291.5,3,8
292.5,1,7
293.5,0,9
