Base index shifted,HP0.6.0_1#TOP,HP0.6.0_1#BOT
-236.5,69,61
-235.5,169,31
-234.5,58,15
-233.5,61,34
-232.5,65,29
-231.5,56,20
-230.5,61,64
-229.5,46,27
-228.5,52,34
-227.5,36,40
-226.5,56,30
-225.5,43,25
-224.5,53,32
-223.5,59,29
-222.5,45,59
-221.5,43,29
-220.5,33,26
-219.5,57,29
-218.5,79,29
-217.5,61,38
-216.5,66,40
-215.5,70,41
-214.5,53,18
-213.5,56,58
-212.5,82,33
-211.5,77,51
-210.5,71,23
-209.5,59,36
-208.5,54,32
-207.5,57,20
-206.5,50,40
-205.5,53,56
-204.5,42,35
-203.5,36,78
-202.5,60,35
-201.5,43,35
-200.5,45,64
-199.5,46,43
-198.5,42,53
-197.5,67,44
-196.5,57,54
-195.5,51,54
-194.5,40,49
-193.5,63,46
-192.5,68,29
-191.5,37,41
-190.5,46,45
-189.5,95,45
-188.5,59,40
-187.5,72,33
-186.5,79,32
-185.5,39,71
-184.5,54,38
-183.5,46,50
-182.5,49,30
-181.5,35,29
-180.5,54,36
-179.5,56,53
-178.5,41,38
-177.5,81,46
-176.5,51,54
-175.5,60,31
-174.5,37,34
-173.5,42,64
-172.5,71,32
-171.5,46,39
-170.5,56,20
-169.5,42,31
-168.5,20,29
-167.5,36,30
-166.5,58,31
-165.5,36,27
-164.5,36,31
-163.5,58,22
-162.5,41,43
-161.5,48,19
-160.5,77,34
-159.5,69,33
-158.5,60,30
-157.5,60,38
-156.5,70,30
-155.5,45,29
-154.5,41,36
-153.5,45,55
-152.5,55,45
-151.5,45,37
-150.5,54,33
-149.5,40,31
-148.5,36,41
-147.5,31,40
-146.5,86,45
-145.5,43,54
-144.5,61,26
-143.5,37,35
-142.5,52,64
-141.5,33,39
-140.5,23,51
-139.5,56,27
-138.5,30,27
-137.5,36,22
-136.5,75,35
-135.5,41,42
-134.5,35,44
-133.5,35,28
-132.5,31,42
-131.5,49,40
-130.5,59,35
-129.5,53,20
-128.5,31,40
-127.5,24,29
-126.5,42,44
-125.5,42,40
-124.5,57,29
-123.5,51,39
-122.5,39,37
-121.5,48,44
-120.5,36,83
-119.5,29,36
-118.5,36,26
-117.5,33,42
-116.5,40,38
-115.5,31,26
-114.5,32,47
-113.5,48,23
-112.5,36,22
-111.5,32,25
-110.5,29,63
-109.5,43,19
-108.5,39,33
-107.5,29,31
-106.5,49,27
-105.5,38,30
-104.5,23,33
-103.5,22,35
-102.5,30,37
-101.5,29,41
-100.5,35,29
-99.5,19,25
-98.5,34,37
-97.5,31,60
-96.5,26,30
-95.5,17,31
-94.5,29,21
-93.5,25,33
-92.5,23,26
-91.5,44,23
-90.5,24,21
-89.5,30,49
-88.5,29,39
-87.5,34,14
-86.5,21,19
-85.5,17,11
-84.5,34,35
-83.5,24,23
-82.5,31,29
-81.5,25,28
-80.5,2,36
-79.5,13,26
-78.5,6,17
-77.5,8,26
-76.5,8,18
-75.5,7,28
-74.5,4,5
-73.5,8,18
-72.5,6,5
-71.5,8,9
-70.5,10,13
-69.5,10,14
-68.5,4,5
-67.5,10,8
-66.5,9,8
-65.5,11,14
-64.5,14,7
-63.5,6,8
-62.5,2,8
-61.5,5,8
-60.5,7,10
-59.5,3,5
-58.5,11,7
-57.5,3,10
-56.5,4,13
-55.5,9,5
-54.5,18,9
-53.5,8,12
-52.5,4,14
-51.5,5,14
-50.5,14,14
-49.5,6,22
-48.5,12,15
-47.5,3,9
-46.5,3,9
-45.5,12,11
-44.5,7,29
-43.5,18,13
-42.5,15,15
-41.5,13,17
-40.5,9,20
-39.5,12,14
-38.5,7,13
-37.5,8,12
-36.5,10,24
-35.5,22,16
-34.5,13,23
-33.5,11,17
-32.5,1475,24
-31.5,59,48
-30.5,20,904
-29.5,70,122
-28.5,46,48
-27.5,13,86
-26.5,72,47
-25.5,40,79
-24.5,94,40
-23.5,73,71
-22.5,71,118
-21.5,66,84
-20.5,91,108
-19.5,47,129
-18.5,76,88
-17.5,58,58
-16.5,133,59
-15.5,119,139
-14.5,246,114
-13.5,283,115
-12.5,250,103
-11.5,280,211
-10.5,429,135
-9.5,333,235
-8.5,687,225
-7.5,437,275
-6.5,539,921
-5.5,477,717
-4.5,488,1187
-3.5,771,1424
-2.5,490,1902
-1.5,871,4300
-0.5,662,4239
0.5,1118,3425
1.5,974,3426
2.5,1709,1975
3.5,940,1523
4.5,1866,875
5.5,1435,562
6.5,1564,318
7.5,1266,305
8.5,1560,419
9.5,1324,306
10.5,950,142
11.5,1180,324
12.5,653,141
13.5,945,222
14.5,753,264
15.5,503,165
16.5,357,73
17.5,347,207
18.5,462,153
19.5,385,172
20.5,480,91
21.5,276,173
22.5,229,132
23.5,297,98
24.5,365,84
25.5,198,140
26.5,129,130
27.5,197,107
28.5,158,106
29.5,183,111
30.5,123,127
31.5,102,806
32.5,140,92
33.5,2459,70
34.5,537,104
35.5,125,120
36.5,162,62
37.5,111,110
38.5,102,100
39.5,267,65
40.5,106,104
41.5,179,60
42.5,126,84
43.5,104,126
44.5,91,77
45.5,81,89
46.5,69,72
47.5,92,81
48.5,76,63
49.5,144,53
50.5,107,55
51.5,55,71
52.5,76,90
53.5,88,51
54.5,52,63
55.5,56,149
56.5,68,121
57.5,61,50
58.5,109,39
59.5,52,69
60.5,62,54
61.5,109,69
62.5,42,67
63.5,50,84
64.5,70,124
65.5,121,64
66.5,130,149
67.5,70,102
68.5,48,84
69.5,108,73
70.5,72,93
71.5,77,75
72.5,73,84
73.5,43,74
74.5,64,74
75.5,91,66
76.5,52,135
77.5,74,82
78.5,105,110
79.5,124,137
80.5,83,136
81.5,72,56
82.5,193,82
83.5,97,79
84.5,68,225
85.5,82,102
86.5,161,123
87.5,86,124
88.5,86,162
89.5,339,101
90.5,91,159
91.5,79,108
92.5,154,72
93.5,235,101
94.5,101,78
95.5,95,94
96.5,104,173
97.5,97,144
98.5,239,134
99.5,92,143
100.5,74,152
101.5,130,117
102.5,73,92
103.5,73,142
104.5,148,152
105.5,88,123
106.5,131,101
107.5,122,99
108.5,82,384
109.5,137,143
110.5,85,90
111.5,176,133
112.5,122,143
113.5,83,125
114.5,127,186
115.5,116,98
116.5,95,95
117.5,87,119
118.5,122,96
119.5,126,121
120.5,146,127
121.5,96,157
122.5,80,144
123.5,81,70
124.5,87,84
125.5,65,170
126.5,84,150
127.5,95,141
128.5,63,115
129.5,70,125
130.5,227,128
131.5,50,109
132.5,52,118
133.5,82,108
134.5,74,152
135.5,61,133
136.5,87,67
137.5,25,120
138.5,32,99
139.5,77,71
140.5,48,105
141.5,97,118
142.5,51,105
143.5,70,167
144.5,51,104
145.5,55,80
146.5,58,92
147.5,43,77
148.5,135,130
149.5,64,80
150.5,45,113
151.5,117,102
152.5,96,87
153.5,46,75
154.5,39,109
155.5,75,107
156.5,88,97
157.5,59,85
158.5,71,99
159.5,55,123
160.5,61,77
161.5,91,94
162.5,57,98
163.5,82,70
164.5,52,72
165.5,60,54
166.5,63,78
167.5,113,80
168.5,54,66
169.5,35,87
170.5,76,101
171.5,81,60
172.5,62,68
173.5,50,109
174.5,65,106
175.5,55,97
176.5,52,78
177.5,75,84
178.5,78,77
179.5,46,97
180.5,54,57
181.5,103,61
182.5,76,81
183.5,88,94
184.5,77,84
185.5,119,69
186.5,71,75
187.5,52,71
188.5,179,97
189.5,42,95
190.5,44,70
191.5,92,58
192.5,52,86
193.5,67,110
194.5,87,104
195.5,48,72
196.5,45,84
197.5,47,88
198.5,147,82
199.5,65,84
200.5,41,113
201.5,66,56
202.5,80,95
203.5,44,84
204.5,44,77
205.5,134,50
206.5,62,70
207.5,38,79
208.5,102,117
209.5,40,61
210.5,45,88
211.5,44,84
212.5,108,79
213.5,54,72
214.5,61,77
215.5,63,108
216.5,55,73
217.5,44,59
218.5,61,93
219.5,26,75
220.5,54,57
221.5,45,59
222.5,38,73
223.5,37,66
224.5,42,58
225.5,98,79
226.5,51,55
227.5,34,52
228.5,57,73
229.5,39,68
230.5,63,79
231.5,99,93
232.5,68,115
233.5,81,75
234.5,47,93
235.5,53,119
236.5,82,50
237.5,91,43
238.5,57,70
239.5,64,76
240.5,89,43
241.5,41,81
242.5,60,51
243.5,76,68
244.5,37,67
245.5,40,48
246.5,69,84
247.5,32,58
248.5,44,34
249.5,55,50
250.5,49,67
251.5,33,68
252.5,24,40
253.5,47,39
254.5,37,39
255.5,23,69
256.5,42,47
257.5,53,60
258.5,46,63
259.5,26,50
260.5,27,49
261.5,17,57
262.5,28,35
263.5,16,51
264.5,23,36
265.5,27,35
266.5,34,109
267.5,27,38
268.5,20,38
269.5,27,35
270.5,22,43
271.5,45,68
272.5,16,48
273.5,20,36
274.5,39,46
275.5,17,54
276.5,26,36
277.5,25,31
278.5,16,26
279.5,36,62
280.5,9,26
281.5,21,29
282.5,10,32
283.5,21,37
284.5,15,38
285.5,19,14
286.5,22,33
287.5,12,22
288.5,15,8
289.5,4,14
290.5,15,11
291.5,8,15
292.5,8,0
293.5,12,0
294.5,8,0
295.5,11,0
296.5,12,0
297.5,4,0
