Base index,HP0.6.4_3#TOP,HP0.6.4_3#BOT
644,3,6
645,4,9
646,0,5
647,1,14
648,0,5
649,8,4
650,2,6
651,1,4
652,3,4
653,2,3
654,0,7
655,3,9
656,4,5
657,5,5
658,0,3
659,2,1
660,2,0
661,1,0
662,1,0
663,1,0
664,3,0
666,4,0
667,2,0
668,1,0
671,3,0
673,3,0
674,3,0
675,1,0
