Base index shifted,HP0.10.4_2#TOP,HP0.10.4_2#BOT
-266.5,38,55
-265.5,27,40
-264.5,43,23
-263.5,19,25
-262.5,29,57
-261.5,22,63
-260.5,44,48
-259.5,20,32
-258.5,43,61
-257.5,33,30
-256.5,13,42
-255.5,23,57
-254.5,21,27
-253.5,18,96
-252.5,16,56
-251.5,24,51
-250.5,16,25
-249.5,33,29
-248.5,24,113
-247.5,11,48
-246.5,22,32
-245.5,41,16
-244.5,19,41
-243.5,29,20
-242.5,34,54
-241.5,167,26
-240.5,36,23
-239.5,23,47
-238.5,27,30
-237.5,32,40
-236.5,23,90
-235.5,38,49
-234.5,35,23
-233.5,21,37
-232.5,46,28
-231.5,44,24
-230.5,32,81
-229.5,40,34
-228.5,23,44
-227.5,29,55
-226.5,26,23
-225.5,31,36
-224.5,62,34
-223.5,30,38
-222.5,25,71
-221.5,54,34
-220.5,32,36
-219.5,36,49
-218.5,55,40
-217.5,42,29
-216.5,54,62
-215.5,31,45
-214.5,39,31
-213.5,39,93
-212.5,22,52
-211.5,41,60
-210.5,27,36
-209.5,28,27
-208.5,35,40
-207.5,29,40
-206.5,32,53
-205.5,32,42
-204.5,39,41
-203.5,29,126
-202.5,40,44
-201.5,16,46
-200.5,24,69
-199.5,76,48
-198.5,40,32
-197.5,18,37
-196.5,33,62
-195.5,62,66
-194.5,39,50
-193.5,38,79
-192.5,57,45
-191.5,16,47
-190.5,31,43
-189.5,34,73
-188.5,33,62
-187.5,23,50
-186.5,39,46
-185.5,19,69
-184.5,13,48
-183.5,72,45
-182.5,30,25
-181.5,48,20
-180.5,39,42
-179.5,19,51
-178.5,52,72
-177.5,24,53
-176.5,35,65
-175.5,25,49
-174.5,18,39
-173.5,13,105
-172.5,33,54
-171.5,24,59
-170.5,24,28
-169.5,25,30
-168.5,19,40
-167.5,25,28
-166.5,48,44
-165.5,48,32
-164.5,33,29
-163.5,29,27
-162.5,37,53
-161.5,34,32
-160.5,16,26
-159.5,23,26
-158.5,37,35
-157.5,27,56
-156.5,24,29
-155.5,26,20
-154.5,25,31
-153.5,20,79
-152.5,102,62
-151.5,27,36
-150.5,35,37
-149.5,11,33
-148.5,64,37
-147.5,18,75
-146.5,14,42
-145.5,31,78
-144.5,14,35
-143.5,22,37
-142.5,33,68
-141.5,32,32
-140.5,32,32
-139.5,21,40
-138.5,17,28
-137.5,34,26
-136.5,25,19
-135.5,41,24
-134.5,14,40
-133.5,16,23
-132.5,29,60
-131.5,22,39
-130.5,47,28
-129.5,32,21
-128.5,29,59
-127.5,37,35
-126.5,27,47
-125.5,25,54
-124.5,21,24
-123.5,21,32
-122.5,26,37
-121.5,31,49
-120.5,33,113
-119.5,36,43
-118.5,35,26
-117.5,44,33
-116.5,25,21
-115.5,33,19
-114.5,35,41
-113.5,17,20
-112.5,44,17
-111.5,31,13
-110.5,22,60
-109.5,18,19
-108.5,34,35
-107.5,21,28
-106.5,39,22
-105.5,26,28
-104.5,34,17
-103.5,24,19
-102.5,23,30
-101.5,18,24
-100.5,18,18
-99.5,26,30
-98.5,22,23
-97.5,51,56
-96.5,23,26
-95.5,25,24
-94.5,25,40
-93.5,34,25
-92.5,33,21
-91.5,19,19
-90.5,32,15
-89.5,27,50
-88.5,38,51
-87.5,17,17
-86.5,12,21
-85.5,38,19
-84.5,6,19
-83.5,10,10
-82.5,14,18
-81.5,15,22
-80.5,8,29
-79.5,10,36
-78.5,13,24
-77.5,12,17
-76.5,8,11
-75.5,14,33
-74.5,7,14
-73.5,17,40
-72.5,19,16
-71.5,11,7
-70.5,23,24
-69.5,16,19
-68.5,6,4
-67.5,8,5
-66.5,13,11
-65.5,13,17
-64.5,49,17
-63.5,14,10
-62.5,13,11
-61.5,34,11
-60.5,43,10
-59.5,19,5
-58.5,10,11
-57.5,9,16
-56.5,24,25
-55.5,11,12
-54.5,19,20
-53.5,11,9
-52.5,10,32
-51.5,21,23
-50.5,12,8
-49.5,29,43
-48.5,13,32
-47.5,15,10
-46.5,20,12
-45.5,27,20
-44.5,27,54
-43.5,20,27
-42.5,22,18
-41.5,27,15
-40.5,20,31
-39.5,13,14
-38.5,554,17
-37.5,54,12
-36.5,31,37
-35.5,55,21
-34.5,38,32
-33.5,18,10
-32.5,70,28
-31.5,44,44
-30.5,84,782
-29.5,69,85
-28.5,73,47
-27.5,48,63
-26.5,78,41
-25.5,58,72
-24.5,68,34
-23.5,66,68
-22.5,96,93
-21.5,102,52
-20.5,141,123
-19.5,138,112
-18.5,166,79
-17.5,183,65
-16.5,236,63
-15.5,180,203
-14.5,313,137
-13.5,250,98
-12.5,255,107
-11.5,272,205
-10.5,394,119
-9.5,1604,234
-8.5,457,184
-7.5,742,172
-6.5,463,575
-5.5,777,455
-4.5,412,754
-3.5,788,1084
-2.5,676,1400
-1.5,791,2768
-0.5,748,3211
0.5,658,2896
1.5,648,2840
2.5,864,1685
3.5,550,1341
4.5,1126,769
5.5,654,490
6.5,1197,300
7.5,633,275
8.5,1403,492
9.5,773,282
10.5,1790,149
11.5,1316,267
12.5,1594,119
13.5,1224,201
14.5,1576,271
15.5,1223,180
16.5,961,87
17.5,1024,276
18.5,718,188
19.5,854,221
20.5,659,107
21.5,542,215
22.5,358,126
23.5,372,96
24.5,552,95
25.5,443,120
26.5,547,142
27.5,450,95
28.5,259,140
29.5,363,121
30.5,589,133
31.5,399,566
32.5,206,103
33.5,238,69
34.5,213,151
35.5,375,124
36.5,204,91
37.5,173,146
38.5,281,125
39.5,944,79
40.5,201,147
41.5,223,92
42.5,296,121
43.5,180,117
44.5,129,97
45.5,466,112
46.5,197,88
47.5,303,114
48.5,191,133
49.5,159,83
50.5,142,108
51.5,163,109
52.5,87,159
53.5,216,73
54.5,147,135
55.5,282,283
56.5,171,189
57.5,106,93
58.5,131,75
59.5,181,92
60.5,92,94
61.5,86,71
62.5,126,109
63.5,90,98
64.5,196,170
65.5,69,91
66.5,83,240
67.5,187,141
68.5,53,119
69.5,56,111
70.5,82,115
71.5,215,86
72.5,241,88
73.5,99,125
74.5,61,89
75.5,197,61
76.5,125,221
77.5,109,118
78.5,101,87
79.5,74,178
80.5,82,171
81.5,115,58
82.5,69,66
83.5,91,77
84.5,147,311
85.5,143,96
86.5,76,85
87.5,87,99
88.5,199,140
89.5,78,72
90.5,56,105
91.5,82,64
92.5,143,54
93.5,83,56
94.5,62,57
95.5,289,62
96.5,53,114
97.5,60,100
98.5,146,85
99.5,248,105
100.5,74,84
101.5,77,70
102.5,87,57
103.5,71,90
104.5,230,87
105.5,71,89
106.5,49,43
107.5,124,54
108.5,48,383
109.5,62,78
110.5,90,39
111.5,68,97
112.5,57,59
113.5,76,68
114.5,55,109
115.5,111,44
116.5,49,42
117.5,217,105
118.5,113,65
119.5,46,62
120.5,86,47
121.5,88,82
122.5,85,45
123.5,49,26
124.5,81,35
125.5,98,53
126.5,163,60
127.5,76,46
128.5,43,72
129.5,55,70
130.5,60,51
131.5,55,53
132.5,102,54
133.5,73,43
134.5,80,94
135.5,52,60
136.5,278,40
137.5,65,42
138.5,60,63
139.5,60,46
140.5,94,74
141.5,72,38
142.5,80,66
143.5,70,109
144.5,24,56
145.5,91,31
146.5,55,50
147.5,122,43
148.5,77,107
149.5,58,67
150.5,70,70
151.5,59,54
152.5,61,60
153.5,50,55
154.5,316,62
155.5,112,70
156.5,62,95
157.5,165,69
158.5,142,49
159.5,54,91
160.5,63,55
161.5,77,66
162.5,176,50
163.5,110,52
164.5,100,58
165.5,99,40
166.5,109,42
167.5,225,54
168.5,116,50
169.5,125,66
170.5,88,76
171.5,90,42
172.5,138,59
173.5,212,106
174.5,86,92
175.5,52,98
176.5,136,69
177.5,134,54
178.5,86,59
179.5,58,97
180.5,66,31
181.5,67,49
182.5,80,60
183.5,102,86
184.5,131,55
185.5,48,55
186.5,92,54
187.5,151,49
188.5,94,69
189.5,119,59
190.5,80,37
191.5,198,51
192.5,107,62
193.5,60,91
194.5,376,103
195.5,42,53
196.5,44,49
197.5,92,80
198.5,67,73
199.5,88,48
200.5,134,84
201.5,59,36
202.5,56,78
203.5,65,86
204.5,326,38
205.5,64,34
206.5,74,29
207.5,108,35
208.5,170,111
209.5,72,56
210.5,55,67
211.5,250,71
212.5,71,59
213.5,32,62
214.5,148,51
215.5,41,94
216.5,36,85
217.5,72,34
218.5,212,94
219.5,84,58
220.5,61,56
221.5,91,36
222.5,94,40
223.5,54,39
224.5,71,22
225.5,62,71
226.5,86,50
227.5,83,25
228.5,45,48
229.5,37,67
230.5,40,60
231.5,158,45
232.5,65,76
233.5,55,50
234.5,49,50
235.5,41,89
236.5,61,33
237.5,114,20
238.5,49,52
239.5,92,33
240.5,39,36
241.5,47,43
242.5,106,33
243.5,79,51
244.5,60,33
245.5,49,31
246.5,128,72
247.5,54,39
248.5,37,19
249.5,51,29
250.5,48,38
251.5,33,28
252.5,109,24
253.5,36,22
254.5,64,22
255.5,45,47
256.5,64,25
257.5,42,33
258.5,33,24
259.5,50,47
260.5,21,31
261.5,39,53
262.5,42,28
263.5,71,35
264.5,76,36
265.5,25,20
266.5,31,88
267.5,25,51
268.5,18,27
269.5,16,35
270.5,15,40
271.5,40,65
272.5,21,18
273.5,22,28
274.5,21,43
275.5,20,36
276.5,20,31
277.5,79,65
278.5,22,29
279.5,19,49
280.5,48,16
281.5,18,18
282.5,24,35
283.5,22,34
284.5,33,21
285.5,51,15
286.5,7,25
287.5,21,17
288.5,32,11
289.5,25,15
290.5,18,12
291.5,20,10
292.5,34,0
293.5,12,0
294.5,33,0
295.5,18,0
296.5,21,0
297.5,32,0
298.5,17,0
299.5,21,0
300.5,8,0
301.5,25,0
302.5,21,0
303.5,14,0
