Base index shifted,HP4.0.4_2#TOP,HP4.0.4_2#BOT
-248.5,73,28
-247.5,61,17
-246.5,48,24
-245.5,29,19
-244.5,63,31
-243.5,46,13
-242.5,50,16
-241.5,79,37
-240.5,40,19
-239.5,74,28
-238.5,70,61
-237.5,35,23
-236.5,49,15
-235.5,84,26
-234.5,66,29
-233.5,64,28
-232.5,74,60
-231.5,213,27
-230.5,84,32
-229.5,73,44
-228.5,90,24
-227.5,83,24
-226.5,78,25
-225.5,85,36
-224.5,71,57
-223.5,78,40
-222.5,76,31
-221.5,81,42
-220.5,79,32
-219.5,61,35
-218.5,58,33
-217.5,63,45
-216.5,57,36
-215.5,73,60
-214.5,85,29
-213.5,69,51
-212.5,76,26
-211.5,91,36
-210.5,69,42
-209.5,97,33
-208.5,102,57
-207.5,105,31
-206.5,101,32
-205.5,74,89
-204.5,83,37
-203.5,91,40
-202.5,73,47
-201.5,56,29
-200.5,84,38
-199.5,79,50
-198.5,97,35
-197.5,74,54
-196.5,73,48
-195.5,92,59
-194.5,68,44
-193.5,106,45
-192.5,95,39
-191.5,69,62
-190.5,63,43
-189.5,103,49
-188.5,102,30
-187.5,60,53
-186.5,63,30
-185.5,87,59
-184.5,100,33
-183.5,85,25
-182.5,123,44
-181.5,54,41
-180.5,63,74
-179.5,66,59
-178.5,45,78
-177.5,69,52
-176.5,74,33
-175.5,66,77
-174.5,47,50
-173.5,125,67
-172.5,51,28
-171.5,95,34
-170.5,90,56
-169.5,51,37
-168.5,107,45
-167.5,73,48
-166.5,92,40
-165.5,65,40
-164.5,34,60
-163.5,50,37
-162.5,106,35
-161.5,49,56
-160.5,65,55
-159.5,112,66
-158.5,71,43
-157.5,80,28
-156.5,114,55
-155.5,86,83
-154.5,74,74
-153.5,62,64
-152.5,67,54
-151.5,76,46
-150.5,56,61
-149.5,84,83
-148.5,110,62
-147.5,77,104
-146.5,56,61
-145.5,95,55
-144.5,70,112
-143.5,53,66
-142.5,135,68
-141.5,84,69
-140.5,74,58
-139.5,47,40
-138.5,102,44
-137.5,39,50
-136.5,43,63
-135.5,86,54
-134.5,56,91
-133.5,61,97
-132.5,97,66
-131.5,89,43
-130.5,75,87
-129.5,54,75
-128.5,38,78
-127.5,78,70
-126.5,93,53
-125.5,81,65
-124.5,45,96
-123.5,40,72
-122.5,97,138
-121.5,76,81
-120.5,92,68
-119.5,82,83
-118.5,76,74
-117.5,90,74
-116.5,62,88
-115.5,75,40
-114.5,74,55
-113.5,48,50
-112.5,63,116
-111.5,82,70
-110.5,73,58
-109.5,72,78
-108.5,68,55
-107.5,72,84
-106.5,77,73
-105.5,71,88
-104.5,72,97
-103.5,55,88
-102.5,85,82
-101.5,61,62
-100.5,41,102
-99.5,65,99
-98.5,94,72
-97.5,65,67
-96.5,101,104
-95.5,60,112
-94.5,78,66
-93.5,70,64
-92.5,60,79
-91.5,48,99
-90.5,49,132
-89.5,70,60
-88.5,79,76
-87.5,95,66
-86.5,71,97
-85.5,89,63
-84.5,88,111
-83.5,85,102
-82.5,45,109
-81.5,54,128
-80.5,83,112
-79.5,62,73
-78.5,72,62
-77.5,77,124
-76.5,69,58
-75.5,49,76
-74.5,30,66
-73.5,29,55
-72.5,35,59
-71.5,24,73
-70.5,26,60
-69.5,29,55
-68.5,34,62
-67.5,44,62
-66.5,29,74
-65.5,53,35
-64.5,65,55
-63.5,46,55
-62.5,52,44
-61.5,49,67
-60.5,46,43
-59.5,51,51
-58.5,21,70
-57.5,40,55
-56.5,49,51
-55.5,62,70
-54.5,62,57
-53.5,51,73
-52.5,54,102
-51.5,60,84
-50.5,42,82
-49.5,42,51
-48.5,45,54
-47.5,35,90
-46.5,57,101
-45.5,40,77
-44.5,64,88
-43.5,39,122
-42.5,35,100
-41.5,54,70
-40.5,61,61
-39.5,76,70
-38.5,84,111
-37.5,55,73
-36.5,65,95
-35.5,69,79
-34.5,91,81
-33.5,55,177
-32.5,84,1411
-31.5,84,226
-30.5,83,159
-29.5,69,149
-28.5,1199,108
-27.5,140,135
-26.5,85,146
-25.5,148,135
-24.5,85,201
-23.5,64,229
-22.5,165,266
-21.5,125,270
-20.5,218,190
-19.5,143,172
-18.5,151,194
-17.5,160,332
-16.5,127,233
-15.5,126,258
-14.5,150,247
-13.5,125,366
-12.5,223,221
-11.5,190,308
-10.5,281,275
-9.5,323,256
-8.5,265,647
-7.5,319,455
-6.5,344,415
-5.5,251,443
-4.5,345,333
-3.5,194,446
-2.5,332,608
-1.5,181,587
-0.5,217,351
0.5,220,436
1.5,226,372
2.5,284,429
3.5,234,717
4.5,403,381
5.5,345,592
6.5,239,386
7.5,351,420
8.5,233,258
9.5,458,282
10.5,324,673
11.5,279,488
12.5,170,300
13.5,171,571
14.5,365,388
15.5,379,419
16.5,359,653
17.5,300,416
18.5,298,269
19.5,470,526
20.5,411,337
21.5,227,538
22.5,205,428
23.5,323,552
24.5,234,558
25.5,312,246
26.5,292,361
27.5,268,578
28.5,195,401
29.5,635,410
30.5,228,366
31.5,218,339
32.5,281,353
33.5,287,1323
34.5,232,295
35.5,340,304
36.5,189,343
37.5,225,317
38.5,222,244
39.5,174,232
40.5,189,343
41.5,134,320
42.5,154,366
43.5,206,273
44.5,196,291
45.5,227,345
46.5,160,217
47.5,166,313
48.5,149,309
49.5,167,260
50.5,98,264
51.5,120,243
52.5,160,275
53.5,128,370
54.5,162,286
55.5,190,248
56.5,161,410
57.5,176,432
58.5,125,433
59.5,99,300
60.5,144,194
61.5,171,296
62.5,223,199
63.5,136,208
64.5,144,311
65.5,190,317
66.5,154,404
67.5,160,273
68.5,171,365
69.5,134,374
70.5,147,329
71.5,143,308
72.5,118,318
73.5,151,340
74.5,172,257
75.5,168,228
76.5,171,257
77.5,127,261
78.5,291,291
79.5,173,405
80.5,107,448
81.5,144,451
82.5,233,451
83.5,195,261
84.5,165,265
85.5,380,324
86.5,171,524
87.5,185,279
88.5,214,360
89.5,312,409
90.5,172,413
91.5,158,341
92.5,152,415
93.5,167,294
94.5,259,285
95.5,136,358
96.5,143,265
97.5,200,335
98.5,127,444
99.5,116,508
100.5,209,424
101.5,136,338
102.5,166,373
103.5,139,342
104.5,123,240
105.5,185,400
106.5,153,426
107.5,221,334
108.5,168,224
109.5,121,295
110.5,166,772
111.5,163,314
112.5,108,284
113.5,121,338
114.5,141,342
115.5,133,250
116.5,179,452
117.5,116,220
118.5,68,229
119.5,70,284
120.5,65,230
121.5,73,307
122.5,104,248
123.5,84,346
124.5,70,340
125.5,57,174
126.5,192,181
127.5,65,359
128.5,43,311
129.5,58,272
130.5,75,222
131.5,51,234
132.5,63,235
133.5,36,194
134.5,24,250
135.5,68,155
136.5,30,259
137.5,72,215
138.5,33,133
139.5,29,168
140.5,36,143
141.5,38,115
142.5,36,190
143.5,23,155
144.5,103,166
145.5,52,215
146.5,35,156
147.5,81,120
148.5,66,128
149.5,28,148
150.5,34,223
151.5,36,144
152.5,75,148
153.5,40,153
154.5,53,114
155.5,43,116
156.5,34,132
157.5,83,181
158.5,46,125
159.5,53,124
160.5,43,129
161.5,43,168
162.5,38,124
163.5,56,161
164.5,22,129
165.5,22,85
166.5,53,90
167.5,41,79
168.5,42,110
169.5,23,69
170.5,44,90
171.5,28,99
172.5,25,112
173.5,41,69
174.5,58,89
175.5,16,122
176.5,37,111
177.5,65,136
178.5,38,101
179.5,49,89
180.5,49,70
181.5,104,128
182.5,35,54
183.5,31,85
184.5,122,91
185.5,38,103
186.5,27,84
187.5,45,98
188.5,43,72
189.5,37,76
190.5,53,100
191.5,26,75
192.5,32,79
193.5,32,78
194.5,108,63
195.5,32,109
196.5,28,123
197.5,30,61
198.5,49,82
199.5,27,118
200.5,18,107
201.5,94,58
202.5,37,97
203.5,26,52
204.5,63,91
205.5,24,86
206.5,13,68
207.5,21,56
208.5,53,56
209.5,33,48
210.5,26,111
211.5,33,76
212.5,24,76
213.5,22,90
214.5,34,105
215.5,19,71
216.5,21,66
217.5,12,93
218.5,18,81
219.5,17,53
220.5,20,81
221.5,33,99
222.5,21,62
223.5,25,44
224.5,21,57
225.5,17,61
226.5,17,37
227.5,24,92
228.5,26,69
229.5,32,51
230.5,21,72
231.5,9,64
232.5,38,53
233.5,38,71
234.5,21,105
235.5,28,71
236.5,33,56
237.5,16,120
238.5,22,39
239.5,20,34
240.5,15,72
241.5,11,53
242.5,35,52
243.5,11,54
244.5,21,47
245.5,15,78
246.5,11,49
247.5,19,38
248.5,10,63
249.5,19,44
250.5,11,35
251.5,7,30
252.5,11,54
253.5,18,40
254.5,16,24
255.5,3,24
256.5,4,46
257.5,7,55
258.5,6,27
259.5,8,38
260.5,6,37
261.5,13,47
262.5,6,26
263.5,7,34
264.5,11,31
265.5,7,20
266.5,8,20
267.5,16,15
268.5,4,69
269.5,10,33
270.5,5,18
271.5,4,20
272.5,3,23
273.5,5,27
274.5,8,19
275.5,9,16
276.5,2,31
277.5,2,17
278.5,4,14
279.5,7,28
280.5,6,14
281.5,4,37
282.5,10,12
283.5,3,12
284.5,8,17
285.5,2,12
286.5,2,6
287.5,0,8
288.5,2,16
289.5,5,10
290.5,0,3
291.5,3,8
292.5,4,4
293.5,3,4
