Base index,HP0.6.0_3#TOP,HP0.6.0_3#BOT
300,6,8
301,3,18
302,6,12
303,1,11
304,5,9
305,4,8
306,9,21
307,4,11
308,2,14
309,4,11
310,2,14
311,1,25
312,1,10
313,4,10
314,2,12
315,5,32
316,7,27
317,3,18
318,4,20
319,11,32
320,4,13
321,3,14
322,4,8
323,6,23
324,1,17
325,9,24
326,2,24
327,2,36
328,7,19
329,4,24
330,8,21
331,4,51
332,7,25
333,9,40
334,6,23
335,6,33
336,4,49
337,5,1110
338,5,143
339,6,66
340,2,92
341,791,67
342,43,99
343,24,72
344,32,75
345,25,109
346,7,96
347,32,140
348,19,161
349,46,103
350,37,66
351,38,82
352,47,205
353,38,137
354,20,154
355,25,125
356,32,226
357,88,138
358,60,249
359,112,248
360,99,244
361,114,878
362,132,607
363,198,1080
364,148,1447
365,322,1832
366,173,4373
367,235,4515
368,267,3653
369,194,3592
370,372,2002
371,281,1540
372,427,871
373,309,540
374,511,309
375,408,275
376,740,477
377,422,278
378,845,139
379,704,288
380,788,141
381,598,195
382,707,302
383,531,214
384,324,86
385,440,202
386,241,175
387,336,213
388,248,122
389,162,198
390,104,178
391,140,119
392,179,137
393,118,165
394,126,142
395,79,161
396,88,152
397,83,147
398,83,155
399,61,949
400,41,137
401,50,109
402,32,124
403,54,135
404,50,82
405,21,141
406,44,108
407,674,72
408,127,115
409,36,94
410,37,100
411,23,147
412,21,81
413,61,108
414,38,85
415,50,87
416,28,99
417,20,59
418,26,81
419,27,104
420,25,136
421,42,67
422,22,80
423,39,213
424,27,172
425,20,68
426,31,47
427,29,95
428,18,83
429,8,78
430,24,99
431,10,99
432,22,150
433,15,86
434,13,234
435,22,158
436,10,122
437,18,107
438,19,102
439,37,95
440,49,100
441,30,94
442,18,86
443,36,78
444,17,158
445,17,125
446,16,120
447,12,190
448,14,190
449,11,84
450,19,85
451,29,96
452,26,316
453,35,123
454,31,116
455,19,155
456,48,178
457,32,115
458,8,145
459,23,106
460,35,93
461,18,143
462,28,110
463,106,141
464,20,225
465,24,198
466,40,174
467,82,188
468,26,164
469,17,158
470,23,116
471,24,193
472,58,213
473,18,181
474,13,123
475,33,143
476,9,536
477,25,152
478,40,148
479,20,210
480,18,202
481,29,152
482,15,250
483,46,138
484,18,117
485,87,173
486,31,149
487,23,158
488,31,153
489,29,210
490,27,200
491,19,84
492,29,118
493,31,193
494,49,175
495,16,191
496,10,158
497,13,140
498,17,149
499,11,118
500,35,160
501,21,99
502,19,158
503,18,150
504,61,97
505,19,106
506,8,104
507,15,99
508,21,132
509,13,98
510,19,116
511,6,213
512,4,119
513,17,80
514,8,101
515,22,110
516,7,172
517,13,122
518,9,146
519,14,140
520,11,131
521,9,109
522,28,99
523,20,156
524,11,135
525,47,124
526,26,134
527,9,184
528,9,96
529,12,146
530,25,101
531,21,107
532,20,87
533,16,77
534,13,94
535,37,75
536,18,81
537,17,116
538,12,105
539,15,57
540,19,84
541,43,157
542,10,118
543,10,121
544,21,81
545,18,104
546,13,72
547,10,119
548,10,66
549,13,68
550,9,93
551,19,115
552,22,100
553,14,88
554,21,70
555,29,58
556,30,89
557,17,103
558,27,67
559,27,74
560,12,82
561,10,113
562,66,126
563,10,75
564,8,78
565,16,104
566,11,125
567,27,63
568,14,105
569,15,54
570,8,98
571,12,107
572,39,62
573,11,69
574,12,64
575,9,59
576,18,119
577,20,57
578,7,59
579,35,84
580,10,74
581,10,72
582,19,70
583,12,91
584,11,88
585,13,44
586,40,96
587,16,63
588,4,67
589,15,50
590,13,56
591,7,55
592,19,57
593,6,80
594,17,65
595,11,44
596,4,65
597,9,48
598,11,73
599,20,69
600,7,98
601,8,56
602,7,58
603,6,87
604,13,33
605,23,34
606,13,56
607,17,57
608,7,35
609,9,57
610,19,29
611,16,57
612,11,34
613,12,20
614,22,50
615,8,39
616,7,34
617,9,34
618,8,51
619,12,33
620,14,21
621,4,29
622,12,23
623,7,40
624,8,25
625,4,34
626,4,25
627,8,21
628,0,27
629,10,24
630,4,17
631,15,7
632,1,11
633,6,19
634,4,52
635,2,20
636,3,15
637,2,11
638,5,13
639,6,29
640,2,17
641,1,17
642,3,13
643,5,12
644,3,13
645,6,24
646,2,10
647,4,25
648,8,9
649,0,10
650,2,12
651,0,7
652,4,9
653,6,10
654,2,6
655,3,10
656,4,6
657,2,5
658,4,3
659,5,6
660,8,0
661,2,0
664,2,0
665,3,0
666,1,0
667,2,0
669,4,0
670,1,0
671,1,0
