Base index,HP5.6.4_2#TOP,HP5.6.4_2#BOT
364,175,450
365,309,572
366,239,867
367,461,1383
368,490,2003
369,604,3140
370,801,4133
371,557,4706
372,910,3717
373,782,2777
374,661,1761
375,694,812
376,894,735
377,1085,436
378,1432,381
379,1075,235
380,2182,247
381,1274,507
382,2159,262
383,1597,128
384,1661,249
385,1129,142
386,1236,189
387,833,233
388,661,209
389,725,96
390,475,207
391,535,167
392,436,185
393,338,126
394,238,198
395,240,153
396,330,125
397,297,111
398,355,162
399,271,172
400,157,118
401,289,138
402,322,152
403,224,158
404,100,731
405,209,110
406,163,113
407,245,174
408,136,137
409,101,92
410,154,185
411,2334,116
412,352,73
413,150,151
414,180,75
415,118,105
416,98,169
417,268,116
418,129,107
419,169,98
420,127,134
421,83,136
422,88,78
423,110,98
424,70,111
425,113,183
426,73,94
427,185,127
428,113,311
429,61,211
430,83,108
431,96,83
432,61,81
433,56,109
434,69,79
435,47,125
436,122,124
437,42,212
438,41,84
439,146,311
440,48,246
441,50,169
442,56,156
443,134,151
444,168,102
445,64,118
446,52,133
447,140,120
448,78,119
449,77,327
450,51,157
451,62,136
452,56,254
453,83,261
454,57,116
455,63,115
456,119,151
457,130,481
458,69,153
459,78,138
460,177,160
461,59,230
462,47,126
463,62,203
464,111,136
465,72,105
466,62,127
467,298,162
468,78,141
469,71,259
470,137,260
471,232,210
472,78,217
473,89,205
474,89,155
475,85,146
476,188,182
477,96,198
478,49,199
479,101,107
480,65,153
481,50,700
482,100,175
483,62,129
484,64,186
485,71,145
486,41,146
487,89,226
488,61,119
489,178,128
490,101,193
491,49,164
492,68,115
493,68,137
494,61,139
495,49,171
496,55,75
497,64,72
498,119,204
499,48,176
500,37,130
501,49,159
502,32,122
503,40,118
504,59,110
505,30,139
506,33,93
507,44,120
508,159,104
509,38,68
510,35,104
511,50,88
512,55,76
513,47,101
514,61,87
515,41,98
516,12,178
517,57,107
518,24,70
519,60,102
520,33,89
521,30,172
522,48,122
523,44,121
524,32,112
525,37,123
526,117,96
527,51,91
528,37,139
529,90,127
530,46,104
531,26,115
532,36,173
533,41,77
534,77,85
535,60,108
536,64,85
537,60,57
538,52,53
539,87,101
540,41,81
541,54,69
542,38,96
543,28,80
544,52,60
545,98,78
546,52,115
547,29,111
548,65,120
549,58,100
550,44,69
551,37,71
552,40,113
553,47,49
554,47,68
555,65,90
556,59,95
557,31,90
558,45,82
559,91,63
560,62,75
561,56,79
562,46,87
563,92,62
564,64,55
565,28,64
566,142,91
567,38,82
568,24,72
569,68,69
570,44,64
571,46,82
572,57,63
573,33,93
574,32,37
575,38,95
576,95,91
577,31,48
578,34,37
579,39,60
580,65,48
581,40,100
582,27,54
583,128,63
584,42,72
585,33,76
586,48,73
587,33,63
588,20,106
589,30,67
590,79,34
591,44,90
592,35,48
593,42,46
594,26,30
595,25,60
596,28,27
597,28,34
598,44,49
599,40,37
600,32,37
601,18,39
602,15,69
603,55,50
604,24,60
605,26,57
606,31,48
607,14,40
608,27,80
609,39,23
610,42,22
611,48,34
612,16,45
613,35,33
614,52,42
615,35,31
616,34,46
617,17,35
618,45,23
619,21,42
620,17,28
621,29,27
622,20,31
623,15,40
624,31,30
625,20,20
626,27,20
627,19,16
628,16,30
629,20,21
630,13,22
631,21,19
632,11,20
633,11,11
634,16,18
635,23,8
636,13,14
637,6,20
638,7,16
639,8,45
640,5,19
641,9,18
642,5,8
643,12,9
644,10,20
645,5,19
646,7,16
647,0,9
648,5,10
649,5,10
650,0,22
651,2,7
652,3,11
653,2,8
654,3,9
655,4,12
656,2,8
657,6,11
658,1,6
659,1,9
660,4,7
661,1,2
662,2,6
663,1,6
664,4,4
665,1,0
666,1,0
667,2,0
668,4,0
669,2,0
670,1,0
671,2,0
672,1,0
673,4,0
674,2,0
675,3,0
