Base index shifted,HP0.0.4_3#TOP,HP0.0.4_3#BOT
-105.5,4,5
-104.5,3,4
-103.5,1,8
-102.5,4,12
-101.5,9,12
-100.5,1,12
-99.5,5,16
-98.5,3,9
-97.5,2,25
-96.5,4,18
-95.5,2,12
-94.5,1,21
-93.5,7,13
-92.5,2,16
-91.5,0,9
-90.5,2,13
-89.5,6,33
-88.5,4,49
-87.5,7,11
-86.5,2,24
-85.5,0,19
-84.5,4,21
-83.5,3,12
-82.5,4,22
-81.5,0,22
-80.5,7,42
-79.5,3,51
-78.5,9,33
-77.5,4,27
-76.5,1,19
-75.5,2,45
-74.5,3,29
-73.5,2,68
-72.5,0,36
-71.5,2,22
-70.5,0,37
-69.5,1,36
-68.5,1,16
-67.5,5,16
-66.5,0,33
-65.5,3,35
-64.5,3,39
-63.5,4,22
-62.5,4,31
-61.5,3,34
-60.5,7,31
-59.5,2,28
-58.5,2,39
-57.5,3,28
-56.5,2,31
-55.5,2,23
-54.5,6,33
-53.5,2,18
-52.5,2,44
-51.5,4,52
-50.5,8,35
-49.5,6,53
-48.5,2,85
-47.5,2,28
-46.5,4,43
-45.5,1,26
-44.5,3,90
-43.5,1,32
-42.5,4,41
-41.5,7,64
-40.5,4,75
-39.5,7,55
-38.5,4,50
-37.5,4,41
-36.5,4,81
-35.5,2,62
-34.5,1,61
-33.5,2,47
-32.5,5,63
-31.5,13,63
-30.5,8,1231
-29.5,6,170
-28.5,95,58
-27.5,11,137
-26.5,8,67
-25.5,20,101
-24.5,9,87
-23.5,9,90
-22.5,18,174
-21.5,14,117
-20.5,36,176
-19.5,17,212
-18.5,25,121
-17.5,21,96
-16.5,25,76
-15.5,23,332
-14.5,23,185
-13.5,28,160
-12.5,32,170
-11.5,55,331
-10.5,81,166
-9.5,99,264
-8.5,71,222
-7.5,77,158
-6.5,129,604
-5.5,87,367
-4.5,105,468
-3.5,90,623
-2.5,100,518
-1.5,137,1196
-0.5,117,1841
0.5,109,2516
1.5,129,3440
2.5,138,1910
3.5,108,2483
4.5,114,1480
5.5,96,1152
6.5,61,1290
7.5,52,1437
8.5,30,1918
9.5,39,1272
10.5,40,990
11.5,27,1258
12.5,14,894
13.5,26,665
14.5,34,1157
15.5,15,720
16.5,31,352
17.5,23,596
18.5,23,330
19.5,25,687
20.5,47,279
21.5,23,604
22.5,16,491
23.5,25,239
24.5,16,329
25.5,20,378
26.5,12,285
27.5,4,261
28.5,11,335
29.5,31,232
30.5,14,244
31.5,11,882
32.5,15,181
33.5,14,128
34.5,10,201
35.5,22,219
36.5,14,109
37.5,17,155
38.5,6,234
39.5,12,125
40.5,8,183
41.5,3,114
42.5,9,152
43.5,12,235
44.5,11,103
45.5,13,177
46.5,9,136
47.5,12,154
48.5,8,159
49.5,13,85
50.5,6,126
51.5,6,152
52.5,7,163
53.5,5,122
54.5,16,131
55.5,11,288
56.5,3,228
57.5,6,107
58.5,4,66
59.5,4,122
60.5,11,71
61.5,8,63
62.5,18,112
63.5,4,95
64.5,7,188
65.5,12,76
66.5,6,286
67.5,7,186
68.5,8,139
69.5,2,114
70.5,4,134
71.5,7,97
72.5,4,98
73.5,4,77
74.5,5,72
75.5,9,55
76.5,6,129
77.5,5,136
78.5,14,83
79.5,6,155
80.5,0,172
81.5,4,46
82.5,16,65
83.5,3,63
84.5,9,305
85.5,58,87
86.5,8,79
87.5,9,78
88.5,11,119
89.5,20,61
90.5,9,90
91.5,4,64
92.5,4,35
93.5,13,64
94.5,9,25
95.5,4,50
96.5,1,98
97.5,4,100
98.5,3,52
99.5,5,83
100.5,10,63
101.5,0,44
102.5,3,31
103.5,7,88
104.5,0,55
105.5,6,42
106.5,2,24
107.5,7,29
108.5,2,319
109.5,1,54
110.5,6,24
111.5,4,56
112.5,5,40
113.5,5,31
114.5,6,87
115.5,8,44
116.5,16,21
117.5,6,57
118.5,3,45
119.5,1,60
120.5,1,23
121.5,1,77
122.5,5,67
123.5,1,23
124.5,3,23
125.5,2,41
126.5,11,61
127.5,1,41
128.5,2,43
129.5,0,39
130.5,4,43
131.5,4,29
132.5,0,46
133.5,0,25
134.5,0,65
135.5,3,41
136.5,3,35
137.5,8,46
138.5,1,34
139.5,0,20
140.5,1,60
141.5,2,29
142.5,0,27
143.5,3,89
144.5,10,40
145.5,4,12
146.5,2,26
147.5,2,34
148.5,5,84
149.5,1,46
150.5,0,43
151.5,2,52
152.5,4,45
153.5,5,33
154.5,2,46
155.5,6,41
156.5,1,38
157.5,6,40
158.5,3,34
159.5,3,51
160.5,2,35
161.5,2,58
162.5,3,36
163.5,4,38
164.5,6,36
165.5,5,28
166.5,3,30
167.5,2,35
168.5,2,25
169.5,1,48
170.5,0,48
171.5,1,26
172.5,3,41
173.5,1,79
174.5,0,71
175.5,0,56
176.5,0,49
177.5,2,44
178.5,0,34
179.5,0,61
180.5,2,18
181.5,9,35
182.5,2,36
183.5,2,53
184.5,10,39
185.5,1,44
186.5,1,35
187.5,1,26
188.5,1,35
189.5,1,32
190.5,5,27
191.5,2,34
192.5,2,29
193.5,1,63
194.5,15,75
195.5,0,27
196.5,0,37
197.5,2,67
198.5,5,61
199.5,1,30
200.5,0,64
201.5,4,28
202.5,4,51
203.5,1,57
204.5,2,22
205.5,1,24
206.5,0,29
207.5,3,17
208.5,4,71
209.5,4,29
210.5,0,44
211.5,3,42
212.5,2,63
213.5,3,44
214.5,3,33
215.5,3,73
216.5,1,54
217.5,3,28
218.5,1,64
219.5,0,42
220.5,1,37
221.5,4,25
222.5,1,31
223.5,2,29
224.5,0,25
225.5,1,40
226.5,0,22
227.5,2,13
228.5,3,25
229.5,1,40
230.5,2,35
231.5,1,30
232.5,1,56
233.5,3,40
234.5,0,15
235.5,2,41
236.5,5,17
237.5,0,16
238.5,0,29
239.5,1,18
240.5,0,24
241.5,2,27
242.5,7,10
243.5,2,13
244.5,2,7
245.5,0,12
246.5,0,18
247.5,2,10
248.5,0,7
249.5,5,9
250.5,2,6
251.5,0,13
252.5,3,4
253.5,1,6
254.5,4,6
255.5,0,7
256.5,3,3
257.5,1,1
258.5,0,3
259.5,1,2
261.5,2,4
262.5,0,2
263.5,1,2
264.5,1,1
265.5,1,4
266.5,4,7
267.5,1,4
268.5,1,3
269.5,1,3
271.5,1,9
272.5,1,3
273.5,1,2
274.5,0,4
275.5,3,5
276.5,0,2
277.5,0,1
278.5,1,4
279.5,0,2
280.5,1,0
281.5,0,2
282.5,1,3
283.5,0,5
284.5,2,0
285.5,0,1
286.5,0,3
287.5,2,3
288.5,0,1
290.5,0,2
292.5,1,0
293.5,1,0
